batch,loss_L0_age_bin,acc_L0_age_bin,loss_L0_gender,acc_L0_gender,loss_L0_star_sign,acc_L0_star_sign,loss_L4_age_bin,acc_L4_age_bin,loss_L4_gender,acc_L4_gender,loss_L4_star_sign,acc_L4_star_sign,loss_L8_age_bin,acc_L8_age_bin,loss_L8_gender,acc_L8_gender,loss_L8_star_sign,acc_L8_star_sign,loss_L12_age_bin,acc_L12_age_bin,loss_L12_gender,acc_L12_gender,loss_L12_star_sign,acc_L12_star_sign,loss_L16_age_bin,acc_L16_age_bin,loss_L16_gender,acc_L16_gender,loss_L16_star_sign,acc_L16_star_sign,loss_L20_age_bin,acc_L20_age_bin,loss_L20_gender,acc_L20_gender,loss_L20_star_sign,acc_L20_star_sign,loss_L24_age_bin,acc_L24_age_bin,loss_L24_gender,acc_L24_gender,loss_L24_star_sign,acc_L24_star_sign,loss_L28_age_bin,acc_L28_age_bin,loss_L28_gender,acc_L28_gender,loss_L28_star_sign,acc_L28_star_sign
192,1.20147,0.35571,0.77276,0.51132,2.85591,0.08386,1.13197,0.37951,0.72024,0.52708,2.79018,0.08402,1.11324,0.37714,0.72819,0.54196,2.81026,0.08438,1.08336,0.39356,0.72482,0.54524,2.83576,0.08346,1.08513,0.39978,0.7056,0.54247,2.83143,0.08379,1.03941,0.41686,0.6907,0.55661,2.84588,0.08483,0.98274,0.45234,0.66684,0.57747,2.89043,0.08635,1.00497,0.45995,0.69283,0.59081,2.91229,0.08643
193,1.22154,0.35571,0.77739,0.51138,2.85697,0.08387,1.21399,0.37944,0.73948,0.52716,2.8034,0.08401,1.19177,0.37719,0.72168,0.54212,2.81971,0.08439,1.19116,0.39354,0.70494,0.54548,2.83724,0.08345,1.19832,0.39969,0.72149,0.54263,2.84269,0.08376,1.11656,0.41699,0.70749,0.55675,2.87055,0.08482,1.09091,0.45248,0.68995,0.57768,2.91409,0.08635,1.10382,0.46007,0.70092,0.59096,2.94435,0.08645
194,1.22174,0.35572,0.76994,0.51149,2.86134,0.08386,1.15187,0.37958,0.72455,0.52729,2.81387,0.08401,1.13053,0.37745,0.70673,0.54234,2.8019,0.08441,1.09109,0.39379,0.68722,0.54577,2.84186,0.08343,1.09353,0.39989,0.71063,0.54279,2.81897,0.08376,1.0589,0.41726,0.67006,0.55708,2.84677,0.08486,1.01191,0.45276,0.64279,0.57806,2.95303,0.08633,0.98516,0.46047,0.62583,0.59136,2.97562,0.08642
195,1.219,0.3557,0.77955,0.51151,2.86847,0.08389,1.13041,0.37978,0.74083,0.5274,2.78999,0.08402,1.09718,0.37779,0.72686,0.54246,2.79537,0.08444,1.05686,0.39414,0.73722,0.54585,2.84001,0.0834,1.04297,0.40027,0.72681,0.54289,2.82566,0.08376,0.98442,0.41776,0.72812,0.55716,2.82297,0.08491,0.93746,0.45329,0.69738,0.57824,2.9372,0.08632,0.97248,0.46092,0.72171,0.5915,2.88883,0.08647
196,1.19339,0.35584,0.76921,0.5115,2.85145,0.0839,1.1005,0.38006,0.73456,0.52749,2.78448,0.08402,1.09722,0.37813,0.7207,0.54263,2.80901,0.08444,1.02553,0.39461,0.72419,0.54597,2.83416,0.08337,1.00369,0.40078,0.71892,0.54306,2.80573,0.08377,0.97797,0.4183,0.70507,0.55734,2.8745,0.0849,0.93175,0.45384,0.67689,0.57849,2.94962,0.08628,0.95238,0.46137,0.66739,0.59177,2.89789,0.08652
197,1.21517,0.3559,0.77571,0.51151,2.86841,0.08391,1.15506,0.38016,0.7571,0.5275,2.81042,0.08401,1.12622,0.37838,0.75239,0.54263,2.81952,0.08445,1.08322,0.39485,0.72641,0.54608,2.78329,0.08341,1.09551,0.40095,0.72482,0.5432,2.8087,0.08378,1.07075,0.4185,0.71497,0.55746,2.91114,0.08486,1.09865,0.4541,0.71059,0.5786,2.9379,0.08626,1.04303,0.46158,0.70272,0.59189,2.9538,0.08652
198,1.22589,0.35592,0.7824,0.5115,2.85421,0.08396,1.16991,0.38024,0.75432,0.52748,2.78234,0.08403,1.12618,0.37866,0.73942,0.54271,2.81836,0.08444,1.11235,0.39507,0.74623,0.54606,2.76819,0.08345,1.09055,0.40121,0.74024,0.54322,2.78734,0.08381,1.03888,0.4189,0.7306,0.55753,2.85828,0.08488,0.97939,0.45458,0.70937,0.57871,2.86549,0.08631,0.99692,0.46201,0.6903,0.59208,2.92042,0.08657
199,1.20698,0.35595,0.77862,0.51149,2.85423,0.08394,1.14332,0.38041,0.73633,0.52756,2.81114,0.08403,1.1393,0.37887,0.73772,0.5428,2.79461,0.08446,1.07871,0.39534,0.71999,0.54621,2.81029,0.08344,1.11382,0.40136,0.73491,0.54331,2.80675,0.08381,1.08301,0.41912,0.70672,0.55775,2.93536,0.08483,1.04078,0.4548,0.69295,0.57892,2.92351,0.08632,1.06102,0.4622,0.6931,0.59228,2.94461,0.0866
200,1.2139,0.35606,0.77513,0.51153,2.8473,0.08392,1.10845,0.38068,0.73033,0.52769,2.78829,0.08405,1.0934,0.37919,0.70276,0.54301,2.80715,0.08447,1.04258,0.39574,0.70755,0.54639,2.79661,0.08347,1.03671,0.40175,0.6992,0.54353,2.78439,0.08385,1.00307,0.41954,0.68829,0.558,2.87714,0.08482,1.02375,0.45507,0.67152,0.57918,2.87022,0.08635,1.03037,0.46245,0.70596,0.59238,2.85952,0.08666
201,1.23278,0.35601,0.76794,0.51153,2.85225,0.08391,1.18348,0.38069,0.72931,0.5278,2.80851,0.08405,1.13901,0.37938,0.72417,0.54311,2.77109,0.08451,1.08652,0.39598,0.70578,0.54657,2.80122,0.08348,1.10702,0.4019,0.70322,0.54373,2.81668,0.08386,1.04694,0.41983,0.67295,0.55826,2.86016,0.08483,1.02892,0.45531,0.66486,0.57942,2.87649,0.08638,0.99634,0.46272,0.65897,0.59259,2.90472,0.08667
202,1.2292,0.35599,0.77019,0.51158,2.85813,0.08397,1.15123,0.38083,0.71992,0.52795,2.79691,0.08408,1.14621,0.37954,0.7255,0.54323,2.79215,0.08455,1.10871,0.39614,0.70617,0.54672,2.78804,0.08351,1.12137,0.402,0.71189,0.54388,2.79066,0.08388,1.09267,0.41998,0.70126,0.55842,2.83379,0.08486,1.03092,0.45548,0.69646,0.57954,2.95743,0.08637,1.09844,0.46279,0.70381,0.59268,2.96048,0.0867
203,1.21191,0.35601,0.76484,0.51171,2.85247,0.08398,1.18052,0.38084,0.71538,0.52817,2.81753,0.08405,1.14431,0.37972,0.70962,0.54346,2.79269,0.08457,1.14145,0.3962,0.69139,0.54701,2.79247,0.08353,1.13279,0.40207,0.70219,0.54408,2.82054,0.08387,1.08705,0.42015,0.6832,0.55865,2.88506,0.08485,1.06385,0.4556,0.66539,0.57982,2.93186,0.08636,1.08083,0.46293,0.6534,0.59297,2.93573,0.0867
204,1.20586,0.35605,0.76851,0.51173,2.83947,0.08401,1.16525,0.38089,0.71632,0.52837,2.79271,0.08405,1.14407,0.37991,0.69324,0.54373,2.83005,0.08455,1.11983,0.39634,0.68005,0.54733,2.79848,0.08354,1.13785,0.40213,0.69605,0.54432,2.792,0.08389,1.10567,0.42028,0.6659,0.55901,2.83918,0.08487,1.08022,0.45576,0.63851,0.58018,2.86764,0.08636,1.09826,0.46302,0.62585,0.59334,2.90966,0.08675
205,1.21569,0.35606,0.76692,0.51179,2.85258,0.08403,1.15674,0.38099,0.71565,0.52855,2.81649,0.08403,1.14442,0.38002,0.71165,0.54393,2.81736,0.08455,1.12055,0.39648,0.70527,0.54752,2.80403,0.08355,1.12388,0.40221,0.7168,0.54445,2.79285,0.0839,1.06759,0.42051,0.68646,0.55926,2.85697,0.08488,1.05311,0.45594,0.67313,0.58042,2.86908,0.08638,1.02708,0.46327,0.6689,0.59361,2.94897,0.08674
206,1.20607,0.35611,0.77072,0.51188,2.83907,0.08404,1.1543,0.38109,0.73844,0.52862,2.81437,0.08402,1.13485,0.38019,0.70818,0.54412,2.79871,0.08455,1.09693,0.39667,0.71581,0.54762,2.81546,0.08353,1.08197,0.4024,0.73005,0.54452,2.79278,0.08392,1.02832,0.4208,0.71476,0.55935,2.83433,0.0849,0.99474,0.45621,0.70108,0.58053,2.96566,0.08633,0.99296,0.46357,0.7217,0.59362,2.9175,0.08675
207,1.19318,0.35618,0.77562,0.51197,2.85852,0.08407,1.1422,0.3812,0.74393,0.52867,2.80381,0.08403,1.11536,0.38039,0.73544,0.54418,2.80325,0.08455,1.075,0.3969,0.71812,0.54773,2.7688,0.08357,1.08399,0.40258,0.72515,0.54461,2.81294,0.08393,1.02873,0.4211,0.68296,0.55957,2.87503,0.08489,1.00004,0.45648,0.63821,0.58091,2.90425,0.08634,1.0119,0.46382,0.66149,0.59388,2.89516,0.08681
208,1.20797,0.35627,0.77249,0.51204,2.85174,0.08411,1.14332,0.38135,0.71209,0.52889,2.76947,0.08407,1.11357,0.38069,0.70665,0.5444,2.79376,0.08457,1.06957,0.39723,0.68706,0.54802,2.80574,0.08358,1.08616,0.40284,0.69569,0.54487,2.78118,0.08398,1.03487,0.42149,0.69353,0.5598,2.83802,0.08492,1.0095,0.45687,0.67194,0.58115,2.86934,0.08641,1.05935,0.46403,0.66107,0.59416,2.99127,0.08681
209,1.21512,0.35637,0.76718,0.51208,2.85908,0.08412,1.15284,0.38144,0.72153,0.52903,2.80989,0.08408,1.12715,0.38088,0.70972,0.54457,2.83064,0.08455,1.08209,0.39747,0.69853,0.54822,2.77865,0.08362,1.09461,0.40303,0.71796,0.54499,2.82771,0.08396,1.05465,0.42174,0.68928,0.56001,2.86284,0.08493,1.06054,0.45704,0.65649,0.58142,2.91348,0.08642,1.07931,0.46414,0.66315,0.59438,2.95548,0.0868
210,1.19547,0.35649,0.76632,0.51214,2.83611,0.08417,1.13962,0.38156,0.72777,0.52916,2.79075,0.08408,1.11726,0.38109,0.7218,0.54469,2.79609,0.08456,1.08187,0.39768,0.69902,0.54841,2.78696,0.08363,1.07578,0.40324,0.70713,0.54515,2.81155,0.08397,1.04784,0.42195,0.70082,0.56014,2.84208,0.08494,1.0326,0.45721,0.67086,0.58165,2.86929,0.08645,1.03808,0.46432,0.68332,0.59453,2.92679,0.08682
211,1.1945,0.35662,0.76784,0.51214,2.8646,0.08415,1.12161,0.38174,0.72841,0.52927,2.78784,0.08408,1.09774,0.38132,0.6813,0.54494,2.8022,0.08457,1.07426,0.39789,0.69572,0.54858,2.82655,0.08363,1.05879,0.40347,0.68049,0.54541,2.78806,0.08401,1.02844,0.42218,0.68177,0.56036,2.86895,0.08492,0.96778,0.45748,0.66558,0.58187,2.89246,0.08643,0.97811,0.46462,0.68566,0.59466,2.88375,0.08684
212,1.19426,0.3567,0.76232,0.51223,2.83605,0.08416,1.10514,0.38201,0.71827,0.52945,2.79323,0.08408,1.08124,0.38166,0.70731,0.54518,2.77732,0.0846,1.03091,0.39828,0.69267,0.54885,2.80988,0.08363,1.01192,0.4039,0.6823,0.5457,2.77792,0.08405,0.94833,0.42273,0.66662,0.56069,2.84892,0.08494,0.92473,0.45799,0.63051,0.58229,2.9149,0.08642,0.90691,0.46518,0.59846,0.59514,2.914,0.08685
213,1.20015,0.35678,0.7719,0.51228,2.86041,0.08415,1.14278,0.38214,0.70438,0.52968,2.78392,0.0841,1.10432,0.38187,0.66006,0.54555,2.80509,0.08461,1.0649,0.39851,0.67998,0.54912,2.82152,0.08363,1.08458,0.40406,0.66524,0.54602,2.80469,0.08407,1.04232,0.42293,0.67264,0.56095,2.82114,0.08496,1.0035,0.45826,0.62602,0.58268,2.8876,0.08645,1.01982,0.46538,0.64477,0.59542,2.93206,0.08687
214,1.19325,0.35684,0.76087,0.51234,2.8568,0.08411,1.10774,0.38237,0.71567,0.52982,2.78601,0.0841,1.10151,0.38209,0.6901,0.54579,2.82087,0.08459,1.06992,0.39874,0.6689,0.54943,2.79537,0.08364,1.06847,0.40427,0.69972,0.5462,2.76356,0.0841,1.03437,0.42318,0.69544,0.5611,2.86823,0.08495,1.00396,0.45851,0.6688,0.5829,2.8505,0.08649,1.02398,0.46563,0.67093,0.59564,2.88966,0.08691
215,1.21839,0.35686,0.77096,0.51237,2.84831,0.08413,1.1665,0.38244,0.71824,0.52998,2.79472,0.0841,1.14777,0.38222,0.71851,0.54594,2.79289,0.0846,1.15132,0.39879,0.70149,0.54963,2.82887,0.08363,1.13541,0.40434,0.69845,0.5464,2.81216,0.08409,1.09877,0.4233,0.67116,0.56137,2.82082,0.08497,1.09634,0.45857,0.66337,0.58316,2.89452,0.08651,1.10676,0.46574,0.68042,0.59578,2.89497,0.08695
216,1.21569,0.35689,0.77238,0.51242,2.85788,0.08413,1.18192,0.38244,0.74032,0.53004,2.79998,0.0841,1.14227,0.3823,0.74047,0.54597,2.79329,0.08461,1.11895,0.39888,0.75036,0.54962,2.80813,0.08363,1.121,0.40441,0.74274,0.54641,2.81923,0.08408,1.098,0.42334,0.73619,0.56138,2.86187,0.08495,1.04387,0.45872,0.72024,0.5832,2.88786,0.08651,1.08155,0.46577,0.74046,0.59572,2.88547,0.08699
217,1.21075,0.35691,0.77618,0.51244,2.84626,0.08413,1.14635,0.38255,0.74342,0.53005,2.80226,0.0841,1.10968,0.38255,0.73845,0.54603,2.79055,0.08464,1.11385,0.39901,0.72206,0.54969,2.77528,0.08369,1.11629,0.40451,0.728,0.5465,2.78332,0.08411,1.0517,0.42361,0.7264,0.56145,2.85688,0.08495,0.9939,0.45901,0.72362,0.5833,2.85663,0.08657,1.01541,0.46602,0.74187,0.59574,2.91072,0.08704
218,1.22296,0.35688,0.76664,0.51249,2.84918,0.08413,1.15775,0.38264,0.71172,0.53022,2.80884,0.0841,1.12096,0.38277,0.71827,0.54616,2.82429,0.08462,1.07595,0.39923,0.70996,0.54982,2.80861,0.08369,1.06525,0.40476,0.71071,0.54665,2.80737,0.08411,1.03134,0.42389,0.69811,0.56162,2.87637,0.08493,0.9766,0.45934,0.68135,0.5835,2.90986,0.08655,1.00121,0.46628,0.67175,0.59596,2.93781,0.08704
219,1.19277,0.35699,0.77117,0.51249,2.86804,0.08414,1.12336,0.38278,0.70715,0.5304,2.78392,0.0841,1.11416,0.38297,0.70887,0.54631,2.8015,0.08461,1.08879,0.3994,0.6954,0.55,2.84481,0.08367,1.053,0.405,0.70784,0.54679,2.7814,0.08414,1.02528,0.42414,0.67483,0.56183,2.8859,0.08491,1.0068,0.45958,0.66305,0.5837,2.90134,0.08657,1.00757,0.46652,0.67543,0.5961,2.98495,0.08703
220,1.18441,0.35706,0.76874,0.51255,2.83721,0.08421,1.12267,0.38294,0.72531,0.53051,2.77341,0.08413,1.102,0.38318,0.73171,0.54636,2.78627,0.08463,1.06563,0.39962,0.69885,0.55016,2.78124,0.0837,1.09899,0.40508,0.70734,0.54694,2.81393,0.08413,1.02618,0.42439,0.68126,0.56205,2.86958,0.08488,0.99552,0.45981,0.67327,0.5839,2.90554,0.08657,0.97318,0.4668,0.66823,0.59627,2.94571,0.08702
221,1.19354,0.35713,0.76202,0.51266,2.84017,0.08424,1.12169,0.38311,0.69,0.5308,2.79239,0.08413,1.13301,0.38332,0.6799,0.54664,2.7789,0.08464,1.11349,0.39972,0.66766,0.55048,2.81258,0.0837,1.10173,0.40521,0.67143,0.54727,2.8135,0.08413,1.08607,0.42448,0.66772,0.56235,2.83841,0.08488,1.00701,0.45998,0.64337,0.58422,2.86449,0.08658,1.02685,0.46695,0.65239,0.59655,2.91062,0.08702
222,1.19886,0.35722,0.77306,0.51263,2.83625,0.08429,1.13387,0.38323,0.76844,0.53072,2.78217,0.08414,1.11422,0.38349,0.77852,0.54655,2.78406,0.08466,1.0964,0.39985,0.76795,0.55039,2.81501,0.0837,1.08727,0.40538,0.78159,0.54712,2.78276,0.08415,1.05137,0.42464,0.78219,0.56222,2.85869,0.08487,0.97941,0.46027,0.7995,0.58406,2.84441,0.08663,0.96953,0.46723,0.81101,0.59634,2.88275,0.08707
223,1.22732,0.35723,0.7584,0.51267,2.83263,0.0843,1.09244,0.38349,0.73212,0.53078,2.79112,0.08413,1.06912,0.38379,0.72338,0.54665,2.81165,0.08465,1.02232,0.40018,0.72483,0.55047,2.79414,0.08371,1.05415,0.40562,0.72242,0.54721,2.80041,0.08414,0.97782,0.42503,0.72241,0.56228,2.8463,0.08487,0.93019,0.46065,0.72853,0.58406,2.86667,0.08664,0.91383,0.46764,0.70845,0.5964,2.85776,0.08708
224,1.20773,0.35725,0.77204,0.51268,2.84881,0.0843,1.10996,0.38371,0.73624,0.53081,2.79618,0.08412,1.10294,0.384,0.73615,0.54668,2.83689,0.08465,1.06314,0.40042,0.73018,0.55052,2.78788,0.08373,1.06699,0.40584,0.738,0.54722,2.82942,0.08412,0.98591,0.42543,0.74552,0.56226,2.85754,0.08485,0.95749,0.46102,0.7292,0.58409,2.89226,0.08665,0.94289,0.46803,0.72079,0.59642,2.94766,0.08708
225,1.20018,0.35728,0.76522,0.51269,2.84559,0.08431,1.11861,0.38388,0.72549,0.53093,2.80825,0.08411,1.11086,0.38417,0.7245,0.54678,2.79095,0.08465,1.05688,0.40068,0.73408,0.55056,2.80999,0.08372,1.0511,0.40606,0.7169,0.54734,2.82993,0.08411,1.0095,0.4257,0.69962,0.56242,2.85018,0.08486,0.98227,0.46127,0.68285,0.58422,2.84779,0.08669,0.99152,0.46827,0.67503,0.59657,2.90515,0.08709
226,1.20688,0.35733,0.75837,0.51275,2.83807,0.0843,1.15987,0.38392,0.71687,0.53108,2.77609,0.08411,1.10667,0.3844,0.70085,0.54695,2.80823,0.08463,1.08623,0.40089,0.68444,0.55078,2.81563,0.0837,1.09954,0.4062,0.68838,0.54757,2.79214,0.08413,1.06587,0.42591,0.68664,0.56259,2.79241,0.08489,1.06643,0.46142,0.68658,0.58435,2.87669,0.08671,1.04885,0.46846,0.6993,0.59668,2.93647,0.08711
227,1.20678,0.35734,0.75586,0.51276,2.82762,0.08431,1.14504,0.38402,0.71098,0.53121,2.7765,0.08412,1.10754,0.38459,0.68967,0.54715,2.79238,0.08463,1.08089,0.40107,0.67706,0.551,2.81936,0.08369,1.06049,0.40644,0.67496,0.54782,2.79822,0.08414,1.05402,0.4261,0.66182,0.56283,2.79925,0.08492,1.03042,0.46159,0.62696,0.58464,2.88065,0.08673,1.04961,0.46858,0.63649,0.59691,2.87882,0.08716
228,1.19017,0.3574,0.76815,0.51273,2.8297,0.08435,1.12087,0.38416,0.75818,0.53113,2.77994,0.08413,1.09985,0.38483,0.76568,0.54707,2.78358,0.08463,1.0313,0.4014,0.75328,0.55094,2.82241,0.08368,1.02751,0.40676,0.74706,0.54778,2.78005,0.08415,0.9962,0.42644,0.72943,0.56284,2.82101,0.08496,0.95698,0.46193,0.73056,0.58463,2.85085,0.08676,0.98056,0.46885,0.72281,0.59689,2.9153,0.08717
229,1.17983,0.35752,0.77069,0.51271,2.83133,0.08441,1.14089,0.3842,0.73777,0.53115,2.76401,0.08416,1.10756,0.38502,0.73981,0.54708,2.78484,0.08464,1.08413,0.40157,0.73057,0.55097,2.77188,0.0837,1.06523,0.40694,0.73346,0.54779,2.77408,0.08417,1.03008,0.42667,0.71432,0.56291,2.82921,0.08497,0.96364,0.46225,0.68922,0.58474,2.87191,0.08678,1.00215,0.46906,0.70887,0.59693,2.87499,0.08722
230,1.21146,0.35756,0.76734,0.5127,2.85438,0.08441,1.14863,0.3843,0.7051,0.53132,2.78001,0.08418,1.12118,0.38519,0.69853,0.54725,2.81644,0.08463,1.09535,0.40171,0.675,0.55118,2.84173,0.08368,1.09524,0.40707,0.69797,0.54794,2.80292,0.08419,1.05235,0.42689,0.68756,0.56306,2.82273,0.08498,1.02592,0.46243,0.67826,0.58487,2.88374,0.08681,1.06353,0.46915,0.6649,0.59708,2.90941,0.08723
231,1.19258,0.35764,0.76906,0.51272,2.85275,0.08439,1.14085,0.38438,0.71788,0.53146,2.79087,0.08419,1.11374,0.38535,0.67972,0.54748,2.79311,0.08464,1.07891,0.40187,0.68639,0.55139,2.78565,0.0837,1.05832,0.40727,0.66994,0.5482,2.78155,0.08421,1.0482,0.42704,0.65761,0.56333,2.81201,0.08501,1.01831,0.46253,0.61617,0.5852,2.88091,0.08685,1.04973,0.46923,0.62932,0.59734,2.99487,0.0872
232,1.17719,0.35776,0.75617,0.51274,2.81101,0.08441,1.09707,0.38459,0.70874,0.53166,2.78735,0.08419,1.08551,0.3856,0.6912,0.5477,2.79323,0.08466,1.02535,0.40221,0.65979,0.55173,2.793,0.0837,1.05197,0.4075,0.6923,0.5484,2.73966,0.08428,0.98611,0.42737,0.66578,0.56359,2.83094,0.08502,0.9463,0.4629,0.6404,0.58549,2.85338,0.08686,0.91592,0.46967,0.63785,0.59761,2.93662,0.08722
233,1.20151,0.35776,0.76866,0.51281,2.83228,0.08442,1.13198,0.38471,0.723,0.53177,2.77985,0.0842,1.08788,0.38585,0.70836,0.54784,2.79648,0.08467,1.06202,0.40246,0.68637,0.55193,2.78253,0.0837,1.06577,0.4077,0.69799,0.54855,2.79838,0.08429,0.9963,0.42771,0.66657,0.56385,2.81547,0.08505,0.98164,0.46319,0.64428,0.58574,2.88022,0.08686,0.97961,0.46991,0.63721,0.59787,2.86921,0.08726
234,1.19175,0.35785,0.76239,0.51283,2.8267,0.08442,1.1246,0.38485,0.73666,0.53181,2.78044,0.0842,1.09188,0.38609,0.71908,0.54793,2.80106,0.08468,1.06693,0.40268,0.7069,0.55207,2.78759,0.0837,1.08227,0.40785,0.702,0.5487,2.81366,0.08427,1.03109,0.42792,0.69245,0.564,2.84606,0.08504,1.02135,0.46338,0.63728,0.58604,2.88219,0.08687,1.03616,0.4701,0.6464,0.59807,2.92579,0.08728
235,1.21392,0.35783,0.77228,0.51285,2.84702,0.08445,1.14565,0.38493,0.74347,0.53185,2.78332,0.08421,1.12002,0.38625,0.74803,0.54795,2.75607,0.08471,1.10711,0.40277,0.7277,0.55213,2.76964,0.08372,1.11189,0.40793,0.72738,0.54876,2.79662,0.08429,1.03078,0.42816,0.73145,0.56404,2.86195,0.08503,0.99528,0.46359,0.73828,0.58606,2.87947,0.08689,1.02052,0.47031,0.73089,0.59807,2.89546,0.08732
236,1.16567,0.35797,0.764,0.51285,2.82049,0.0845,1.08908,0.38515,0.72995,0.53194,2.76496,0.08422,1.07015,0.38649,0.69945,0.54815,2.76495,0.08472,1.01289,0.40309,0.69714,0.5523,2.77411,0.08374,1.03101,0.40816,0.68604,0.54899,2.76007,0.08431,0.98443,0.42844,0.69877,0.56419,2.79743,0.08508,0.95671,0.46386,0.68945,0.58622,2.80723,0.08695,0.96116,0.47054,0.71918,0.59811,2.86503,0.08739
237,1.17111,0.35812,0.7489,0.51295,2.8317,0.08452,1.094,0.3853,0.69427,0.53216,2.78888,0.08424,1.08384,0.38668,0.65726,0.54848,2.77863,0.08473,1.06869,0.40322,0.6486,0.55266,2.83049,0.08372,1.05858,0.40827,0.65886,0.54928,2.79177,0.08432,1.01925,0.42858,0.64027,0.56452,2.8401,0.08509,1.00214,0.46395,0.60084,0.58662,2.89449,0.08696,1.02087,0.47066,0.59743,0.59846,2.93685,0.08739
238,1.19943,0.35818,0.75489,0.51301,2.83843,0.08452,1.1091,0.38548,0.70173,0.53236,2.78035,0.08425,1.10151,0.38687,0.68678,0.54872,2.78889,0.08473,1.04872,0.40349,0.67847,0.55289,2.79706,0.08372,1.02761,0.40854,0.6799,0.54951,2.82042,0.0843,0.98775,0.42892,0.67833,0.56472,2.86033,0.08509,0.94897,0.46427,0.67529,0.5868,2.87114,0.08697,0.95399,0.47102,0.67271,0.59862,2.9049,0.08739
239,1.18562,0.35827,0.76094,0.51303,2.81057,0.08451,1.15835,0.38548,0.71402,0.53249,2.77263,0.08427,1.12717,0.38699,0.72014,0.54879,2.78025,0.08474,1.10253,0.4036,0.69343,0.55301,2.81962,0.08369,1.12106,0.40857,0.72059,0.54958,2.80104,0.08431,1.10924,0.42891,0.71097,0.56478,2.80459,0.08512,1.05614,0.46435,0.71133,0.58679,2.85815,0.087,1.05692,0.47111,0.69117,0.5987,2.86343,0.08743
240,1.17485,0.35834,0.76059,0.51312,2.82127,0.08451,1.10027,0.38567,0.72427,0.53258,2.77789,0.08426,1.07715,0.38723,0.72218,0.54888,2.7905,0.08474,1.06911,0.40376,0.69087,0.55318,2.80766,0.08369,1.07208,0.4087,0.69903,0.54971,2.7945,0.0843,1.01326,0.42913,0.68438,0.56495,2.80477,0.08513,0.99247,0.4645,0.67061,0.58697,2.83519,0.08703,0.95742,0.47141,0.67607,0.59887,2.84182,0.08747
241,1.19616,0.35838,0.75654,0.5132,2.83517,0.0845,1.15515,0.38573,0.72206,0.53268,2.78299,0.08426,1.13155,0.38737,0.71883,0.54899,2.79625,0.08474,1.08885,0.40397,0.72525,0.55324,2.77429,0.08372,1.10196,0.40886,0.72331,0.54976,2.8308,0.08427,1.0575,0.42935,0.69552,0.56508,2.8435,0.08513,1.02883,0.4647,0.70732,0.58702,2.84138,0.08705,1.04351,0.4716,0.71433,0.59891,2.89583,0.08748
242,1.18169,0.35845,0.75104,0.5133,2.81935,0.08447,1.11793,0.38587,0.68362,0.53295,2.80455,0.08425,1.08699,0.38759,0.65758,0.5493,2.7925,0.08473,1.07613,0.40411,0.649,0.55357,2.81935,0.0837,1.05475,0.40904,0.66482,0.55003,2.77949,0.08429,1.01411,0.42958,0.63868,0.5654,2.82301,0.08513,0.96913,0.46498,0.6063,0.58739,2.87702,0.08706,0.96199,0.47192,0.6278,0.59921,2.9349,0.0875
243,1.20039,0.35849,0.76686,0.51328,2.82694,0.08449,1.13067,0.38599,0.75568,0.53288,2.78193,0.08425,1.09825,0.38779,0.74649,0.54925,2.7765,0.08475,1.07813,0.40428,0.72599,0.5536,2.7582,0.08372,1.11313,0.4091,0.72441,0.55007,2.74193,0.08431,1.03642,0.4298,0.72577,0.56538,2.8008,0.08516,0.97693,0.46533,0.68976,0.58746,2.87142,0.08705,0.95395,0.47227,0.70111,0.59925,2.91337,0.08751
244,1.19333,0.35854,0.75993,0.5133,2.82228,0.08451,1.1215,0.38609,0.71826,0.53299,2.77901,0.08425,1.08994,0.38799,0.68802,0.54942,2.78344,0.08477,1.10164,0.40436,0.68424,0.55376,2.78569,0.08373,1.07929,0.40924,0.66183,0.55032,2.76426,0.08432,1.06437,0.42988,0.68394,0.56551,2.84044,0.08516,1.04141,0.46545,0.66459,0.5876,2.82477,0.08709,1.03974,0.47237,0.67558,0.59934,2.86771,0.08754
245,1.18608,0.35865,0.76877,0.5133,2.8309,0.08449,1.14558,0.38614,0.74002,0.533,2.77553,0.08426,1.11645,0.38817,0.73683,0.54944,2.76871,0.08479,1.11561,0.40443,0.73235,0.5538,2.77688,0.08373,1.11009,0.40932,0.74093,0.55031,2.77921,0.08434,1.08326,0.43003,0.71576,0.56557,2.81116,0.08519,1.04457,0.46561,0.70944,0.58766,2.8819,0.08708,1.06461,0.47252,0.69688,0.59944,2.88529,0.08756
246,1.19305,0.35869,0.75791,0.51332,2.83936,0.08448,1.10923,0.38631,0.72576,0.53307,2.77627,0.08426,1.08118,0.38842,0.70906,0.54954,2.81142,0.08477,1.06118,0.40462,0.69881,0.55393,2.78238,0.08374,1.04668,0.40954,0.71662,0.55037,2.80089,0.08434,1.00702,0.43029,0.70087,0.56565,2.82213,0.08521,0.99902,0.46582,0.68045,0.58775,2.85645,0.0871,0.99477,0.47276,0.69893,0.59947,2.90958,0.08758
