batch,loss_L0_age_bin,loss_L0_gender,loss_L0_star_sign,loss_L4_age_bin,loss_L4_gender,loss_L4_star_sign,loss_L8_age_bin,loss_L8_gender,loss_L8_star_sign,loss_L12_age_bin,loss_L12_gender,loss_L12_star_sign,loss_L16_age_bin,loss_L16_gender,loss_L16_star_sign,loss_L20_age_bin,loss_L20_gender,loss_L20_star_sign,loss_L24_age_bin,loss_L24_gender,loss_L24_star_sign
747,1.00783,0.69085,2.49325,0.90689,0.66357,2.46585,0.78416,0.54934,2.44235,0.79142,0.6466,2.62962,0.88561,0.5232,2.43411,0.83309,0.5307,2.4418,0.87878,0.62014,2.60522
748,1.08587,0.64737,2.46726,0.89757,0.67604,2.39793,0.87822,0.59786,2.35235,0.8842,0.63085,2.52908,0.93674,0.60276,2.32276,0.83635,0.59893,2.39521,0.88651,0.57114,2.45046
749,1.01274,0.68103,2.47073,0.87524,0.68085,2.43391,0.78478,0.57193,2.35537,0.77397,0.63218,2.60057,0.87801,0.56197,2.35953,0.73682,0.55862,2.40741,0.7911,0.60647,2.57325
750,1.03108,0.68011,2.44583,0.82349,0.64847,2.31489,0.77149,0.52666,2.25902,0.75496,0.61713,2.87334,0.90201,0.51698,2.224,0.76118,0.55295,2.32544,0.84598,0.53137,2.44964
751,1.01962,0.67298,2.46449,0.8177,0.66164,2.35172,0.72448,0.56696,2.33392,0.68865,0.61444,2.71562,0.87544,0.57244,2.32978,0.65203,0.55893,2.37794,0.69489,0.57142,2.58705
752,1.00874,0.67223,2.46608,0.88101,0.69224,2.39045,0.8533,0.60313,2.34505,0.81465,0.63595,2.67809,0.91153,0.58635,2.37067,0.82535,0.58955,2.40446,0.82181,0.57763,2.62877
753,0.96863,0.66208,2.47953,0.83186,0.64171,2.43619,0.79493,0.5454,2.36041,0.81624,0.59566,2.45826,0.88436,0.52787,2.40121,0.7394,0.55374,2.4275,0.87999,0.52603,2.58791
754,1.0493,0.67806,2.49386,0.87214,0.64272,2.40564,0.88494,0.5488,2.25694,0.84808,0.62149,2.60804,0.94355,0.54646,2.28732,0.82826,0.53303,2.42226,0.91175,0.55221,2.5558
755,0.96674,0.70769,2.46182,0.9012,0.69085,2.37251,0.8245,0.62776,2.30407,0.84467,0.70254,2.68906,0.92837,0.63686,2.30713,0.78495,0.63977,2.3934,0.86581,0.62252,2.37348
756,1.03752,0.70563,2.46593,0.75914,0.65108,2.3921,0.72855,0.57719,2.32016,0.72959,0.64325,2.65123,0.8682,0.5452,2.34977,0.71165,0.53019,2.36734,0.79008,0.65836,2.6182
757,0.97647,0.65523,2.46226,0.76771,0.65293,2.40287,0.71074,0.57514,2.4106,0.67886,0.62423,2.45398,0.86785,0.55804,2.39059,0.68743,0.5562,2.41939,0.6886,0.6476,2.67322
758,1.00944,0.68918,2.48069,0.88211,0.65042,2.43373,0.85086,0.5746,2.42861,0.82685,0.63096,2.72012,0.91552,0.54777,2.41124,0.78809,0.56629,2.39219,0.88662,0.57505,2.59099
759,1.01922,0.70463,2.45292,0.8129,0.66603,2.38163,0.76044,0.62733,2.23791,0.71568,0.68753,2.73945,0.84454,0.60734,2.26697,0.73933,0.59416,2.32979,0.7603,0.66264,2.56227
760,0.98177,0.68741,2.45573,0.77525,0.66662,2.35439,0.72901,0.50586,2.36189,0.72605,0.5927,2.66039,0.88196,0.50612,2.35281,0.72181,0.50393,2.41522,0.74796,0.51569,2.62719
761,1.00463,0.69419,2.46817,0.80606,0.66529,2.44952,0.75231,0.59023,2.38612,0.74046,0.6421,2.52908,0.84499,0.55383,2.45047,0.71324,0.57537,2.4075,0.77268,0.59008,2.58634
762,1.01376,0.68765,2.45106,0.77415,0.67417,2.41423,0.6814,0.56382,2.40497,0.62825,0.61742,2.53447,0.8581,0.55461,2.39696,0.63039,0.57952,2.40867,0.6924,0.62084,2.55841
763,0.97397,0.6911,2.42401,0.79246,0.64969,2.37097,0.74521,0.56639,2.35989,0.68988,0.62039,2.60729,0.89366,0.57408,2.36015,0.75282,0.58957,2.40253,0.79485,0.63747,2.50179
764,1.04055,0.64454,2.45347,0.86923,0.62777,2.45102,0.79621,0.52192,2.41413,0.79303,0.6067,2.54162,0.89974,0.54532,2.44283,0.79754,0.54865,2.47252,0.78723,0.59915,2.73782
765,1.09203,0.6649,2.45662,0.95583,0.65291,2.3972,0.89496,0.53038,2.35688,0.90172,0.59393,2.61422,1.02081,0.48246,2.33878,0.87487,0.49451,2.41718,0.93219,0.5198,2.51761
766,1.03416,0.69115,2.47316,0.77024,0.6924,2.45177,0.68164,0.62463,2.41566,0.66545,0.68232,2.62605,0.86867,0.64163,2.41306,0.64856,0.63473,2.44669,0.79752,0.71975,2.64913
767,1.00559,0.63793,2.47198,0.83147,0.64179,2.42985,0.78173,0.52745,2.44424,0.76717,0.59599,2.67584,0.86232,0.52969,2.39535,0.74736,0.52548,2.42192,0.80649,0.56486,2.50981
768,1.00802,0.70165,2.4548,0.84122,0.63337,2.36084,0.75999,0.60511,2.34637,0.72839,0.6577,2.59814,0.87362,0.60714,2.33239,0.73312,0.5976,2.41982,0.77466,0.77302,2.57829
769,0.9595,0.68086,2.47972,0.85575,0.65258,2.38845,0.80021,0.54662,2.3762,0.75944,0.6168,2.53432,0.84652,0.53493,2.35969,0.75357,0.53773,2.39414,0.84328,0.5868,2.5891
770,1.0526,0.69756,2.49224,0.88307,0.66839,2.38843,0.88148,0.55398,2.37753,0.86709,0.64306,2.68525,0.96533,0.54577,2.32759,0.82995,0.52846,2.35878,0.80111,0.61893,2.52435
771,0.98655,0.65273,2.47721,0.84125,0.62925,2.40849,0.82188,0.52393,2.36288,0.82471,0.607,2.73915,0.90785,0.51037,2.33098,0.81512,0.48119,2.44988,0.86611,0.67083,2.6551
772,1.00852,0.65433,2.45571,0.84798,0.67243,2.31671,0.80261,0.54679,2.29787,0.81524,0.63566,2.55078,0.87392,0.55745,2.28087,0.79346,0.54197,2.33605,0.8097,0.63095,2.38234
773,1.02029,0.67166,2.44508,0.83701,0.66721,2.41627,0.82861,0.55511,2.29539,0.76826,0.62997,2.71657,0.88995,0.56398,2.34347,0.76474,0.52373,2.36622,0.7941,0.55817,2.52206
774,0.98096,0.69635,2.42358,0.80105,0.68126,2.30514,0.75813,0.56516,2.26023,0.73263,0.64763,2.53266,0.8571,0.57304,2.26186,0.69344,0.55757,2.31655,0.8365,0.54603,2.46656
775,0.96524,0.68363,2.45967,0.84282,0.66887,2.43639,0.75767,0.62424,2.39053,0.74423,0.6702,2.68187,0.83997,0.61545,2.40379,0.71477,0.62713,2.4249,0.76521,0.65481,2.59435
776,0.97517,0.67051,2.47441,0.74152,0.64932,2.44552,0.72149,0.58751,2.38904,0.72399,0.62901,2.89116,0.85077,0.57608,2.4062,0.68596,0.61078,2.41042,0.80356,0.66434,2.6254
777,0.98651,0.66506,2.48523,0.76992,0.65235,2.39741,0.72979,0.53091,2.3482,0.72399,0.60935,2.8611,0.85419,0.55763,2.39877,0.75771,0.54306,2.41213,0.85138,0.57178,2.60146
778,0.9744,0.68137,2.49368,0.83472,0.68903,2.43372,0.72085,0.58744,2.39942,0.72827,0.63435,2.70704,0.85572,0.57253,2.37121,0.71458,0.59279,2.44255,0.73917,0.66588,2.52251
779,1.02472,0.73284,2.45848,0.90857,0.67887,2.41754,0.91076,0.59729,2.36586,0.89434,0.62485,2.65306,0.9666,0.57164,2.34483,0.83937,0.54599,2.37371,0.9791,0.64041,2.55425
780,1.00462,0.63838,2.49663,0.82238,0.65633,2.45816,0.78185,0.49506,2.35385,0.77123,0.61942,2.64356,0.87561,0.49432,2.35344,0.74093,0.50952,2.4557,0.90617,0.54813,2.55638
781,1.03694,0.64765,2.47473,0.87525,0.62301,2.46346,0.88491,0.61161,2.40033,0.83074,0.5915,2.72203,0.91857,0.67094,2.44962,0.74036,0.69806,2.5004,0.81947,0.60352,2.49643
