batch,loss_L0_age_bin,loss_L0_gender,loss_L0_star_sign,loss_L4_age_bin,loss_L4_gender,loss_L4_star_sign,loss_L8_age_bin,loss_L8_gender,loss_L8_star_sign,loss_L12_age_bin,loss_L12_gender,loss_L12_star_sign,loss_L16_age_bin,loss_L16_gender,loss_L16_star_sign,loss_L20_age_bin,loss_L20_gender,loss_L20_star_sign,loss_L24_age_bin,loss_L24_gender,loss_L24_star_sign,loss_L28_age_bin,loss_L28_gender,loss_L28_star_sign
336,1.005,0.66651,2.50288,0.99408,0.6417,2.36565,4.19047,5.87808,2.3506,0.99132,0.49065,2.29956,0.9879,0.48835,2.37497,0.69305,0.53428,24.15918,0.6647,0.60203,2.84574,0.70609,0.78222,2.31208
337,0.96303,0.65636,2.44765,0.96354,0.63966,2.24033,4.84853,3.98854,2.23808,0.93798,0.49921,2.20192,1.0318,0.50131,2.27236,0.71398,0.52937,21.90958,0.77238,0.56102,2.83811,0.76622,0.59501,2.38688
338,0.99339,0.66765,2.4687,0.96068,0.64506,2.35069,4.33163,5.27909,2.3261,0.97329,0.58601,2.39648,1.02548,0.57633,2.40793,0.70092,0.62525,18.64393,0.73893,0.6577,2.94504,0.77063,0.59513,2.45902
339,1.02841,0.65994,2.46696,1.0296,0.63465,2.40636,8.52685,6.31806,2.36504,1.00914,0.53565,2.37169,1.03955,0.52851,2.386,0.68301,0.52542,24.10789,0.72615,0.64712,2.75935,0.77035,0.68663,2.5317
340,1.03288,0.68492,2.46828,1.00149,0.65053,2.32372,5.19103,2.19991,2.27723,1.00653,0.5386,2.26288,1.01542,0.52448,2.3424,0.75013,0.52347,33.3842,0.75584,0.62826,2.90839,0.76943,0.65953,2.33556
341,0.98197,0.65822,2.4671,0.9748,0.64434,2.33953,8.28527,4.57353,2.34331,0.96634,0.537,2.35135,0.98714,0.54352,2.36014,0.68699,0.641,36.11018,0.75328,0.79438,3.07142,0.74588,0.57389,2.40039
342,0.97174,0.6491,2.47315,0.93158,0.62607,2.36544,8.131,5.30258,2.31551,0.9343,0.47956,2.33455,0.97136,0.48811,2.37608,0.69928,0.53842,33.93748,0.70636,0.62697,2.78237,0.6442,0.487,2.46401
343,0.96295,0.70558,2.46368,0.95857,0.68719,2.32124,14.73774,2.23882,2.2524,0.89614,0.4951,2.2534,1.02822,0.54309,2.29254,0.65225,0.57975,31.8594,0.66603,0.65138,3.0256,0.70147,0.60759,2.47333
344,1.02011,0.67643,2.47609,1.0134,0.63618,2.35097,8.58898,5.305,2.30493,0.96752,0.57673,2.30736,1.01379,0.54257,2.33063,0.69545,0.56466,22.86274,0.70923,0.66876,2.82862,0.75512,0.58169,2.46382
345,1.02216,0.68361,2.46426,0.95053,0.66815,2.38315,10.33081,2.92171,2.38325,0.95168,0.54862,2.35255,1.06951,0.5316,2.39842,0.6751,0.5688,20.98145,0.68032,0.57247,2.90958,0.63867,0.52327,2.34141
346,0.99106,0.64861,2.47512,0.96943,0.6129,2.45584,8.7389,3.84192,2.41742,0.9202,0.50241,2.47389,1.02607,0.48544,2.45453,0.79063,0.49066,24.41198,0.77074,0.64187,2.80252,0.82284,0.5096,2.49625
347,0.95992,0.68524,2.46031,0.95939,0.65773,2.32718,14.61806,7.20596,2.33363,0.92376,0.54519,2.38785,0.98505,0.59233,2.42259,0.69823,0.5723,26.87741,0.68448,0.56591,2.79458,0.68551,0.5053,2.56014
348,1.00156,0.65895,2.48375,0.9703,0.64682,2.41986,17.4223,2.12672,2.31989,0.95,0.50319,2.31079,1.05265,0.48014,2.34547,0.70587,0.56007,28.24599,0.68584,0.55961,2.86937,0.71845,0.5664,2.4581
349,0.98972,0.64713,2.44364,0.98738,0.62589,2.25887,9.31245,5.101,2.20785,0.92831,0.5286,2.20027,1.01812,0.5575,2.2704,0.77116,0.53826,29.06382,0.70761,0.64976,2.7902,0.72774,0.52751,2.27575
350,0.99586,0.66238,2.47192,0.97042,0.63637,2.34318,10.92592,6.27348,2.33289,1.04178,0.59605,2.35645,0.99577,0.59698,2.36256,0.72526,0.63126,37.68404,0.74372,0.66887,2.93519,0.74587,0.63227,2.50479
351,1.01831,0.67424,2.49002,0.98464,0.64896,2.41274,5.38757,4.01079,2.40587,0.97753,0.547,2.33768,1.01653,0.53938,2.3846,0.71464,0.6069,26.73096,0.74967,0.66894,2.85431,0.78482,0.62392,2.55713
352,1.02183,0.68855,2.47112,0.97347,0.65514,2.29863,14.38088,5.03545,2.22554,0.97723,0.53964,2.17772,0.99853,0.52515,2.23053,0.75198,0.56036,30.04189,0.75987,0.64765,2.86943,0.7962,0.55365,2.42111
353,1.03846,0.64995,2.46848,1.03575,0.62473,2.31601,17.10742,2.03195,2.29912,1.06614,0.49308,2.26942,1.0843,0.50755,2.30904,0.77124,0.54313,20.2949,0.80449,0.61341,2.9203,0.82401,0.57672,2.39791
354,0.97634,0.6639,2.46984,0.98269,0.66674,2.4174,20.65542,2.70796,2.40454,0.93216,0.56961,2.36454,1.01555,0.56562,2.42058,0.66643,0.60049,20.41655,0.65538,0.72602,2.96163,0.73084,0.66112,2.51046
355,1.01326,0.68074,2.48183,0.97032,0.67304,2.45656,20.8207,2.02305,2.363,0.97832,0.55819,2.34447,1.00777,0.51799,2.40834,0.61632,0.58562,18.30382,0.66712,0.64082,2.8944,0.67528,0.60217,2.5051
356,1.03068,0.6513,2.44789,1.00402,0.61661,2.30171,10.17866,2.03565,2.24729,0.93244,0.59237,2.26543,1.01356,0.5441,2.27652,0.58247,0.59078,22.51545,0.64284,0.62216,2.69995,0.67329,0.59069,2.34145
357,1.02763,0.6591,2.44733,1.00525,0.65628,2.32921,13.42939,2.01549,2.31326,1.02257,0.62206,2.35776,1.03253,0.60668,2.4037,0.73446,0.57444,24.38181,0.81322,0.71429,2.8205,0.6585,0.60833,2.55252
358,0.99208,0.66498,2.48432,0.94866,0.63727,2.30033,15.26718,1.50582,2.29078,0.94192,0.51517,2.28175,1.01587,0.48543,2.30613,0.65423,0.56585,29.42383,0.61615,0.61803,2.83484,0.67236,0.58168,2.44244
359,0.9731,0.68684,2.47284,0.98589,0.64038,2.40012,13.12457,2.4181,2.38555,0.95011,0.51042,2.38125,1.04496,0.48643,2.45214,0.77263,0.55525,38.50583,0.82514,0.60566,2.81882,0.74497,0.55918,2.63952
360,0.99719,0.6842,2.47064,0.92345,0.66488,2.42766,18.7467,2.09539,2.36584,0.973,0.52746,2.37397,1.00292,0.52457,2.39086,0.72501,0.49385,36.07947,0.73528,0.66255,2.91247,0.72951,0.56368,2.51095
361,1.03176,0.67023,2.47809,1.01756,0.64801,2.39108,10.21305,1.37015,2.34361,0.95484,0.57024,2.33784,1.0028,0.6604,2.37335,0.69623,0.60943,43.78577,0.74513,0.75553,2.9642,0.74156,0.59491,2.55634
362,1.02394,0.68827,2.48143,1.00005,0.67445,2.36448,5.37305,1.92109,2.19913,0.93032,0.5722,2.21943,0.98473,0.6021,2.26606,0.69276,0.64257,41.37802,0.67983,0.73977,2.81783,0.71381,0.59816,2.33871
363,0.96478,0.65204,2.45846,0.96494,0.62477,2.32575,9.89869,1.95583,2.28967,0.95339,0.46746,2.35879,0.98849,0.46835,2.37812,0.67295,0.49786,29.92912,0.65406,0.50945,2.86989,0.66062,0.53482,2.48835
364,0.96266,0.68499,2.47813,0.94872,0.65787,2.39623,11.53293,1.8382,2.36125,0.90998,0.59203,2.39582,1.06831,0.55008,2.41394,0.69534,0.63253,30.43757,0.72271,0.72352,2.71215,0.70987,0.75551,2.55533
365,1.00206,0.64997,2.48753,0.98722,0.6353,2.30959,15.37406,4.19403,2.29078,1.02135,0.59712,2.26034,1.00682,0.57412,2.3364,0.82104,0.60517,28.15686,0.81045,0.624,2.84174,0.79561,0.63356,2.40144
366,0.98737,0.66134,2.46792,1.01252,0.62142,2.34356,10.50709,2.24268,2.32392,0.96777,0.53579,2.31931,0.97724,0.52872,2.30485,0.76273,0.54261,33.99294,0.78587,0.67919,2.87017,0.84428,0.59671,2.39114
367,1.02835,0.69548,2.46011,1.02262,0.68766,2.20017,10.47449,7.30952,2.2119,1.01259,0.51484,2.22256,1.0315,0.5179,2.22216,0.6962,0.54868,25.2367,0.79196,0.60124,2.73923,0.71194,0.48215,2.29353
368,1.0468,0.64792,2.45372,1.01945,0.63409,2.33216,5.75024,4.03808,2.32618,1.00263,0.51378,2.35381,1.0376,0.51146,2.3429,0.75553,0.54515,34.00283,0.75907,0.61125,2.77585,0.82099,0.56667,2.49206
369,0.97398,0.67748,2.47253,0.96141,0.67494,2.41232,2.04702,4.91139,2.36296,0.97719,0.59219,2.37097,1.01944,0.59032,2.42247,0.78942,0.57821,30.59549,0.75239,0.76029,2.89202,0.78923,0.62203,2.46245
370,0.95784,0.65792,2.45922,0.96207,0.64987,2.41385,11.58851,7.62946,2.38995,0.92008,0.53402,2.38606,1.01619,0.52219,2.43667,0.73075,0.58256,42.46011,0.75957,0.57817,2.83408,0.73131,0.52896,2.5057
371,1.01971,0.67681,2.46524,1.02996,0.65903,2.36909,5.0654,2.02871,2.36636,0.98861,0.51354,2.33515,0.9692,0.45776,2.35916,0.65185,0.53653,41.13477,0.71704,0.63332,2.71674,0.6281,0.56304,2.41942
372,1.00647,0.66798,2.44567,0.95385,0.64776,2.23275,7.46473,3.52714,2.25207,0.9223,0.48546,2.22868,1.01984,0.46738,2.20974,0.72324,0.49682,21.27497,0.76572,0.6422,2.71303,0.75645,0.51877,2.34354
373,0.99203,0.6682,2.44785,0.97994,0.64739,2.3527,10.11457,1.64309,2.33069,0.98765,0.51793,2.31383,0.98361,0.50292,2.37696,0.67501,0.54274,27.84726,0.70662,0.61685,2.80934,0.69051,0.6353,2.33884
374,1.0001,0.69485,2.45582,0.99115,0.69159,2.30909,12.35107,2.3919,2.32921,0.95915,0.60532,2.32073,1.02156,0.56825,2.32968,0.85546,0.56711,39.58986,0.83968,0.66524,2.89019,0.8274,0.60827,2.42511
375,1.03471,0.66662,2.47977,1.04174,0.66244,2.41319,12.65895,1.57506,2.41567,1.00785,0.49887,2.39702,1.05179,0.51068,2.43599,0.79737,0.48238,34.35207,0.81762,0.50207,2.81383,0.85088,0.48977,2.52518
376,0.98575,0.70997,2.47497,0.97671,0.65673,2.3738,13.02264,1.49925,2.33552,0.99731,0.5148,2.30425,0.99465,0.53162,2.30431,0.63026,0.47927,33.52129,0.68866,0.57152,2.88015,0.70747,0.60193,2.49704
377,0.97501,0.6751,2.43917,0.98764,0.64411,2.34158,5.25097,1.63384,2.37989,0.92805,0.49336,2.2921,0.97044,0.51023,2.31931,0.64823,0.51475,32.04673,0.64527,0.60862,2.81197,0.60929,0.58483,2.3864
378,0.96893,0.67433,2.44952,0.92748,0.66497,2.37059,3.02757,1.4169,2.33024,0.91803,0.56777,2.3164,1.01239,0.59311,2.35258,0.66211,0.60596,37.35222,0.66054,0.62067,2.84235,0.68301,0.59338,2.42961
379,0.97208,0.66572,2.46877,0.98301,0.64789,2.43398,10.98252,1.35317,2.40316,0.95028,0.50014,2.41899,1.0217,0.49188,2.41461,0.638,0.50955,33.24602,0.64188,0.64011,2.7879,0.67952,0.54046,2.44962
380,1.02451,0.68018,2.43775,0.98063,0.66073,2.2706,8.34522,1.23346,2.2951,0.97447,0.51594,2.28162,1.0084,0.50494,2.33848,0.63025,0.57691,41.51547,0.69135,0.66888,2.84703,0.738,0.58158,2.39467
381,1.00995,0.66911,2.46161,0.99452,0.66119,2.33518,11.94367,0.91367,2.35812,0.96457,0.55576,2.38547,0.97364,0.51504,2.32122,0.72041,0.57847,34.02425,0.72168,0.63495,2.66434,0.74943,0.64269,2.43113
382,1.01187,0.65054,2.45723,1.03378,0.63371,2.38615,7.32615,1.07474,2.27896,0.97694,0.53461,2.30491,0.99665,0.52664,2.33289,0.76104,0.55395,35.65351,0.80415,0.67397,2.89575,0.75339,0.58815,2.44091
383,1.03819,0.6686,2.48792,0.92736,0.65897,2.38436,14.52475,2.0547,2.39091,0.88769,0.59633,2.3262,1.01264,0.57351,2.41519,0.7129,0.61851,34.24418,0.60612,0.68572,2.76312,0.72274,0.62962,2.41574
384,0.98241,0.67585,2.44926,0.95785,0.65886,2.30311,13.89512,1.65367,2.31745,0.98269,0.58959,2.32253,0.96629,0.56766,2.33864,0.76359,0.58985,31.37618,0.8099,0.73514,2.72187,0.80759,0.65951,2.50256
385,0.99456,0.68642,2.47407,0.99714,0.68042,2.42717,8.36864,1.29502,2.35765,0.99897,0.56243,2.3858,0.98832,0.588,2.4123,0.70999,0.60437,19.62539,0.73236,0.77383,2.79888,0.70877,0.62992,2.42103
386,1.04277,0.63732,2.46642,0.99563,0.62362,2.32494,7.24407,0.98767,2.2855,0.95326,0.48785,2.28046,1.0575,0.465,2.28147,0.65068,0.50626,28.23518,0.76003,0.55677,2.6197,0.7281,0.51472,2.45021
387,0.95191,0.67801,2.47314,0.96914,0.65156,2.41927,12.32846,1.34011,2.4029,0.96433,0.57752,2.38846,1.05169,0.58108,2.40484,0.74549,0.54463,29.99671,0.78627,0.58018,2.75861,0.80067,0.55666,2.48266
388,1.04882,0.66067,2.43765,1.03155,0.61467,2.35764,12.97793,1.36729,2.33766,1.03308,0.38321,2.3744,1.00058,0.38567,2.38664,0.66649,0.44428,31.25225,0.67719,0.5937,2.67091,0.74268,0.46906,2.45588
389,0.96769,0.68499,2.47164,0.94589,0.66519,2.26623,10.93649,1.55075,2.27787,0.88899,0.55388,2.32918,0.99558,0.53384,2.38154,0.72203,0.58713,29.37335,0.7578,0.65578,2.83503,0.70643,0.64837,2.46326
390,1.02292,0.63688,2.46978,1.00085,0.61497,2.36581,4.80282,1.92996,2.46104,0.94375,0.47029,2.39811,1.01688,0.45973,2.4155,0.68946,0.47696,28.58926,0.77346,0.59094,2.8288,0.74667,0.52423,2.507
391,0.99389,0.68633,2.47118,0.99289,0.68253,2.36745,9.77833,1.30729,2.34196,0.94945,0.54553,2.39552,1.00875,0.5441,2.42086,0.6283,0.5337,31.84011,0.6083,0.60284,2.75638,0.6705,0.56174,2.3676
392,1.00133,0.68977,2.50206,1.06015,0.6819,2.33289,13.74142,1.05248,2.29437,1.02402,0.52027,2.28691,1.07189,0.49041,2.34735,0.7994,0.5528,28.11154,0.85007,0.62617,2.86149,0.81051,0.60886,2.45751
393,1.02142,0.65996,2.45578,1.04925,0.66551,2.4196,10.03693,2.24386,2.40652,0.91751,0.5323,2.40003,1.06409,0.52931,2.45783,0.75536,0.52347,29.92191,0.81254,0.62961,2.85481,0.8043,0.5413,2.54196
394,0.97558,0.65486,2.44401,0.86392,0.65383,2.38991,9.85929,1.93377,2.36933,0.89529,0.51001,2.38173,0.98899,0.50559,2.46969,0.52385,0.52938,32.20731,0.52925,0.62235,2.66805,0.58262,0.59343,2.5254
395,0.99488,0.67218,2.47025,0.91856,0.66784,2.34777,9.61324,0.96601,2.25519,0.99287,0.58156,2.25976,1.0125,0.59022,2.26734,0.67583,0.60985,26.29781,0.72626,0.72045,2.73866,0.69353,0.63298,2.45243
396,1.01211,0.65472,2.44135,0.9894,0.66157,2.34488,14.05186,1.15918,2.41609,0.96885,0.58374,2.41209,0.99845,0.54149,2.44132,0.78544,0.51978,24.3112,0.84191,0.65057,2.92339,0.81317,0.62797,2.46496
397,0.98427,0.67098,2.46991,0.99664,0.62771,2.28471,9.56308,1.7014,2.26902,0.89699,0.50733,2.28576,0.94671,0.48425,2.28324,0.6918,0.55482,30.64159,0.65925,0.63646,2.73423,0.68596,0.62136,2.38199
398,0.95809,0.66735,2.46423,0.96758,0.64877,2.32741,5.56591,1.79815,2.31588,0.91745,0.56485,2.31806,0.98401,0.61066,2.37759,0.75599,0.54228,22.167,0.75302,0.63654,2.82256,0.72429,0.60141,2.39623
399,1.03709,0.68174,2.47935,0.97716,0.63722,2.44032,9.63169,1.01676,2.44465,1.03268,0.53443,2.46039,0.99946,0.54386,2.39305,0.64616,0.58727,21.53242,0.65088,0.72134,2.76995,0.66553,0.59445,2.49553
400,0.94542,0.653,2.4829,0.9681,0.63959,2.39112,10.52374,2.46255,2.35098,0.93279,0.47243,2.31537,1.02237,0.46463,2.30103,0.73532,0.51314,22.01214,0.66196,0.58376,2.80991,0.71669,0.51866,2.43869
401,1.00165,0.65741,2.49375,1.00043,0.64067,2.36383,12.22141,2.72973,2.31476,0.94678,0.44428,2.37415,0.95767,0.45236,2.33119,0.65268,0.47265,19.86277,0.65019,0.54004,2.83996,0.69292,0.47023,2.42189
402,0.9799,0.6626,2.46448,0.95572,0.6359,2.3207,7.87602,2.11975,2.28712,0.93646,0.52127,2.28685,1.04751,0.51165,2.31434,0.73527,0.56088,25.99712,0.74624,0.60425,2.89194,0.72525,0.59282,2.38496
403,0.98767,0.69881,2.46807,0.99711,0.69448,2.32662,6.61954,4.7505,2.3828,1.00246,0.54993,2.31437,1.0676,0.54723,2.38205,0.79349,0.59629,28.15752,0.7619,0.69849,2.73225,0.88248,0.67595,2.47812
404,0.93907,0.68448,2.50022,0.93548,0.68159,2.32826,2.00968,3.87295,2.29301,0.97613,0.56108,2.28286,1.0046,0.54289,2.31129,0.63106,0.53228,22.93665,0.60941,0.65485,2.71335,0.70295,0.58169,2.40502
405,0.97854,0.70363,2.46516,0.93672,0.67466,2.33043,11.05583,4.39954,2.31299,0.96026,0.60966,2.33003,1.01193,0.58225,2.36953,0.74139,0.60868,25.2477,0.82118,0.651,2.71218,0.76308,0.59898,2.40817
406,0.99888,0.68482,2.46048,0.94631,0.64368,2.30546,5.05505,3.89739,2.25235,0.91511,0.53823,2.21067,0.96603,0.52317,2.27195,0.70613,0.57829,22.93125,0.76361,0.61968,2.79467,0.68987,0.58725,2.30055
407,1.00226,0.68082,2.45025,0.98343,0.6494,2.36229,7.62786,4.97742,2.42543,0.97235,0.6522,2.43933,0.98845,0.68323,2.39313,0.69048,0.6361,25.93426,0.66709,0.65492,2.83254,0.7204,0.60874,2.45155
408,0.99762,0.68266,2.45501,0.9739,0.64923,2.28674,8.22879,3.02961,2.31595,1.02942,0.55487,2.29014,0.95426,0.5648,2.31207,0.79432,0.55434,28.32271,0.86172,0.61859,2.70418,0.81589,0.56798,2.39688
409,1.02886,0.67781,2.47112,0.97895,0.64493,2.41538,11.21687,5.8646,2.41606,0.9481,0.57144,2.42747,0.96497,0.57913,2.49363,0.59319,0.54783,20.3892,0.5932,0.57176,2.73022,0.70321,0.51633,2.53659
410,0.93473,0.68398,2.47816,0.98064,0.69295,2.34494,6.95136,8.07222,2.36901,0.9375,0.59753,2.37415,0.96314,0.54475,2.44981,0.68014,0.61099,17.31629,0.68716,0.72615,2.88208,0.68172,0.65159,2.5224
411,1.0115,0.64921,2.47171,0.9708,0.63705,2.37982,4.20915,2.23609,2.34573,0.9733,0.4426,2.3877,1.0065,0.42872,2.32322,0.6562,0.4634,19.4287,0.66332,0.53748,2.61763,0.65316,0.50037,2.4258
412,0.99109,0.68781,2.47346,1.00722,0.65976,2.38338,9.1821,9.69825,2.25176,0.99387,0.49088,2.29383,1.00641,0.51301,2.27075,0.76576,0.53177,14.03296,0.73486,0.65354,2.91386,0.82555,0.57231,2.4056
413,1.03029,0.6523,2.43902,0.96416,0.63669,2.24721,10.16429,10.44482,2.19859,0.91502,0.53303,2.23922,0.96494,0.55605,2.25786,0.76185,0.54403,15.0297,0.70337,0.6688,2.68343,0.73676,0.57179,2.37154
414,1.01351,0.6565,2.49289,0.98905,0.65111,2.40759,12.90056,4.72197,2.32617,0.95021,0.52327,2.3418,0.94703,0.53307,2.3366,0.74157,0.50087,16.14557,0.71699,0.56673,2.70168,0.79057,0.55141,2.45125
415,0.98595,0.68581,2.48917,0.97005,0.67488,2.38112,8.1747,7.29922,2.3613,0.93389,0.48744,2.35192,0.98549,0.54213,2.43542,0.69496,0.53567,20.75218,0.70271,0.63018,2.79056,0.76434,0.59374,2.47979
416,1.01031,0.64895,2.46035,0.9536,0.65196,2.32845,5.91308,12.0054,2.30918,0.96389,0.47339,2.30697,1.01211,0.46064,2.30186,0.67694,0.46096,18.16144,0.7452,0.58619,2.79759,0.77254,0.51415,2.49689
417,0.99888,0.68459,2.4745,0.96572,0.64245,2.35366,8.5425,8.47538,2.34215,0.98418,0.49433,2.2915,1.03879,0.48788,2.32951,0.76504,0.52043,19.80208,0.76,0.57787,2.85252,0.79215,0.53891,2.57773
418,0.96479,0.6917,2.49801,0.91162,0.67211,2.35454,11.60075,1.69652,2.35657,0.90055,0.5733,2.39047,1.0087,0.5738,2.35311,0.64434,0.56147,22.26971,0.63807,0.65235,2.77876,0.65072,0.63486,2.55127
419,1.01641,0.65878,2.4599,1.05489,0.62497,2.2663,5.43302,4.90892,2.28147,0.9827,0.48347,2.23976,0.98578,0.50378,2.31027,0.74878,0.4859,22.43637,0.83159,0.52226,2.7599,0.77538,0.53264,2.35408
420,0.99572,0.66991,2.49062,0.92961,0.66919,2.4109,3.194,1.95635,2.39704,0.91993,0.5515,2.33604,0.99312,0.55012,2.36375,0.72269,0.52401,27.58427,0.69155,0.67101,2.88061,0.69364,0.56652,2.53239
421,0.97671,0.67236,2.43707,0.90921,0.63848,2.35316,8.12075,7.47186,2.32767,0.9159,0.52516,2.3246,0.93071,0.5175,2.34873,0.62651,0.53819,27.55976,0.64395,0.61709,2.57433,0.59576,0.56217,2.43048
422,1.00979,0.65212,2.49258,0.98711,0.62542,2.33598,5.64483,8.64917,2.34306,0.93846,0.49438,2.38192,0.98642,0.49474,2.39403,0.64405,0.54268,15.82979,0.63247,0.58182,2.84272,0.68253,0.50391,2.38032
423,0.98938,0.67992,2.44945,0.98614,0.63849,2.37313,5.54822,1.11847,2.31789,0.98062,0.56813,2.33473,0.9652,0.56656,2.34437,0.69415,0.5691,19.06707,0.70874,0.71195,2.87239,0.77148,0.63314,2.42029
424,0.99653,0.65074,2.46167,0.99773,0.63108,2.43759,7.08805,8.7926,2.39238,0.97475,0.58668,2.42534,1.01062,0.59546,2.44866,0.64453,0.56839,21.05196,0.70911,0.67783,2.73159,0.66906,0.60741,2.52462
425,0.98137,0.65234,2.45197,0.93132,0.62556,2.30183,3.05749,4.05922,2.32796,0.9363,0.45792,2.32846,0.96132,0.48091,2.35994,0.71023,0.45986,24.00929,0.75008,0.63465,2.71064,0.75148,0.55406,2.30181
426,0.98492,0.64789,2.45593,0.99642,0.65107,2.33535,4.07355,7.04595,2.36684,0.97938,0.52996,2.36311,0.99432,0.5316,2.41394,0.65531,0.55798,28.51172,0.68495,0.63281,2.78529,0.6709,0.63383,2.48473
427,0.98205,0.66367,2.47488,0.95484,0.63745,2.29436,6.01278,7.11775,2.27249,0.89717,0.4671,2.2887,0.97706,0.45474,2.28689,0.64627,0.45227,28.40009,0.69202,0.5278,2.70177,0.71784,0.5259,2.44707
428,0.97668,0.68041,2.44909,1.0107,0.62255,2.32003,6.29382,3.41715,2.26912,0.90949,0.49721,2.23088,1.02372,0.52699,2.30795,0.68281,0.58753,30.90456,0.69301,0.53376,2.64066,0.70224,0.54006,2.36071
429,0.98223,0.67684,2.45083,0.95411,0.66443,2.2926,2.55549,8.01567,2.25775,0.91901,0.55012,2.28015,0.93911,0.56525,2.29611,0.72809,0.53005,20.86244,0.69046,0.59421,2.67301,0.71779,0.54609,2.40411
430,0.96113,0.63917,2.48885,0.912,0.63197,2.27219,2.99403,12.22315,2.32174,0.89691,0.50993,2.37057,0.91426,0.49176,2.40674,0.64062,0.46629,22.90504,0.65238,0.64539,2.63688,0.63419,0.58014,2.32152
431,1.00192,0.67795,2.4766,0.94549,0.6584,2.3627,2.44002,6.62371,2.32424,0.88931,0.49302,2.34064,1.00811,0.53414,2.37143,0.72201,0.52099,23.73639,0.73948,0.5543,2.77874,0.78439,0.57713,2.38287
432,1.00984,0.64426,2.46264,0.98873,0.61044,2.27719,1.90915,4.85883,2.30479,0.99892,0.46797,2.27627,0.91013,0.46927,2.27578,0.77904,0.45653,26.1798,0.74452,0.53927,2.75617,0.7718,0.42344,2.40784
433,0.94793,0.70461,2.47589,0.979,0.69105,2.31089,4.00179,11.06945,2.30446,0.88823,0.54829,2.31173,0.92151,0.58569,2.31417,0.71141,0.62331,25.63871,0.687,0.7245,2.63586,0.7336,0.63083,2.50971
434,1.03775,0.69352,2.49569,0.93084,0.66007,2.4225,1.97426,8.09259,2.41628,0.95124,0.50297,2.396,0.97045,0.50831,2.45491,0.64377,0.51402,23.80307,0.64644,0.60372,2.80032,0.71358,0.61872,2.38785
435,0.97927,0.65528,2.43861,0.89121,0.62674,2.24941,2.95806,2.88162,2.32024,0.91127,0.52499,2.24751,0.95924,0.5027,2.28271,0.57743,0.49799,24.26842,0.71139,0.58255,2.68126,0.63754,0.56371,2.32193
436,1.03296,0.67502,2.46234,0.94141,0.66153,2.29637,2.91481,5.39341,2.31318,0.94405,0.55193,2.28109,0.94795,0.58393,2.29411,0.71112,0.57803,25.54254,0.72628,0.60616,2.74072,0.70906,0.56835,2.3397
437,1.07536,0.6769,2.46736,0.96966,0.67711,2.35182,2.60445,1.65964,2.29115,1.02772,0.54121,2.31821,0.98974,0.58185,2.41491,0.72595,0.59363,20.87504,0.80247,0.67265,2.61096,0.84137,0.65644,2.43675
438,0.96706,0.68241,2.45106,0.99703,0.6479,2.18635,3.1106,6.67922,2.3015,0.94153,0.54851,2.31297,0.97556,0.54456,2.28686,0.67928,0.58491,16.33097,0.76518,0.66938,2.66101,0.79706,0.68577,2.38441
439,1.02909,0.69273,2.45786,0.95944,0.67434,2.37439,2.86723,5.74663,2.33996,0.93532,0.61903,2.33337,0.95393,0.61889,2.38273,0.62584,0.60073,19.95492,0.68559,0.65514,2.60323,0.66646,0.70263,2.49074
440,0.9786,0.64141,2.47109,0.98732,0.65115,2.25026,3.72703,1.84888,2.23893,0.97333,0.49701,2.22114,0.95486,0.48025,2.26527,0.6639,0.51225,21.60514,0.70651,0.67527,2.6156,0.67917,0.51033,2.33854
441,0.99324,0.65704,2.47381,0.93963,0.60677,2.33004,3.60806,2.7377,2.33245,0.91079,0.47763,2.33139,0.98134,0.47336,2.28975,0.7006,0.48181,27.05724,0.70134,0.56184,2.65705,0.75948,0.49922,2.52744
442,0.95639,0.6515,2.4681,0.83693,0.62522,2.27515,2.6554,3.50048,2.26104,0.86609,0.51772,2.28251,0.89061,0.52732,2.2744,0.52056,0.52703,21.49938,0.5583,0.58575,2.66335,0.56206,0.63801,2.41995
443,1.01312,0.70235,2.43076,0.98464,0.67487,2.32671,3.19627,1.70588,2.31574,0.93006,0.59341,2.32626,0.96723,0.58742,2.33955,0.63057,0.58564,25.80502,0.63954,0.74255,2.66293,0.71537,0.65238,2.50212
444,0.98029,0.68399,2.4668,0.96083,0.6487,2.21253,2.60472,5.33882,2.26899,0.88567,0.59527,2.26834,0.91057,0.55285,2.31505,0.63574,0.59102,32.95235,0.68891,0.6513,2.64966,0.72363,0.62186,2.35219
445,0.95973,0.66925,2.46057,0.9451,0.65999,2.34315,4.28851,4.98117,2.24635,0.9676,0.54139,2.22877,0.99938,0.49671,2.27178,0.67402,0.53974,27.61943,0.68655,0.57023,2.7275,0.68359,0.60527,2.35282
446,1.02402,0.6541,2.41765,0.93379,0.63018,2.27311,2.88356,2.94885,2.18616,1.00357,0.45569,2.26021,0.94747,0.44041,2.27989,0.701,0.46902,25.88827,0.76683,0.55424,2.64425,0.71964,0.54303,2.43275
447,1.01929,0.67099,2.4631,0.97963,0.6622,2.30683,3.59516,2.27588,2.23672,0.89527,0.5374,2.26174,0.98381,0.56687,2.27502,0.658,0.60805,27.75649,0.74516,0.66318,2.65957,0.6614,0.70802,2.34711
