batch,loss_L0_age_bin,acc_L0_age_bin,loss_L0_gender,acc_L0_gender,loss_L0_star_sign,acc_L0_star_sign,loss_L4_age_bin,acc_L4_age_bin,loss_L4_gender,acc_L4_gender,loss_L4_star_sign,acc_L4_star_sign,loss_L8_age_bin,acc_L8_age_bin,loss_L8_gender,acc_L8_gender,loss_L8_star_sign,acc_L8_star_sign,loss_L12_age_bin,acc_L12_age_bin,loss_L12_gender,acc_L12_gender,loss_L12_star_sign,acc_L12_star_sign,loss_L16_age_bin,acc_L16_age_bin,loss_L16_gender,acc_L16_gender,loss_L16_star_sign,acc_L16_star_sign,loss_L20_age_bin,acc_L20_age_bin,loss_L20_gender,acc_L20_gender,loss_L20_star_sign,acc_L20_star_sign,loss_L24_age_bin,acc_L24_age_bin,loss_L24_gender,acc_L24_gender,loss_L24_star_sign,acc_L24_star_sign,loss_L28_age_bin,acc_L28_age_bin,loss_L28_gender,acc_L28_gender,loss_L28_star_sign,acc_L28_star_sign,loss_L32_age_bin,acc_L32_age_bin,loss_L32_gender,acc_L32_gender,loss_L32_star_sign,acc_L32_star_sign,loss_L36_age_bin,acc_L36_age_bin,loss_L36_gender,acc_L36_gender,loss_L36_star_sign,acc_L36_star_sign
1468,1.04393,0.38656,0.68387,0.52619,2.58852,0.09193,0.85494,0.47739,0.624,0.60028,2.60781,0.0922,0.86044,0.48553,0.62267,0.60425,2.61474,0.09276,0.81038,0.54252,0.60439,0.63768,2.59185,0.09703,0.81818,0.54892,0.59898,0.64593,2.60632,0.09953,0.82773,0.54039,0.59833,0.64466,2.58293,0.09715,0.81622,0.56505,0.58882,0.6496,2.56755,0.09965,0.77631,0.60613,0.53252,0.6844,2.5594,0.10658,0.79762,0.59244,0.5471,0.66873,2.59274,0.10733,0.81081,0.58922,0.56941,0.66439,2.55842,0.11221
1469,1.05781,0.3866,0.68798,0.5262,2.5818,0.09193,0.91643,0.47741,0.61123,0.60033,2.56802,0.09221,0.91993,0.48555,0.61956,0.60428,2.56394,0.09277,0.87568,0.54251,0.59541,0.63771,2.54832,0.09704,0.88655,0.5489,0.56492,0.64597,2.5605,0.09954,0.89343,0.54036,0.56702,0.64471,2.5475,0.09717,0.87369,0.56503,0.55732,0.64965,2.55371,0.09966,0.76906,0.60615,0.52454,0.68444,2.49972,0.1066,0.78213,0.59246,0.56521,0.66876,2.54457,0.10734,0.78896,0.58924,0.5871,0.66441,2.54323,0.11222
1470,1.04003,0.38664,0.68668,0.52622,2.59073,0.09193,0.94881,0.4774,0.61179,0.60038,2.58588,0.0922,0.93593,0.48555,0.61418,0.60433,2.59481,0.09277,0.89869,0.5425,0.57883,0.63775,2.55651,0.09705,0.85545,0.54891,0.55746,0.64601,2.5839,0.09954,0.88649,0.54035,0.55463,0.64475,2.55712,0.09717,0.85297,0.56503,0.55196,0.64969,2.57447,0.09966,0.8367,0.60612,0.52909,0.68447,2.56489,0.1066,0.86028,0.59243,0.55514,0.66879,2.59466,0.10734,0.87839,0.58921,0.56039,0.66444,2.63336,0.11222
1471,1.07553,0.38665,0.68818,0.52622,2.60437,0.09191,1.01187,0.47741,0.64481,0.60039,2.58591,0.0922,1.00943,0.48555,0.62748,0.60437,2.56985,0.09278,0.90559,0.54253,0.57546,0.63781,2.56003,0.09706,0.89724,0.54893,0.57828,0.64605,2.54614,0.09955,0.91049,0.54038,0.57685,0.64479,2.54185,0.09719,0.84589,0.56507,0.5658,0.64973,2.55735,0.09968,0.7547,0.60618,0.52723,0.68451,2.50334,0.10664,0.79977,0.59248,0.5486,0.66883,2.54627,0.10735,0.79147,0.58926,0.55752,0.66449,2.54359,0.11224
1472,1.06355,0.38665,0.69334,0.52623,2.6023,0.09191,0.91996,0.47745,0.69254,0.60036,2.56076,0.0922,0.90231,0.48559,0.69623,0.60433,2.56881,0.09278,0.82207,0.54257,0.69037,0.63776,2.54421,0.09708,0.80284,0.54897,0.67828,0.64601,2.52828,0.09956,0.82495,0.54041,0.69762,0.64474,2.51915,0.09721,0.77858,0.56512,0.68487,0.64969,2.52221,0.09969,0.7334,0.60619,0.62034,0.68449,2.47688,0.10667,0.74644,0.59251,0.63007,0.66881,2.48907,0.10738,0.7408,0.5893,0.64398,0.66446,2.51363,0.11225
1473,1.04432,0.38668,0.69434,0.52623,2.57431,0.09191,0.92649,0.4775,0.68047,0.60034,2.55973,0.09221,0.91715,0.48564,0.67983,0.60431,2.57071,0.09278,0.8459,0.54261,0.65238,0.63775,2.55332,0.09708,0.82438,0.549,0.64854,0.64599,2.55378,0.09956,0.84332,0.54044,0.65576,0.64472,2.53164,0.09721,0.81202,0.56515,0.65545,0.64967,2.54722,0.0997,0.79384,0.60621,0.62365,0.68448,2.51977,0.10668,0.79721,0.59253,0.64645,0.6688,2.54037,0.10739,0.82133,0.58931,0.63525,0.66445,2.53311,0.11227
1474,1.06674,0.3867,0.68863,0.52625,2.59373,0.0919,1.0262,0.47748,0.61776,0.60038,2.59925,0.0922,1.00007,0.48563,0.62018,0.60434,2.60967,0.09278,0.88939,0.54262,0.5927,0.63777,2.54637,0.09709,0.90272,0.54901,0.58685,0.64602,2.5419,0.09957,0.89887,0.54045,0.59753,0.64474,2.56587,0.09722,0.88,0.56516,0.58027,0.64969,2.54526,0.09971,0.81935,0.60621,0.53052,0.68451,2.46367,0.1067,0.87428,0.59252,0.55591,0.66882,2.47311,0.1074,0.87669,0.58931,0.55353,0.66448,2.47285,0.11229
1475,1.09755,0.38669,0.68862,0.52626,2.57846,0.09189,0.97634,0.47749,0.62259,0.60043,2.56691,0.0922,0.96533,0.48564,0.63211,0.60437,2.57948,0.09278,0.88215,0.54264,0.60399,0.6378,2.59326,0.09709,0.8751,0.54903,0.59387,0.64604,2.56484,0.09957,0.86243,0.54048,0.58967,0.64477,2.5812,0.09722,0.81068,0.56519,0.56212,0.64973,2.57882,0.09971,0.74363,0.60625,0.51309,0.68455,2.58791,0.1067,0.77796,0.59256,0.53011,0.66886,2.60062,0.10739,0.78249,0.58934,0.53514,0.66452,2.53315,0.1123
1476,1.09818,0.38669,0.69115,0.52627,2.58219,0.0919,0.95168,0.47749,0.66696,0.60042,2.56587,0.0922,0.92111,0.48566,0.65155,0.60438,2.57862,0.09278,0.80198,0.54269,0.63263,0.6378,2.54797,0.09709,0.76726,0.54908,0.63884,0.64604,2.58042,0.09956,0.78578,0.54053,0.6455,0.64476,2.56912,0.09721,0.75665,0.56525,0.64015,0.64973,2.55079,0.09971,0.64173,0.60632,0.58486,0.68455,2.55028,0.1067,0.69641,0.59262,0.60738,0.66887,2.51165,0.1074,0.72413,0.5894,0.60906,0.66452,2.49456,0.11232
1477,1.08655,0.3867,0.6993,0.52626,2.56963,0.09192,0.99387,0.47751,0.67568,0.60042,2.4718,0.09223,0.97005,0.48567,0.66931,0.60438,2.49889,0.09281,0.88607,0.54268,0.63474,0.6378,2.45379,0.09713,0.8858,0.54907,0.63037,0.64604,2.45245,0.09959,0.88509,0.54053,0.63453,0.64477,2.4545,0.09724,0.84689,0.56525,0.62449,0.64973,2.46557,0.09974,0.76958,0.60632,0.57622,0.68456,2.39895,0.10675,0.80651,0.59263,0.59595,0.66888,2.37935,0.10745,0.81969,0.5894,0.58391,0.66454,2.41077,0.11236
1478,1.11368,0.38669,0.69874,0.52624,2.56805,0.09191,0.93743,0.47755,0.68574,0.60037,2.5604,0.09224,0.92166,0.48571,0.67852,0.60434,2.55557,0.09282,0.8362,0.54273,0.67343,0.63777,2.52945,0.09714,0.80442,0.54913,0.68125,0.646,2.53425,0.0996,0.82121,0.54059,0.66348,0.64473,2.53248,0.09725,0.76277,0.56532,0.67098,0.64969,2.5132,0.09975,0.69915,0.60639,0.6773,0.68451,2.51636,0.10677,0.7485,0.59267,0.68181,0.66883,2.50134,0.10747,0.77397,0.58944,0.67272,0.66448,2.49039,0.11238
1479,1.04203,0.38671,0.68832,0.52626,2.5975,0.09191,0.92589,0.47757,0.6251,0.6004,2.58812,0.09224,0.90414,0.48574,0.62455,0.60437,2.58288,0.09282,0.79316,0.5428,0.5944,0.63779,2.59973,0.09714,0.80825,0.54919,0.5737,0.64603,2.60535,0.09959,0.83244,0.54063,0.56705,0.64477,2.58102,0.09725,0.76381,0.56537,0.57187,0.64972,2.60549,0.09974,0.6819,0.60644,0.52755,0.68454,2.55534,0.10677,0.72493,0.59272,0.55612,0.66885,2.57251,0.10746,0.72464,0.5895,0.56477,0.6645,2.62592,0.11236
1480,1.06092,0.38674,0.68851,0.52627,2.56166,0.09193,0.91736,0.4776,0.6367,0.60042,2.5287,0.09225,0.88706,0.48579,0.63095,0.60439,2.5265,0.09283,0.80551,0.54284,0.60129,0.63782,2.50179,0.09716,0.7874,0.54925,0.57729,0.64607,2.50916,0.0996,0.80072,0.54068,0.57982,0.64481,2.53548,0.09726,0.77619,0.56541,0.57407,0.64976,2.49616,0.09977,0.72941,0.60647,0.50985,0.68458,2.47672,0.10679,0.75379,0.59275,0.55123,0.66889,2.47948,0.10749,0.74983,0.58952,0.57269,0.66452,2.4673,0.11238
1481,1.05455,0.38677,0.68593,0.52628,2.56241,0.09193,0.97383,0.4776,0.64167,0.60045,2.53405,0.09226,0.98057,0.48579,0.63607,0.60442,2.5185,0.09285,0.93404,0.54284,0.61146,0.63784,2.48473,0.09718,0.92818,0.54924,0.62041,0.64608,2.48594,0.09962,0.93295,0.54068,0.62148,0.64481,2.50103,0.09727,0.94161,0.56539,0.59959,0.64978,2.48417,0.09979,0.9185,0.60643,0.57495,0.68459,2.41143,0.10683,0.90413,0.59272,0.58369,0.6689,2.44698,0.10752,0.9047,0.58949,0.5877,0.66454,2.43515,0.11241
1482,1.08687,0.38676,0.68319,0.52631,2.57876,0.09195,1.02817,0.47761,0.59928,0.6005,2.53758,0.09227,1.01875,0.48579,0.60022,0.60447,2.54496,0.09286,0.95705,0.54284,0.57939,0.63787,2.54254,0.09719,0.95273,0.54925,0.57869,0.64611,2.53953,0.09963,0.96426,0.54068,0.57762,0.64485,2.54598,0.09728,0.92536,0.56538,0.55665,0.64982,2.56358,0.09979,0.86223,0.60643,0.52929,0.68462,2.55798,0.10683,0.91451,0.59271,0.54459,0.66894,2.51152,0.10753,0.93352,0.58949,0.5431,0.66459,2.49157,0.11244
1483,1.06935,0.38677,0.69025,0.52632,2.57671,0.09194,0.95429,0.47764,0.6331,0.60054,2.53911,0.09227,0.94144,0.48583,0.6327,0.6045,2.5348,0.09287,0.81578,0.5429,0.57117,0.63793,2.54304,0.0972,0.7977,0.5493,0.54158,0.64618,2.55148,0.09964,0.80932,0.54074,0.54275,0.64491,2.52885,0.0973,0.78861,0.56542,0.549,0.64987,2.56657,0.0998,0.72982,0.60646,0.50436,0.68466,2.48498,0.10686,0.74762,0.59275,0.52434,0.66899,2.47938,0.10756,0.76911,0.58953,0.53253,0.66463,2.47499,0.11248
1484,1.07545,0.38679,0.69249,0.52632,2.59759,0.09193,0.94029,0.47767,0.63955,0.60056,2.58968,0.09227,0.92475,0.48588,0.63532,0.60453,2.57868,0.09287,0.87476,0.54293,0.57576,0.63798,2.54206,0.09721,0.87319,0.54932,0.57561,0.64623,2.56902,0.09964,0.86422,0.54076,0.56206,0.64497,2.55391,0.09731,0.81154,0.56546,0.54063,0.64994,2.55659,0.09981,0.7578,0.60648,0.469,0.68475,2.52869,0.10686,0.78861,0.59277,0.50398,0.66907,2.53704,0.10756,0.77851,0.58955,0.51941,0.6647,2.50277,0.11249
1485,1.09215,0.38679,0.69976,0.52631,2.60026,0.09192,0.96424,0.47768,0.6896,0.60053,2.56888,0.09227,0.97335,0.48588,0.68992,0.6045,2.55748,0.09287,0.90846,0.54294,0.66511,0.63796,2.58033,0.0972,0.88352,0.54934,0.65677,0.6462,2.54167,0.09965,0.88014,0.54078,0.67589,0.64493,2.55599,0.09731,0.87312,0.56548,0.64075,0.64992,2.57251,0.0998,0.81932,0.60651,0.62873,0.68472,2.52825,0.10688,0.83578,0.59279,0.63159,0.66904,2.52068,0.10758,0.83369,0.58957,0.63286,0.66468,2.51753,0.11251
1486,1.09957,0.3868,0.68897,0.52632,2.55052,0.09195,1.05193,0.47765,0.63492,0.60056,2.52746,0.09228,1.03963,0.48586,0.6274,0.60453,2.53162,0.09289,0.97142,0.54291,0.5765,0.638,2.51769,0.09722,0.95022,0.5493,0.56645,0.64624,2.50297,0.09967,0.94464,0.54076,0.56302,0.64498,2.53359,0.09732,0.88829,0.56547,0.55383,0.64997,2.51784,0.09982,0.82094,0.6065,0.52888,0.68475,2.47558,0.1069,0.85753,0.59277,0.54914,0.66907,2.47737,0.1076,0.87831,0.58955,0.542,0.66471,2.50507,0.11252
1487,1.05787,0.38684,0.68761,0.52632,2.59505,0.09196,0.94745,0.47767,0.61923,0.6006,2.54063,0.0923,0.95372,0.48586,0.61765,0.60457,2.55891,0.0929,0.88011,0.54291,0.57974,0.63805,2.55648,0.09723,0.85475,0.54932,0.59177,0.64627,2.54085,0.09968,0.88025,0.54076,0.59331,0.64501,2.52698,0.09734,0.85505,0.56546,0.58123,0.65,2.54691,0.09983,0.82393,0.6065,0.5244,0.68479,2.49681,0.10692,0.83359,0.59277,0.55569,0.66911,2.48068,0.10763,0.87459,0.58954,0.56939,0.66475,2.5056,0.11255
1488,1.0809,0.38687,0.69253,0.52633,2.56907,0.09197,0.95958,0.47769,0.67802,0.60059,2.53138,0.09231,0.94478,0.48588,0.68475,0.60455,2.50904,0.09293,0.85487,0.54294,0.68112,0.63802,2.50727,0.09726,0.85791,0.54933,0.66598,0.64626,2.49807,0.09971,0.8612,0.54078,0.65655,0.645,2.49239,0.09736,0.83357,0.56547,0.66221,0.64999,2.48696,0.09986,0.76868,0.60652,0.64791,0.68478,2.46375,0.10695,0.80868,0.59279,0.65198,0.6691,2.45496,0.10767,0.80569,0.58956,0.65135,0.66473,2.45731,0.11259
1489,1.05968,0.38691,0.68443,0.52634,2.57477,0.09197,0.82971,0.47779,0.61593,0.60063,2.58487,0.09231,0.81693,0.48599,0.62524,0.60458,2.57657,0.09293,0.75711,0.54303,0.59599,0.63806,2.51742,0.09727,0.73955,0.54943,0.58591,0.64629,2.52188,0.09972,0.75394,0.54087,0.59607,0.64503,2.5379,0.09737,0.72867,0.56555,0.59196,0.65001,2.495,0.09987,0.66728,0.6066,0.55129,0.6848,2.5003,0.10697,0.69957,0.59286,0.56349,0.66913,2.52686,0.10767,0.70298,0.58963,0.56267,0.66476,2.53282,0.11259
1490,1.0631,0.38693,0.69489,0.52634,2.57543,0.09199,0.98214,0.47778,0.67094,0.60061,2.5549,0.09232,0.94247,0.48599,0.66461,0.60458,2.56618,0.09294,0.84479,0.54305,0.6504,0.63804,2.54596,0.09728,0.81333,0.54947,0.66799,0.64626,2.54735,0.09973,0.8348,0.5409,0.6773,0.645,2.58015,0.09737,0.8023,0.56559,0.66925,0.64999,2.5396,0.09988,0.74003,0.60663,0.62942,0.68478,2.51006,0.10699,0.8015,0.59287,0.62295,0.66911,2.54994,0.10768,0.79954,0.58965,0.63588,0.66474,2.52665,0.11259
1491,1.0659,0.38695,0.68992,0.52635,2.54764,0.092,0.9333,0.4778,0.62992,0.60064,2.54907,0.09232,0.90649,0.48603,0.62692,0.60461,2.5465,0.09294,0.85403,0.54308,0.59622,0.63807,2.49921,0.0973,0.85334,0.54949,0.56873,0.64631,2.47129,0.09976,0.86412,0.54094,0.56709,0.64505,2.54413,0.09737,0.81714,0.56562,0.5759,0.65003,2.51339,0.09989,0.7625,0.60664,0.52289,0.68483,2.49526,0.107,0.78592,0.59288,0.54007,0.66916,2.4741,0.1077,0.78805,0.58968,0.55593,0.66478,2.49947,0.11261
1492,1.10483,0.38694,0.68531,0.52637,2.56433,0.092,1.03666,0.47777,0.60185,0.6007,2.53952,0.09233,0.99277,0.48601,0.59668,0.60467,2.5318,0.09295,0.86149,0.54311,0.55261,0.63814,2.51179,0.09732,0.85164,0.54952,0.56366,0.64637,2.50684,0.09977,0.87283,0.54096,0.57288,0.6451,2.49628,0.09739,0.78391,0.56567,0.57062,0.65007,2.47694,0.09991,0.70406,0.6067,0.51111,0.68487,2.53669,0.10701,0.75328,0.59293,0.53139,0.66921,2.45617,0.10772,0.76636,0.58973,0.52295,0.66483,2.4976,0.11262
1493,1.13186,0.38691,0.68666,0.52639,2.57776,0.09201,1.06391,0.47773,0.60312,0.60077,2.55646,0.09234,1.0547,0.48598,0.5986,0.60474,2.56669,0.09295,0.9263,0.54311,0.56828,0.63819,2.56363,0.09732,0.90673,0.54954,0.5599,0.64641,2.58898,0.09976,0.94071,0.54098,0.57132,0.64514,2.58115,0.09739,0.88302,0.56569,0.55433,0.65012,2.56304,0.09991,0.76895,0.60674,0.55556,0.68488,2.6193,0.107,0.7903,0.59297,0.55813,0.66923,2.57518,0.10772,0.80544,0.58977,0.56118,0.66485,2.58423,0.11261
1494,1.08279,0.38692,0.69447,0.52638,2.5544,0.09202,0.94216,0.47777,0.68199,0.60074,2.53941,0.09235,0.938,0.48601,0.66616,0.60473,2.54276,0.09297,0.83444,0.54315,0.61201,0.63821,2.52828,0.09733,0.80277,0.54959,0.60359,0.64643,2.51287,0.09978,0.82595,0.54102,0.59348,0.64517,2.52339,0.09741,0.77655,0.56574,0.57466,0.65016,2.5058,0.09993,0.70691,0.60679,0.54876,0.6849,2.5229,0.10701,0.7442,0.59301,0.57679,0.66924,2.51566,0.10774,0.75004,0.58981,0.59089,0.66486,2.52632,0.11263
1495,1.10039,0.38691,0.69455,0.52639,2.6086,0.092,1.05882,0.47778,0.66246,0.60074,2.5922,0.09235,1.05015,0.48603,0.65608,0.60473,2.59564,0.09297,0.97513,0.54318,0.60477,0.63823,2.5628,0.09733,1.01198,0.5496,0.5894,0.64646,2.54184,0.09979,1.00817,0.54104,0.576,0.64521,2.54913,0.09741,0.95044,0.56576,0.56018,0.6502,2.50585,0.09994,0.92333,0.60679,0.47905,0.68497,2.50148,0.10703,0.90889,0.59302,0.52772,0.66929,2.51808,0.10775,0.88715,0.58982,0.52754,0.66491,2.46878,0.11266
1496,1.09669,0.38691,0.69088,0.5264,2.57961,0.09199,1.10775,0.47775,0.64467,0.60075,2.55332,0.09235,1.11295,0.48599,0.62644,0.60476,2.56196,0.09297,1.01711,0.54315,0.59656,0.63826,2.52516,0.09734,1.03769,0.54956,0.5973,0.64649,2.53714,0.09979,1.05375,0.541,0.59143,0.64523,2.53488,0.09742,1.00471,0.56572,0.59292,0.65022,2.52723,0.09995,0.95385,0.60675,0.56029,0.68499,2.53313,0.10703,0.97977,0.59297,0.57854,0.66932,2.52863,0.10776,0.95838,0.58979,0.58248,0.66493,2.50141,0.11268
1497,1.08336,0.38693,0.69037,0.52641,2.57957,0.09198,0.94563,0.47777,0.6425,0.60078,2.54217,0.09237,0.92982,0.48602,0.64096,0.60478,2.54911,0.09299,0.88362,0.54316,0.62645,0.63827,2.52939,0.09736,0.88242,0.54956,0.6203,0.64651,2.49714,0.09981,0.88779,0.54101,0.60876,0.64526,2.5263,0.09744,0.84503,0.56573,0.59396,0.65025,2.50645,0.09997,0.79214,0.60676,0.56022,0.68501,2.44903,0.10707,0.79511,0.593,0.58347,0.66934,2.42915,0.1078,0.81078,0.58981,0.5919,0.66495,2.43,0.11274
1498,1.06048,0.38694,0.68869,0.52643,2.59093,0.09197,0.96059,0.47782,0.62768,0.60081,2.54618,0.09237,0.98238,0.48605,0.62998,0.60481,2.56987,0.09299,0.89307,0.54319,0.59513,0.63831,2.53972,0.09737,0.85358,0.54962,0.58042,0.64655,2.5491,0.09982,0.8741,0.54106,0.58837,0.64529,2.51698,0.09745,0.83895,0.56578,0.59747,0.65028,2.50934,0.09999,0.77169,0.60681,0.5532,0.68504,2.44574,0.1071,0.7965,0.59304,0.57534,0.66937,2.52824,0.10781,0.83616,0.58984,0.57934,0.66497,2.48181,0.11276
1499,1.0609,0.38695,0.67982,0.52646,2.57589,0.09198,0.83932,0.47794,0.59764,0.60088,2.54318,0.09238,0.84115,0.48616,0.59689,0.60488,2.54943,0.093,0.77578,0.54328,0.56658,0.63836,2.53601,0.09739,0.75919,0.54972,0.57151,0.6466,2.52459,0.09984,0.76691,0.54117,0.55731,0.64534,2.54209,0.09747,0.72721,0.56588,0.55151,0.65034,2.51595,0.10001,0.65921,0.60691,0.50977,0.68508,2.49794,0.10712,0.66528,0.59314,0.5316,0.66941,2.51032,0.10784,0.67064,0.58993,0.53765,0.66502,2.54023,0.11278
1500,1.08597,0.38696,0.69056,0.52646,2.56379,0.092,0.89399,0.47802,0.62228,0.6009,2.50267,0.0924,0.89148,0.48623,0.62953,0.60489,2.49889,0.09302,0.82809,0.54333,0.60029,0.63839,2.4899,0.09742,0.82452,0.54976,0.58149,0.64662,2.47109,0.09986,0.85558,0.54119,0.58963,0.64537,2.46233,0.09749,0.79212,0.56592,0.57591,0.65036,2.46382,0.10004,0.73344,0.60694,0.49782,0.68514,2.43054,0.10716,0.74835,0.59318,0.53939,0.66945,2.42968,0.10788,0.73719,0.58998,0.54583,0.66506,2.43921,0.11281
1501,1.073,0.38695,0.69727,0.52645,2.57943,0.09201,0.88076,0.47806,0.71909,0.60087,2.54981,0.0924,0.8718,0.48626,0.69713,0.60487,2.55467,0.09303,0.75006,0.54339,0.61796,0.6384,2.56428,0.09742,0.71833,0.54983,0.59702,0.64665,2.5398,0.09987,0.74159,0.54126,0.5926,0.64539,2.54796,0.0975,0.6971,0.56599,0.59648,0.65038,2.53203,0.10006,0.62444,0.60701,0.55664,0.68515,2.48971,0.10719,0.66432,0.59325,0.57717,0.66946,2.49572,0.1079,0.67739,0.59004,0.59318,0.66506,2.53656,0.11282
1502,1.13193,0.38694,0.69333,0.52645,2.59235,0.09202,1.04182,0.47804,0.66738,0.60086,2.54841,0.09241,1.05242,0.48623,0.67939,0.60485,2.57647,0.09304,0.9871,0.54337,0.65126,0.63839,2.55393,0.09743,0.97388,0.54981,0.64411,0.64664,2.54462,0.09988,0.97943,0.54125,0.64023,0.64539,2.53833,0.09751,0.99513,0.56595,0.63596,0.65037,2.53021,0.10006,0.98202,0.60698,0.60973,0.68514,2.54372,0.10719,0.97366,0.59321,0.62713,0.66944,2.52699,0.10791,0.95373,0.59001,0.64168,0.66504,2.55972,0.11283
1503,1.06612,0.38696,0.69134,0.52646,2.56489,0.09201,0.87965,0.4781,0.64571,0.60088,2.53122,0.09242,0.87032,0.48629,0.65274,0.60487,2.55057,0.09305,0.78752,0.54341,0.63004,0.63839,2.52823,0.09745,0.75785,0.54987,0.62682,0.64665,2.50795,0.0999,0.75664,0.54132,0.6197,0.6454,2.54363,0.09752,0.73886,0.56601,0.61595,0.65038,2.50905,0.10008,0.6799,0.60702,0.57732,0.68515,2.44624,0.10722,0.67277,0.59328,0.59357,0.66945,2.45038,0.10794,0.67739,0.59007,0.59737,0.66505,2.44498,0.11286
1504,1.12561,0.38694,0.69556,0.52646,2.59617,0.092,1.00609,0.47809,0.68369,0.60087,2.53889,0.09243,0.99166,0.48628,0.67617,0.60485,2.55706,0.09306,0.92698,0.5434,0.64468,0.6384,2.5514,0.09746,0.92078,0.54986,0.62468,0.64668,2.54962,0.09991,0.9178,0.5413,0.62854,0.64543,2.53605,0.09753,0.88954,0.566,0.61255,0.6504,2.54645,0.10009,0.85026,0.607,0.5785,0.68517,2.55543,0.10724,0.86436,0.59325,0.60059,0.66947,2.52081,0.10796,0.88554,0.59004,0.59344,0.66507,2.54075,0.11288
1505,1.08289,0.38695,0.68471,0.52647,2.61093,0.09199,0.95562,0.47811,0.59325,0.60092,2.59371,0.09243,0.95557,0.48631,0.59995,0.6049,2.58222,0.09306,0.8709,0.54344,0.55429,0.63847,2.55578,0.09746,0.8561,0.54991,0.54244,0.64674,2.55257,0.09991,0.86687,0.54135,0.55178,0.64548,2.55016,0.09754,0.8146,0.56606,0.54958,0.65045,2.51916,0.1001,0.72981,0.60706,0.51566,0.68522,2.50261,0.10725,0.74394,0.59331,0.52974,0.66951,2.51596,0.10797,0.74292,0.59009,0.52387,0.66512,2.54433,0.11288
1506,1.10342,0.38699,0.68811,0.52649,2.58867,0.09198,1.06579,0.47811,0.65046,0.60094,2.59495,0.09242,1.06912,0.4863,0.64099,0.60493,2.60388,0.09305,0.99671,0.54345,0.63979,0.63847,2.61552,0.09745,0.98856,0.54992,0.63133,0.64674,2.58891,0.0999,0.99128,0.54136,0.63951,0.64548,2.59053,0.09754,0.96107,0.56608,0.64022,0.65044,2.58989,0.10009,0.89661,0.60706,0.60965,0.68521,2.62783,0.10723,0.93544,0.59331,0.62218,0.66951,2.61838,0.10795,0.92229,0.59009,0.61403,0.66512,2.64654,0.11287
1507,1.03743,0.38702,0.68467,0.5265,2.59155,0.09198,0.90262,0.47816,0.60564,0.60099,2.56116,0.09243,0.89958,0.48633,0.61346,0.60497,2.57972,0.09306,0.83576,0.54347,0.54623,0.63854,2.56998,0.09745,0.83067,0.54994,0.52526,0.64682,2.57857,0.0999,0.8391,0.54139,0.52917,0.64556,2.57154,0.09754,0.79606,0.56611,0.53309,0.65051,2.58363,0.10009,0.73893,0.60708,0.4998,0.68528,2.57511,0.10723,0.74584,0.59333,0.51722,0.66957,2.55431,0.10795,0.76954,0.59011,0.50825,0.66519,2.54095,0.11287
1508,1.08111,0.387,0.6893,0.52651,2.60194,0.09196,1.01037,0.47817,0.64896,0.601,2.58385,0.09242,0.97728,0.48635,0.63848,0.60499,2.57346,0.09306,0.86597,0.5435,0.60206,0.63856,2.56438,0.09746,0.87216,0.54996,0.60923,0.64684,2.55393,0.0999,0.88362,0.5414,0.61718,0.64557,2.54471,0.09755,0.84233,0.56613,0.59584,0.65053,2.55,0.1001,0.81175,0.60708,0.58092,0.68528,2.55187,0.10723,0.81553,0.59334,0.58001,0.66958,2.55916,0.10794,0.8337,0.59013,0.57212,0.66521,2.53059,0.11288
1509,1.05588,0.38704,0.69138,0.52651,2.59956,0.09195,1.03938,0.47818,0.65396,0.60101,2.55301,0.09243,1.02937,0.48635,0.64364,0.60501,2.52265,0.09308,0.92244,0.54349,0.6214,0.63858,2.52731,0.09747,0.94483,0.54993,0.63489,0.64684,2.51236,0.09992,0.95886,0.54138,0.6393,0.64556,2.50193,0.09757,0.87606,0.56613,0.65805,0.65051,2.48114,0.10012,0.81079,0.60705,0.63876,0.68525,2.47969,0.10725,0.82464,0.59333,0.62548,0.66957,2.47803,0.10796,0.81815,0.59012,0.62988,0.66519,2.47245,0.11291
1510,1.0697,0.38705,0.69784,0.52649,2.57571,0.09195,1.05725,0.47815,0.6917,0.60097,2.57685,0.09243,1.03733,0.48633,0.69118,0.60497,2.57114,0.09309,0.9445,0.54347,0.64527,0.63858,2.57452,0.09747,0.94766,0.5499,0.65372,0.64682,2.59089,0.09992,0.9683,0.54135,0.64656,0.64556,2.5809,0.09758,0.94302,0.56608,0.6536,0.6505,2.5645,0.10013,0.90401,0.60699,0.57498,0.68526,2.5684,0.10725,0.92896,0.59327,0.59516,0.66959,2.5694,0.10797,0.89196,0.59007,0.59438,0.66521,2.56352,0.11291
1511,1.05771,0.38706,0.69834,0.52649,2.5744,0.09196,1.01825,0.47813,0.68952,0.60097,2.53527,0.09244,1.00385,0.48631,0.68095,0.60497,2.53122,0.0931,0.89503,0.54347,0.68213,0.63857,2.50646,0.09749,0.87672,0.54993,0.66692,0.64682,2.47439,0.09995,0.86843,0.54139,0.67422,0.64555,2.496,0.09759,0.87546,0.56609,0.66689,0.6505,2.44469,0.10016,0.80614,0.60699,0.668,0.68524,2.45408,0.10727,0.82898,0.59328,0.68258,0.66956,2.46024,0.10799,0.86679,0.59006,0.67589,0.66519,2.45888,0.11294
