batch,loss_L0_age_bin,acc_L0_age_bin,loss_L0_gender,acc_L0_gender,loss_L0_star_sign,acc_L0_star_sign,loss_L4_age_bin,acc_L4_age_bin,loss_L4_gender,acc_L4_gender,loss_L4_star_sign,acc_L4_star_sign,loss_L8_age_bin,acc_L8_age_bin,loss_L8_gender,acc_L8_gender,loss_L8_star_sign,acc_L8_star_sign,loss_L12_age_bin,acc_L12_age_bin,loss_L12_gender,acc_L12_gender,loss_L12_star_sign,acc_L12_star_sign,loss_L16_age_bin,acc_L16_age_bin,loss_L16_gender,acc_L16_gender,loss_L16_star_sign,acc_L16_star_sign,loss_L20_age_bin,acc_L20_age_bin,loss_L20_gender,acc_L20_gender,loss_L20_star_sign,acc_L20_star_sign,loss_L24_age_bin,acc_L24_age_bin,loss_L24_gender,acc_L24_gender,loss_L24_star_sign,acc_L24_star_sign
619,1.11337,0.36861,0.7094,0.51745,2.6979,0.08761,1.03143,0.3967,0.68598,0.5405,2.7099,0.08438,0.97916,0.43266,0.6693,0.57024,2.67894,0.08542,0.9618,0.42751,0.67889,0.56938,2.6912,0.08536,0.89557,0.46609,0.65794,0.58687,2.69297,0.08748,0.87864,0.48641,0.66286,0.59352,2.70725,0.0887,0.86349,0.4984,0.64545,0.61134,2.66647,0.09321
620,1.10775,0.36865,0.70872,0.51747,2.69696,0.08761,1.03701,0.39678,0.68068,0.54055,2.73649,0.08438,0.98626,0.43275,0.64624,0.57032,2.70158,0.08542,1.00977,0.42757,0.64654,0.56946,2.74482,0.08535,0.94609,0.46617,0.61833,0.58696,2.70981,0.08749,0.91135,0.48649,0.61278,0.59361,2.71542,0.08871,0.90234,0.49847,0.61291,0.6114,2.68131,0.09323
621,1.10228,0.36868,0.70913,0.51748,2.69931,0.08761,1.05468,0.39682,0.69167,0.54058,2.73522,0.08438,1.00383,0.43283,0.65052,0.5704,2.74414,0.08541,1.00406,0.42765,0.65084,0.56954,2.70132,0.08536,0.96459,0.46624,0.63842,0.58704,2.71946,0.0875,0.93571,0.48658,0.65213,0.59365,2.74846,0.0887,0.92667,0.49854,0.63436,0.61143,2.73044,0.09323
622,1.11856,0.36869,0.70444,0.5175,2.69238,0.0876,1.06444,0.39687,0.6835,0.54063,2.74023,0.08438,0.97597,0.43291,0.65855,0.57045,2.68651,0.08541,1.0039,0.42771,0.66249,0.56959,2.70396,0.08537,0.93918,0.4663,0.64636,0.5871,2.73296,0.0875,0.92229,0.48663,0.62855,0.59373,2.71933,0.08871,0.9028,0.49861,0.64044,0.61149,2.67923,0.09325
623,1.10863,0.36872,0.70478,0.51751,2.7022,0.0876,1.03175,0.39693,0.67471,0.5407,2.73619,0.08437,0.95678,0.43301,0.64944,0.57053,2.71626,0.08541,0.95762,0.4278,0.65518,0.56966,2.6956,0.08537,0.88233,0.46642,0.64166,0.58717,2.71405,0.0875,0.87418,0.48671,0.63134,0.5938,2.73743,0.0887,0.86916,0.4987,0.60834,0.61157,2.67014,0.09326
624,1.13339,0.36873,0.70736,0.51753,2.69016,0.0876,1.07716,0.39698,0.69058,0.54074,2.71258,0.08438,1.03675,0.43306,0.67554,0.57058,2.70071,0.08542,1.0328,0.42786,0.68484,0.56967,2.7241,0.08537,1.00493,0.46646,0.6801,0.58718,2.65667,0.08752,0.98763,0.48673,0.68121,0.59381,2.71408,0.0887,0.95402,0.49877,0.6847,0.61156,2.72092,0.09326
625,1.12124,0.36873,0.7072,0.51755,2.69843,0.0876,1.05434,0.39705,0.69239,0.54076,2.72101,0.08438,1.00291,0.43315,0.6631,0.57063,2.6968,0.08542,1.00847,0.42794,0.67015,0.5697,2.69131,0.08538,0.94502,0.46657,0.64139,0.58725,2.68285,0.08753,0.94612,0.48682,0.64363,0.59387,2.71473,0.08871,0.91884,0.49887,0.62559,0.61163,2.70962,0.09327
626,1.10628,0.36878,0.7095,0.51756,2.69085,0.0876,1.05977,0.39709,0.68629,0.54081,2.72835,0.08438,0.998,0.43322,0.67467,0.57067,2.70092,0.08542,1.00998,0.42801,0.66571,0.56974,2.67425,0.0854,0.94642,0.46666,0.66775,0.58727,2.71216,0.08753,0.94962,0.48688,0.66422,0.59387,2.71798,0.08871,0.91245,0.49895,0.66433,0.61163,2.74999,0.09326
627,1.09675,0.36883,0.70848,0.51757,2.69515,0.0876,1.03583,0.39716,0.68514,0.54085,2.73507,0.08438,0.98498,0.43329,0.66328,0.57071,2.71108,0.08542,0.99726,0.42807,0.66265,0.56978,2.70663,0.0854,0.92431,0.46674,0.64852,0.58732,2.68554,0.08754,0.94259,0.48693,0.64322,0.5939,2.67069,0.08873,0.93248,0.499,0.64887,0.61164,2.69497,0.09326
628,1.09804,0.36886,0.71271,0.51755,2.70482,0.08759,1.05616,0.39719,0.71203,0.54082,2.7332,0.08438,0.99792,0.43336,0.70739,0.57067,2.72031,0.08542,1.0215,0.42811,0.70488,0.56974,2.73649,0.08539,0.94771,0.46682,0.7054,0.58727,2.71125,0.08754,0.93716,0.48699,0.70689,0.59383,2.73074,0.08872,0.93034,0.49904,0.69855,0.61157,2.72069,0.09326
629,1.12302,0.36886,0.70601,0.51757,2.69159,0.08758,1.05211,0.39727,0.68935,0.54085,2.71575,0.08439,0.98497,0.43346,0.67276,0.5707,2.69063,0.08542,0.97994,0.42821,0.67227,0.56975,2.69555,0.0854,0.92043,0.46692,0.65945,0.58729,2.69508,0.08755,0.92127,0.48706,0.67557,0.59381,2.69971,0.08873,0.89352,0.49914,0.67172,0.61156,2.62987,0.09329
630,1.12108,0.36887,0.70861,0.51758,2.68885,0.0876,1.07703,0.3973,0.68783,0.5409,2.69871,0.0844,1.02174,0.4335,0.6848,0.57071,2.67818,0.08543,1.04072,0.42825,0.66609,0.56981,2.68065,0.08541,0.95569,0.46698,0.67734,0.5873,2.666,0.08756,0.94532,0.48711,0.67756,0.59381,2.65583,0.08875,0.94054,0.49919,0.68619,0.61153,2.66057,0.09332
631,1.12371,0.3689,0.70673,0.51759,2.68975,0.08758,1.07413,0.39731,0.69853,0.54091,2.73485,0.0844,1.00837,0.43354,0.66196,0.57076,2.70556,0.08544,1.00801,0.4283,0.65714,0.56986,2.7074,0.08541,0.94174,0.46703,0.63581,0.58736,2.71387,0.08756,0.90391,0.48718,0.61799,0.5939,2.70578,0.08875,0.8837,0.49927,0.61152,0.61159,2.64348,0.09335
632,1.12739,0.3689,0.70541,0.5176,2.6936,0.08759,1.05492,0.39737,0.67614,0.54098,2.71012,0.0844,1.00684,0.43361,0.64913,0.57084,2.70818,0.08545,1.00553,0.42836,0.65378,0.56993,2.70004,0.08542,0.96902,0.46711,0.62832,0.58746,2.70893,0.08756,0.95983,0.48722,0.6348,0.59398,2.69791,0.08876,0.96052,0.49931,0.60533,0.6117,2.70565,0.09336
633,1.10532,0.36892,0.71582,0.51758,2.694,0.08759,1.05595,0.39742,0.70556,0.54096,2.71299,0.08441,1.01039,0.43367,0.69087,0.57085,2.67967,0.08545,1.03018,0.42841,0.68429,0.56995,2.71195,0.08542,0.95927,0.46718,0.67438,0.58748,2.68369,0.08757,0.92431,0.4873,0.6761,0.59399,2.67487,0.08877,0.90545,0.4994,0.6709,0.61172,2.70185,0.09336
634,1.15204,0.3689,0.7134,0.51759,2.70752,0.08758,1.09923,0.39746,0.69766,0.54097,2.72784,0.08441,1.04988,0.43372,0.68347,0.57087,2.68808,0.08547,1.05356,0.42846,0.68802,0.56995,2.69634,0.08543,0.98987,0.46725,0.66371,0.58752,2.68986,0.08758,0.98027,0.48737,0.66567,0.59401,2.71654,0.08877,0.94236,0.4995,0.66452,0.61174,2.71916,0.09336
635,1.11135,0.36894,0.7018,0.51762,2.70668,0.08756,1.07458,0.3975,0.66824,0.54106,2.72571,0.0844,1.02489,0.43379,0.61661,0.57102,2.7136,0.08547,1.02018,0.42852,0.6329,0.57006,2.74535,0.08543,0.95191,0.46735,0.60271,0.58765,2.72941,0.08759,0.96498,0.48742,0.60468,0.59413,2.69655,0.08877,0.9665,0.49953,0.59757,0.61185,2.69928,0.09338
636,1.08533,0.36901,0.71004,0.51762,2.68203,0.08757,1.04466,0.39756,0.69086,0.54109,2.72912,0.0844,0.9867,0.43388,0.66884,0.57107,2.6888,0.08548,0.98197,0.42862,0.66503,0.57011,2.70204,0.08543,0.92581,0.46747,0.65554,0.58768,2.70458,0.08759,0.89757,0.48756,0.63942,0.59418,2.66651,0.0888,0.91226,0.49962,0.63707,0.61188,2.66678,0.09339
637,1.10902,0.36903,0.70472,0.51764,2.68323,0.08757,1.04899,0.39762,0.68099,0.54113,2.72579,0.08441,0.99222,0.43398,0.66622,0.57111,2.7022,0.08548,0.98643,0.42871,0.66671,0.57014,2.72462,0.08543,0.94096,0.46755,0.65422,0.58771,2.7202,0.08758,0.91188,0.48765,0.64453,0.59421,2.68458,0.08881,0.91126,0.49971,0.65318,0.6119,2.66888,0.09341
638,1.10625,0.36905,0.71167,0.51766,2.69831,0.08757,1.05329,0.39767,0.68591,0.54117,2.72289,0.08441,1.01502,0.43401,0.66197,0.57117,2.70011,0.08548,1.00306,0.42877,0.64823,0.57022,2.70916,0.08543,0.96622,0.4676,0.644,0.58778,2.70329,0.08758,0.95444,0.48769,0.64164,0.59426,2.73191,0.0888,0.93375,0.49974,0.64051,0.61194,2.70454,0.09341
639,1.11738,0.36906,0.70906,0.51765,2.69208,0.08757,1.0501,0.39775,0.6874,0.54122,2.72972,0.08441,0.99898,0.4341,0.6617,0.57124,2.71076,0.08548,1.01255,0.42884,0.6585,0.57029,2.72018,0.08543,0.95102,0.4677,0.64727,0.58788,2.71117,0.08759,0.95437,0.48775,0.62873,0.59436,2.68718,0.08881,0.9668,0.49976,0.64233,0.612,2.71759,0.0934
640,1.1366,0.36906,0.71373,0.51766,2.70398,0.08755,1.07411,0.39777,0.70634,0.54121,2.72442,0.08441,1.02157,0.43413,0.6877,0.57125,2.69053,0.08549,1.01,0.42888,0.68387,0.57029,2.71799,0.08543,0.96309,0.46775,0.6943,0.58783,2.74185,0.08759,1.00026,0.48775,0.678,0.59435,2.7044,0.08882,0.99736,0.49976,0.67943,0.61196,2.64625,0.09343
641,1.08177,0.36913,0.70287,0.51768,2.67249,0.08757,1.02919,0.39783,0.67353,0.54127,2.70192,0.08442,0.9691,0.4342,0.63701,0.57134,2.69411,0.08549,0.97812,0.42896,0.64322,0.57037,2.68877,0.08544,0.92621,0.46782,0.6182,0.58793,2.68156,0.0876,0.90469,0.48783,0.62441,0.59442,2.70412,0.08883,0.8929,0.49985,0.6027,0.61204,2.72497,0.09342
642,1.09804,0.3692,0.70407,0.51769,2.67851,0.08757,1.03164,0.39792,0.67962,0.54133,2.69873,0.08443,0.99565,0.4343,0.63672,0.57146,2.6769,0.0855,0.99752,0.42906,0.64164,0.57048,2.67959,0.08545,0.95309,0.46794,0.62159,0.58804,2.69901,0.08761,0.94628,0.48792,0.62526,0.59452,2.69471,0.08883,0.91857,0.49994,0.60955,0.61214,2.70382,0.09342
643,1.14486,0.36918,0.70301,0.51772,2.69775,0.08757,1.06359,0.39797,0.66009,0.54144,2.7089,0.08443,1.00055,0.43438,0.61872,0.57159,2.68471,0.08551,0.99876,0.42915,0.62317,0.57061,2.71176,0.08545,0.94186,0.46803,0.60809,0.58815,2.69059,0.08761,0.92233,0.48801,0.60019,0.59463,2.67685,0.08884,0.93049,0.50001,0.59233,0.61223,2.6929,0.09342
644,1.13702,0.36918,0.70817,0.51773,2.71134,0.08757,1.08598,0.398,0.6934,0.54146,2.73329,0.08443,0.98795,0.43447,0.66719,0.57165,2.707,0.08551,0.98161,0.42926,0.67399,0.57063,2.71856,0.08545,0.91695,0.46814,0.66908,0.58818,2.69886,0.08761,0.90166,0.4881,0.65079,0.59468,2.70247,0.08885,0.91413,0.5001,0.65726,0.61225,2.69975,0.09343
645,1.12397,0.36917,0.7121,0.51772,2.68713,0.08756,1.10201,0.39801,0.69491,0.54147,2.71188,0.08444,1.03978,0.43452,0.66037,0.5717,2.68171,0.08552,1.05551,0.42928,0.66557,0.57066,2.70975,0.08545,1.00232,0.46817,0.64566,0.58822,2.66527,0.08762,0.99433,0.4881,0.64069,0.59474,2.66683,0.08886,0.98477,0.50011,0.62548,0.61232,2.68825,0.09344
646,1.11832,0.36918,0.7016,0.51775,2.69734,0.08756,1.03885,0.39808,0.672,0.54155,2.70687,0.08444,0.96998,0.43462,0.63549,0.5718,2.6949,0.08553,0.96802,0.42939,0.64577,0.57074,2.69096,0.08546,0.90765,0.46829,0.61486,0.58834,2.69639,0.08763,0.89359,0.48821,0.6187,0.59484,2.66084,0.08889,0.88372,0.50021,0.60621,0.6124,2.64671,0.09346
647,1.11974,0.36921,0.7087,0.51775,2.68872,0.08757,1.02099,0.39818,0.69813,0.54156,2.72659,0.08444,0.9603,0.43475,0.70754,0.57178,2.70168,0.08553,0.96086,0.4295,0.6991,0.57074,2.66804,0.08548,0.89851,0.46841,0.70667,0.5883,2.68743,0.08764,0.88891,0.4883,0.72079,0.59479,2.72254,0.08888,0.88307,0.50028,0.72249,0.61233,2.6592,0.09348
648,1.11944,0.36921,0.70749,0.51774,2.66329,0.08758,1.06546,0.39822,0.68958,0.54159,2.70439,0.08444,1.00596,0.43481,0.67604,0.57179,2.68793,0.08553,1.00417,0.42957,0.67626,0.57075,2.68595,0.08548,0.94771,0.46849,0.67501,0.5883,2.68404,0.08765,0.92245,0.48837,0.67424,0.59477,2.70299,0.08889,0.91807,0.50036,0.66991,0.61231,2.73733,0.09347
649,1.09715,0.36925,0.70366,0.51776,2.67858,0.08758,1.01768,0.3983,0.66354,0.54169,2.72088,0.08444,0.98045,0.43488,0.63516,0.5719,2.71504,0.08553,0.98488,0.42963,0.63711,0.57084,2.6975,0.08549,0.91443,0.46859,0.61961,0.5884,2.70084,0.08765,0.88597,0.48847,0.61027,0.59488,2.7076,0.08889,0.905,0.50043,0.60644,0.6124,2.72432,0.09346
650,1.11159,0.36928,0.70598,0.51778,2.69645,0.08758,1.04496,0.39835,0.68342,0.54173,2.7149,0.08444,0.97283,0.43496,0.66329,0.57196,2.68643,0.08553,0.99011,0.4297,0.66086,0.5709,2.68069,0.0855,0.92484,0.46868,0.63827,0.58848,2.70087,0.08765,0.89957,0.48856,0.65067,0.59493,2.70636,0.08889,0.88183,0.50053,0.63393,0.61246,2.68196,0.09347
651,1.09048,0.36932,0.70237,0.51781,2.69719,0.08759,1.01136,0.39845,0.68153,0.54179,2.70385,0.08445,0.96161,0.43507,0.67108,0.572,2.68813,0.08554,0.95751,0.42982,0.67121,0.57094,2.6957,0.0855,0.90458,0.4688,0.65017,0.58853,2.69743,0.08766,0.881,0.48868,0.64453,0.59498,2.69774,0.0889,0.87816,0.50064,0.63774,0.61253,2.67703,0.09348
652,1.09987,0.36936,0.70805,0.51782,2.6799,0.08761,1.05708,0.39849,0.69202,0.54181,2.72709,0.08444,1.02848,0.43509,0.67274,0.57204,2.68285,0.08554,1.039,0.42984,0.67852,0.57097,2.67421,0.08551,1.00302,0.46882,0.66546,0.58856,2.66158,0.08767,0.99793,0.48871,0.66098,0.59501,2.66422,0.08892,1.00538,0.50064,0.64606,0.61255,2.65359,0.09349
653,1.13011,0.36936,0.7124,0.51781,2.68001,0.08763,1.0811,0.39852,0.69591,0.54183,2.70205,0.08444,1.03147,0.43515,0.67731,0.57206,2.6786,0.08555,1.02127,0.42991,0.6832,0.57097,2.67444,0.08552,0.96739,0.46891,0.67296,0.58856,2.67154,0.08769,0.96348,0.48877,0.66361,0.59503,2.67031,0.08893,0.94671,0.5007,0.66313,0.61255,2.63785,0.09351
654,1.10974,0.36939,0.69975,0.51784,2.70005,0.08764,1.01651,0.39862,0.65612,0.54195,2.73766,0.08444,0.96824,0.43527,0.61236,0.57221,2.69298,0.08555,0.95911,0.43004,0.60559,0.57113,2.69689,0.08553,0.92065,0.46903,0.59512,0.58871,2.65114,0.08772,0.87994,0.48891,0.57713,0.5952,2.70392,0.08894,0.88889,0.50081,0.56987,0.61269,2.67944,0.09354
655,1.13983,0.36938,0.71399,0.51782,2.68939,0.08763,1.0862,0.39865,0.71335,0.54192,2.71101,0.08444,1.00394,0.43536,0.71076,0.57217,2.68893,0.08556,1.02028,0.43013,0.70551,0.5711,2.70532,0.08553,0.96407,0.46911,0.70749,0.58866,2.6955,0.08772,0.94188,0.48898,0.70711,0.59513,2.71273,0.08893,0.90707,0.5009,0.70913,0.61261,2.67993,0.09355
656,1.11489,0.3694,0.71227,0.51781,2.69475,0.08763,1.05935,0.3987,0.7088,0.5419,2.70694,0.08445,1.00483,0.43543,0.66621,0.57221,2.70029,0.08556,1.00134,0.43019,0.66784,0.57114,2.68761,0.08553,0.95315,0.46918,0.65585,0.58871,2.67292,0.08773,0.92191,0.48906,0.64971,0.59519,2.66956,0.08895,0.92467,0.50097,0.63795,0.61265,2.67497,0.09356
657,1.12029,0.36943,0.70149,0.51784,2.70254,0.08764,1.06746,0.39874,0.66424,0.54201,2.7292,0.08445,1.03926,0.43549,0.62581,0.57235,2.7313,0.08555,1.02955,0.43025,0.62695,0.57127,2.72309,0.08553,0.9654,0.46926,0.62027,0.58883,2.70615,0.08774,0.94583,0.48912,0.62669,0.59527,2.70696,0.08895,0.95568,0.50103,0.62038,0.61273,2.71915,0.09355
658,1.10044,0.36946,0.71064,0.51784,2.67926,0.08765,1.02774,0.39884,0.69938,0.54202,2.71234,0.08446,0.99573,0.43558,0.67472,0.57238,2.69941,0.08555,0.99757,0.43033,0.69303,0.57125,2.68456,0.08553,0.95733,0.46936,0.683,0.58882,2.69103,0.08775,0.93404,0.48921,0.68275,0.59528,2.69176,0.08897,0.92483,0.50109,0.64947,0.61274,2.69776,0.09355
659,1.10042,0.3695,0.70767,0.51784,2.69129,0.08766,1.03798,0.39892,0.69003,0.54204,2.71257,0.08446,0.99238,0.43565,0.66509,0.57241,2.67315,0.08557,0.99264,0.43041,0.67133,0.57127,2.69503,0.08554,0.94728,0.46943,0.67678,0.58881,2.65644,0.08777,0.94547,0.48924,0.65759,0.59529,2.69609,0.08897,0.91864,0.50114,0.66296,0.61271,2.73553,0.09354
660,1.09759,0.36954,0.69799,0.51788,2.69142,0.08765,1.03317,0.39899,0.65713,0.54214,2.70608,0.08446,0.97271,0.43575,0.61817,0.57254,2.70764,0.08557,0.98687,0.4305,0.61538,0.5714,2.6984,0.08554,0.92985,0.46952,0.59355,0.58895,2.69589,0.08778,0.90379,0.48933,0.57075,0.59546,2.70838,0.08897,0.90239,0.5012,0.56002,0.61286,2.69259,0.09355
661,1.14562,0.36952,0.70025,0.51792,2.68695,0.08765,1.11482,0.39899,0.67195,0.54222,2.71348,0.08447,1.08006,0.43575,0.62727,0.57267,2.69287,0.08557,1.06899,0.43052,0.62771,0.57153,2.69791,0.08555,1.03324,0.46955,0.616,0.58906,2.68687,0.08779,1.06564,0.48931,0.60883,0.59559,2.70705,0.08897,1.05717,0.50119,0.60405,0.61296,2.69144,0.09356
662,1.1159,0.36953,0.70558,0.51794,2.69015,0.08765,1.04525,0.39906,0.67173,0.54228,2.6935,0.08447,0.97679,0.43584,0.64587,0.57274,2.69608,0.08557,0.98303,0.43062,0.64482,0.57161,2.67407,0.08556,0.90301,0.46967,0.63426,0.58913,2.66807,0.0878,0.883,0.48941,0.63975,0.59565,2.69784,0.08898,0.86989,0.5013,0.63874,0.613,2.66874,0.0936
663,1.12854,0.36954,0.70153,0.51797,2.70614,0.08763,1.07638,0.3991,0.65959,0.54239,2.73829,0.08447,1.00471,0.43593,0.62016,0.57287,2.70069,0.08557,1.00145,0.43072,0.60382,0.57177,2.68394,0.08556,0.93191,0.46979,0.59807,0.58927,2.67748,0.08781,0.94101,0.48951,0.58051,0.5958,2.68229,0.08899,0.92883,0.50138,0.58087,0.61313,2.62581,0.09363
664,1.11553,0.36955,0.70496,0.51798,2.68687,0.08765,1.06801,0.39914,0.68154,0.54244,2.72197,0.08447,1.01519,0.43599,0.66212,0.57292,2.67133,0.08559,1.02118,0.43077,0.66111,0.57182,2.68466,0.08557,0.96015,0.46984,0.63103,0.58935,2.68167,0.08781,0.94654,0.48954,0.63439,0.59586,2.70748,0.08899,0.94522,0.50141,0.61252,0.61321,2.65048,0.09365
665,1.12906,0.36953,0.7098,0.51798,2.68033,0.08766,1.05374,0.3992,0.69754,0.54245,2.69715,0.08448,0.98765,0.43609,0.66895,0.57296,2.67099,0.08559,0.99236,0.43086,0.68156,0.57185,2.69634,0.08557,0.9257,0.46995,0.66329,0.58939,2.70504,0.08781,0.90257,0.48966,0.65944,0.5959,2.66855,0.089,0.87179,0.50155,0.63134,0.61327,2.69518,0.09365
666,1.11761,0.36954,0.70118,0.518,2.66525,0.08767,1.07261,0.39923,0.67616,0.54251,2.69247,0.08448,0.98929,0.43617,0.63867,0.57305,2.63501,0.08561,1.01164,0.43092,0.65067,0.57191,2.65799,0.08559,0.92643,0.47006,0.62925,0.58948,2.64934,0.08783,0.90411,0.48976,0.60527,0.59601,2.6552,0.08902,0.88794,0.50164,0.60328,0.61336,2.63945,0.09367
667,1.127,0.36954,0.70493,0.51803,2.67984,0.08767,1.09624,0.39924,0.67555,0.54259,2.72226,0.08448,1.04621,0.43621,0.64446,0.57316,2.68286,0.08561,1.04736,0.43095,0.64329,0.57202,2.68767,0.08559,0.96292,0.47013,0.64197,0.58957,2.68362,0.08784,0.9936,0.48978,0.6278,0.59612,2.708,0.08902,0.96948,0.50166,0.64267,0.6134,2.69503,0.09368
668,1.12652,0.36953,0.70638,0.51803,2.67928,0.08768,1.06517,0.39929,0.70193,0.54259,2.72388,0.08448,0.99159,0.43629,0.69097,0.57316,2.68736,0.08561,1.00793,0.43102,0.69395,0.57201,2.6817,0.0856,0.9275,0.47022,0.68364,0.58957,2.66678,0.08786,0.91111,0.48985,0.69459,0.5961,2.67117,0.08903,0.89442,0.50172,0.68087,0.61338,2.69752,0.09369
669,1.08672,0.36959,0.70462,0.51805,2.68562,0.08769,1.03248,0.39935,0.68103,0.54265,2.6986,0.08448,0.98649,0.43636,0.63974,0.57326,2.67452,0.08562,0.98477,0.43109,0.65279,0.57209,2.67729,0.08561,0.92731,0.47029,0.62401,0.58966,2.67287,0.08787,0.92053,0.4899,0.62861,0.59618,2.65564,0.08905,0.91565,0.50177,0.60237,0.61347,2.62238,0.09372
670,1.13574,0.36958,0.70759,0.51805,2.68567,0.08769,1.05679,0.39941,0.68764,0.54268,2.71655,0.08449,1.00135,0.43643,0.6552,0.57332,2.7012,0.08562,0.99982,0.43117,0.66807,0.57212,2.71412,0.0856,0.94727,0.47037,0.62885,0.58973,2.64852,0.08789,0.96479,0.48995,0.62094,0.59625,2.65766,0.08907,0.96848,0.50182,0.5957,0.61357,2.62397,0.09376
671,1.10616,0.3696,0.7115,0.51804,2.67962,0.08769,1.0537,0.39945,0.69714,0.54269,2.70986,0.08449,1.00266,0.43648,0.67992,0.57334,2.69553,0.08562,0.99017,0.43123,0.67207,0.57215,2.69091,0.08561,0.9138,0.47048,0.67764,0.58973,2.6864,0.08789,0.90233,0.49004,0.66758,0.59627,2.66244,0.08909,0.92568,0.50188,0.67803,0.61355,2.63962,0.09378
672,1.11332,0.36963,0.71243,0.51802,2.68292,0.08769,1.05562,0.3995,0.71106,0.54265,2.71264,0.08449,0.99063,0.43658,0.69235,0.57333,2.69697,0.08562,1.00445,0.43131,0.70278,0.5721,2.69231,0.08562,0.92911,0.47061,0.6826,0.58972,2.65629,0.08791,0.91088,0.49014,0.68326,0.59625,2.69468,0.08909,0.88364,0.502,0.68317,0.6135,2.59779,0.09382
673,1.13222,0.36963,0.70982,0.51802,2.68656,0.08771,1.08407,0.39954,0.6911,0.54269,2.69754,0.0845,1.03566,0.43664,0.67134,0.57336,2.68645,0.08562,1.0356,0.43138,0.66841,0.57216,2.66401,0.08563,1.01454,0.47067,0.6718,0.58975,2.65498,0.08793,1.00997,0.49018,0.66987,0.59627,2.67241,0.0891,0.98326,0.50202,0.67581,0.6135,2.6662,0.09383
674,1.10767,0.36963,0.70322,0.51803,2.67995,0.08772,1.0535,0.39957,0.67713,0.54274,2.70599,0.0845,1.01709,0.43666,0.63298,0.57346,2.67912,0.08564,1.0111,0.43139,0.64592,0.57223,2.66485,0.08565,0.94198,0.47072,0.6161,0.58985,2.67487,0.08794,0.93588,0.49021,0.6068,0.59638,2.69497,0.08911,0.92881,0.50204,0.58321,0.61362,2.67393,0.09385
675,1.10974,0.36966,0.70496,0.51804,2.68375,0.08772,1.03568,0.39966,0.67316,0.5428,2.71564,0.0845,0.97029,0.43677,0.65434,0.57352,2.68917,0.08564,0.96594,0.43152,0.65466,0.57228,2.69655,0.08565,0.89342,0.47085,0.64251,0.58992,2.70057,0.08794,0.89342,0.49032,0.64022,0.59644,2.67031,0.08913,0.88135,0.50216,0.63034,0.61366,2.64928,0.09387
676,1.13983,0.36964,0.70242,0.51806,2.69195,0.08771,1.08065,0.3997,0.67153,0.54287,2.71773,0.0845,1.01075,0.43684,0.64545,0.57361,2.74658,0.08563,1.01669,0.43159,0.63992,0.57237,2.7151,0.08565,0.94344,0.47095,0.61311,0.59002,2.70946,0.08794,0.93582,0.49041,0.62312,0.59653,2.74048,0.08911,0.93054,0.50222,0.61761,0.61374,2.72569,0.09386
677,1.10079,0.36968,0.70008,0.51809,2.68574,0.0877,1.02571,0.39978,0.66581,0.54296,2.71863,0.0845,0.96932,0.43695,0.63218,0.57373,2.68004,0.08563,0.96421,0.43169,0.63139,0.57249,2.67254,0.08566,0.91286,0.47106,0.60741,0.59015,2.67698,0.08795,0.92112,0.49047,0.60068,0.59665,2.67854,0.08912,0.94455,0.50226,0.59881,0.61384,2.71592,0.09386
678,1.13684,0.36967,0.71249,0.51809,2.67877,0.0877,1.10896,0.39977,0.70885,0.54294,2.72217,0.0845,1.07922,0.43694,0.67713,0.57375,2.68456,0.08563,1.08396,0.4317,0.67138,0.57252,2.68118,0.08566,1.04164,0.47105,0.66717,0.59017,2.656,0.08796,1.01207,0.49047,0.66691,0.59668,2.65737,0.08914,1.01191,0.50225,0.67001,0.61384,2.71808,0.09387
679,1.09278,0.36973,0.71541,0.51807,2.67816,0.0877,1.01281,0.39988,0.70842,0.54293,2.69964,0.08451,0.94713,0.43708,0.68809,0.57375,2.6655,0.08564,0.94349,0.43185,0.7036,0.57249,2.69279,0.08566,0.85885,0.47125,0.69592,0.59016,2.65779,0.08797,0.82937,0.49068,0.69064,0.59667,2.69381,0.08915,0.81964,0.50244,0.69732,0.61382,2.65148,0.09391
680,1.1303,0.36972,0.70781,0.51808,2.6839,0.0877,1.0623,0.39993,0.68937,0.54295,2.70553,0.08452,0.99535,0.43717,0.67205,0.57379,2.69753,0.08564,1.00278,0.43193,0.66994,0.57252,2.69411,0.08567,0.94116,0.47134,0.65174,0.59021,2.65648,0.08799,0.90196,0.49079,0.65788,0.59671,2.67442,0.08916,0.89847,0.50254,0.67025,0.61382,2.65127,0.09393
681,1.11076,0.36974,0.70408,0.51807,2.67349,0.08771,1.05418,0.39999,0.68743,0.54298,2.69129,0.08453,0.99473,0.43725,0.6511,0.57385,2.68876,0.08564,0.989,0.43203,0.6517,0.57257,2.69549,0.08567,0.9066,0.47147,0.63768,0.59028,2.69028,0.088,0.92094,0.49091,0.62305,0.59677,2.66687,0.08917,0.90714,0.50265,0.60706,0.61388,2.66141,0.09395
682,1.10856,0.36976,0.70485,0.51809,2.68379,0.08772,1.05875,0.40002,0.67806,0.54303,2.69737,0.08453,1.0098,0.43731,0.66342,0.57389,2.67869,0.08566,1.00677,0.43208,0.65365,0.57262,2.66569,0.08569,0.96091,0.47153,0.63368,0.59035,2.66765,0.08801,0.93269,0.49099,0.64494,0.59682,2.63086,0.0892,0.9254,0.50271,0.6419,0.61391,2.63078,0.09398
