batch,loss_L0_age_bin,acc_L0_age_bin,loss_L0_gender,acc_L0_gender,loss_L0_star_sign,acc_L0_star_sign,loss_L4_age_bin,acc_L4_age_bin,loss_L4_gender,acc_L4_gender,loss_L4_star_sign,acc_L4_star_sign,loss_L8_age_bin,acc_L8_age_bin,loss_L8_gender,acc_L8_gender,loss_L8_star_sign,acc_L8_star_sign,loss_L12_age_bin,acc_L12_age_bin,loss_L12_gender,acc_L12_gender,loss_L12_star_sign,acc_L12_star_sign,loss_L16_age_bin,acc_L16_age_bin,loss_L16_gender,acc_L16_gender,loss_L16_star_sign,acc_L16_star_sign,loss_L20_age_bin,acc_L20_age_bin,loss_L20_gender,acc_L20_gender,loss_L20_star_sign,acc_L20_star_sign,loss_L24_age_bin,acc_L24_age_bin,loss_L24_gender,acc_L24_gender,loss_L24_star_sign,acc_L24_star_sign,loss_L28_age_bin,acc_L28_age_bin,loss_L28_gender,acc_L28_gender,loss_L28_star_sign,acc_L28_star_sign
890,1.08085,0.38233,0.70961,0.52349,2.5473,0.09017,0.98342,0.45768,0.72158,0.58563,2.56169,0.08931,0.86007,0.52386,0.69422,0.62557,2.56782,0.09335,0.76609,0.55693,0.67077,0.64732,2.6173,0.09584,0.74845,0.56402,0.6868,0.64742,2.60239,0.09616,0.68464,0.61716,0.60732,0.69419,2.59265,0.10629,0.67016,0.60642,0.61702,0.67743,2.54259,0.10513,0.69247,0.59672,0.66068,0.67016,2.5728,0.11131
891,1.06646,0.38239,0.71511,0.52345,2.58141,0.09019,0.9973,0.45768,0.77338,0.58554,2.5933,0.08933,0.91273,0.52387,0.69832,0.62554,2.54713,0.09339,0.8815,0.55696,0.62059,0.64733,2.56832,0.09587,0.85226,0.56405,0.63348,0.64743,2.57274,0.09618,0.75517,0.61719,0.58623,0.69417,2.547,0.10634,0.77512,0.60644,0.58386,0.67743,2.47839,0.1052,0.80452,0.59674,0.6522,0.67013,2.45942,0.11137
892,1.08914,0.3824,0.67829,0.52347,2.63065,0.09017,0.94733,0.45775,0.69077,0.58553,2.68693,0.08932,0.85352,0.52391,0.70356,0.62548,2.67231,0.09339,0.81372,0.55699,0.77618,0.64719,2.69726,0.09587,0.76299,0.56413,0.70846,0.64734,2.63034,0.09618,0.72417,0.61725,0.70247,0.69405,2.62322,0.10636,0.71811,0.60651,0.67288,0.67733,2.55736,0.10522,0.7288,0.59683,0.70129,0.67002,2.53922,0.11142
893,1.11379,0.38237,0.69595,0.52348,2.56155,0.09018,0.90497,0.45784,0.6179,0.5856,2.58856,0.08934,0.81965,0.52399,0.59686,0.62551,2.6062,0.09341,0.7775,0.55704,0.59722,0.64722,2.61777,0.09589,0.74161,0.56418,0.59274,0.64737,2.59257,0.09621,0.66219,0.61731,0.55678,0.69406,2.5864,0.10638,0.66181,0.60659,0.58244,0.67736,2.52936,0.10525,0.69639,0.5969,0.59885,0.67003,2.50469,0.11146
894,1.1076,0.38237,0.70426,0.52347,2.61038,0.09017,0.86917,0.45799,0.72571,0.58555,2.66792,0.08934,0.79761,0.52411,0.71882,0.62545,2.68632,0.0934,0.79146,0.55713,0.6879,0.64717,2.70086,0.09588,0.74334,0.56429,0.69462,0.64732,2.70799,0.0962,0.66156,0.61742,0.62956,0.69403,2.67894,0.10637,0.67841,0.60668,0.67641,0.67731,2.7545,0.10524,0.71022,0.59698,0.68877,0.66997,2.74356,0.11146
895,1.09838,0.38238,0.69391,0.52348,2.59905,0.09014,0.98601,0.45804,0.64874,0.58561,2.65041,0.08933,0.84377,0.52418,0.60532,0.62552,2.65861,0.09341,0.73323,0.55724,0.59664,0.6472,2.69667,0.09587,0.72396,0.56439,0.59617,0.64736,2.6828,0.0962,0.6914,0.61748,0.57012,0.69405,2.6414,0.10637,0.74796,0.6067,0.55991,0.67733,2.65211,0.10525,0.71058,0.59705,0.61201,0.66997,2.67763,0.11145
896,1.1116,0.38233,0.70095,0.52348,2.57995,0.09012,0.91671,0.45815,0.6991,0.58559,2.60885,0.08933,0.75476,0.52434,0.68603,0.6255,2.60913,0.09342,0.67233,0.55742,0.67872,0.64718,2.58058,0.09588,0.63191,0.5646,0.6732,0.64735,2.60747,0.0962,0.49088,0.61771,0.65975,0.69403,2.62326,0.10636,0.48973,0.60695,0.6434,0.67733,2.59284,0.10526,0.53086,0.59727,0.62959,0.66999,2.594,0.11145
897,1.09984,0.38233,0.70232,0.52349,2.58872,0.09013,0.96229,0.45818,0.67024,0.58563,2.58305,0.08936,0.86077,0.52442,0.60519,0.62554,2.68616,0.09342,0.77311,0.55753,0.54617,0.64726,2.69565,0.09588,0.76387,0.5647,0.5504,0.64742,2.6033,0.09623,0.65061,0.61781,0.47127,0.6941,2.58996,0.10638,0.69386,0.60705,0.50027,0.6774,2.64814,0.10526,0.73489,0.59733,0.60783,0.66998,2.56431,0.11147
898,1.13269,0.38229,0.71047,0.52345,2.5504,0.09017,1.18707,0.45813,0.74861,0.58553,2.60552,0.08937,1.1055,0.52436,0.72087,0.62547,2.64304,0.09342,1.03547,0.55746,0.70939,0.64721,2.60795,0.09589,0.99275,0.56464,0.70077,0.64739,2.66342,0.09622,0.90332,0.61777,0.61069,0.6941,2.66484,0.10638,0.9605,0.60699,0.63142,0.6774,2.69278,0.10525,1.02393,0.59725,0.63073,0.66998,2.64339,0.11148
899,1.07453,0.38228,0.70517,0.52345,2.59687,0.09015,0.88535,0.4583,0.7194,0.58551,2.63312,0.08937,0.76597,0.52452,0.70051,0.62541,2.66382,0.09341,0.69505,0.55763,0.65848,0.64718,2.65474,0.0959,0.73569,0.56475,0.67796,0.64734,2.67574,0.09622,0.59776,0.61792,0.5902,0.6941,2.69874,0.10637,0.61138,0.60716,0.63759,0.67735,2.73401,0.10523,0.61238,0.59742,0.66175,0.66992,2.71772,0.11146
900,1.08092,0.38228,0.69168,0.52346,2.57973,0.09015,1.00787,0.45829,0.62189,0.58558,2.61278,0.08938,0.87809,0.52454,0.58513,0.62547,2.59599,0.09343,0.84649,0.55764,0.56304,0.64724,2.67061,0.0959,0.81351,0.56477,0.56894,0.6474,2.66222,0.09622,0.75816,0.61792,0.57328,0.69414,2.63007,0.10637,0.75093,0.60717,0.59684,0.67737,2.60362,0.10523,0.76952,0.59744,0.59427,0.66992,2.63799,0.11145
901,1.08183,0.3823,0.70218,0.52344,2.59245,0.09015,0.95514,0.45833,0.72309,0.58554,2.63764,0.08938,0.85788,0.52459,0.70988,0.62542,2.66479,0.09343,0.81017,0.5577,0.63408,0.64724,2.68491,0.0959,0.81213,0.56483,0.64503,0.64739,2.63701,0.09623,0.70249,0.61799,0.58458,0.69414,2.62316,0.10639,0.71493,0.60723,0.56546,0.67739,2.58246,0.10527,0.73842,0.59748,0.58883,0.66993,2.65076,0.11145
902,1.07938,0.38235,0.70283,0.52343,2.58025,0.09016,0.9372,0.45842,0.67668,0.58558,2.62605,0.08937,0.88285,0.52459,0.5793,0.62554,2.64946,0.09344,0.86984,0.55767,0.54683,0.64738,2.60333,0.09592,0.84755,0.56484,0.52951,0.64754,2.61443,0.09626,0.75999,0.61798,0.43479,0.6943,2.54749,0.10648,0.75273,0.60726,0.45743,0.67757,2.52207,0.10535,0.78063,0.59751,0.49759,0.67007,2.44182,0.11153
903,1.12934,0.38233,0.70535,0.52339,2.60992,0.09016,0.97067,0.45846,0.67063,0.58562,2.66974,0.08937,0.7703,0.52471,0.64022,0.62555,2.68436,0.09344,0.65351,0.55784,0.60097,0.6474,2.65073,0.09593,0.68203,0.56496,0.59383,0.64758,2.64241,0.09625,0.52605,0.61817,0.5587,0.69432,2.70666,0.10647,0.52355,0.60746,0.56656,0.6776,2.72115,0.10535,0.56963,0.59767,0.59097,0.6701,2.70131,0.11153
904,1.11164,0.38233,0.69965,0.52338,2.58415,0.09014,1.06927,0.45839,0.68897,0.58561,2.60491,0.08937,0.91998,0.52473,0.68434,0.62548,2.67067,0.09344,0.80987,0.5579,0.6773,0.64734,2.65021,0.09593,0.80529,0.565,0.67818,0.64753,2.67187,0.09624,0.74954,0.61821,0.67271,0.69423,2.67007,0.10645,0.77499,0.6075,0.71135,0.67751,2.67945,0.10533,0.83557,0.59769,0.72377,0.67003,2.70536,0.1115
905,1.08248,0.38229,0.69979,0.5234,2.57398,0.09013,1.02094,0.45835,0.65716,0.58564,2.56081,0.08941,0.87607,0.52479,0.60252,0.62552,2.60407,0.09347,0.75729,0.55805,0.54905,0.64742,2.59277,0.09597,0.75423,0.56512,0.56026,0.64759,2.64406,0.09625,0.62469,0.61833,0.47915,0.69431,2.61657,0.10647,0.67946,0.60759,0.55129,0.67753,2.62111,0.10535,0.66685,0.5978,0.56691,0.67004,2.55066,0.11153
906,1.10591,0.38225,0.69524,0.52341,2.57108,0.09014,1.032,0.45838,0.64166,0.5857,2.60353,0.08942,1.03765,0.5248,0.61003,0.62555,2.61525,0.09348,1.03075,0.55806,0.58204,0.64747,2.65242,0.09597,1.05319,0.56512,0.5792,0.64763,2.59273,0.09626,1.10857,0.61828,0.53928,0.69432,2.58693,0.10649,1.10639,0.60754,0.54997,0.67757,2.62876,0.10537,1.09748,0.59774,0.5872,0.67006,2.60314,0.11155
907,1.12882,0.38222,0.69312,0.52341,2.57047,0.09016,1.11385,0.45839,0.64376,0.58578,2.57025,0.08944,1.01207,0.52485,0.57388,0.62566,2.53261,0.09352,0.95125,0.55812,0.5567,0.64755,2.58955,0.09599,1.01756,0.56516,0.54151,0.64775,2.55016,0.09629,0.90738,0.61829,0.49813,0.69439,2.51725,0.10652,0.93546,0.60755,0.53552,0.67763,2.52882,0.10541,0.97849,0.59773,0.56541,0.6701,2.62639,0.11157
908,1.04558,0.38225,0.70291,0.52341,2.55169,0.09019,1.04555,0.45838,0.69295,0.58577,2.55158,0.08948,1.09966,0.52479,0.65201,0.62565,2.53596,0.09356,1.01463,0.55808,0.60425,0.64757,2.492,0.09605,1.00461,0.56512,0.59612,0.64778,2.48043,0.09634,1.0273,0.61824,0.55618,0.69441,2.39563,0.1066,1.04414,0.60747,0.55435,0.67765,2.40326,0.10548,1.07936,0.59766,0.60892,0.6701,2.37297,0.11166
909,1.09657,0.38227,0.69655,0.52339,2.55774,0.09022,0.99585,0.45843,0.68699,0.58578,2.59687,0.0895,0.89781,0.52483,0.62372,0.62566,2.62226,0.09357,0.82539,0.55814,0.60143,0.64758,2.61539,0.09606,0.83381,0.56515,0.58751,0.64781,2.66827,0.09633,0.70629,0.61829,0.55889,0.69441,2.63322,0.1066,0.72681,0.60754,0.58998,0.67764,2.60051,0.10551,0.78071,0.5977,0.58376,0.6701,2.60764,0.11168
910,1.11733,0.38224,0.69718,0.52339,2.58072,0.09022,1.01,0.45846,0.63345,0.58587,2.60794,0.0895,0.86981,0.52488,0.56636,0.62576,2.55198,0.09361,0.79755,0.55823,0.50025,0.6477,2.6124,0.09607,0.79117,0.56522,0.51633,0.64792,2.56482,0.09636,0.73501,0.61834,0.44967,0.69451,2.51063,0.10665,0.74438,0.60759,0.48776,0.67773,2.54635,0.10555,0.77143,0.59774,0.53601,0.67014,2.45547,0.11175
911,1.15538,0.38216,0.69169,0.52341,2.5789,0.09021,1.04767,0.45846,0.6109,0.58599,2.6183,0.08951,0.81791,0.52497,0.53118,0.62589,2.68212,0.0936,0.7,0.55835,0.45947,0.64788,2.63497,0.09608,0.65609,0.56536,0.46712,0.64808,2.63542,0.09636,0.59416,0.61844,0.41393,0.69466,2.64732,0.10664,0.66729,0.60768,0.45014,0.67787,2.61384,0.10555,0.71458,0.59781,0.476,0.67026,2.60214,0.11176
912,1.08563,0.38214,0.70813,0.52337,2.54355,0.09024,0.96726,0.45854,0.7724,0.58584,2.6458,0.0895,0.8176,0.52507,0.70925,0.62581,2.66332,0.0936,0.78604,0.55843,0.67397,0.64782,2.57839,0.0961,0.77503,0.56543,0.68978,0.64801,2.57642,0.0964,0.6432,0.61854,0.66602,0.69456,2.623,0.10665,0.64736,0.60781,0.68562,0.67779,2.60943,0.10556,0.67815,0.59793,0.66426,0.6702,2.6926,0.11175
913,1.16589,0.38208,0.69304,0.52339,2.58326,0.09023,1.02989,0.45857,0.66233,0.58589,2.6272,0.0895,0.91232,0.52511,0.60147,0.62588,2.69048,0.09359,0.81384,0.5585,0.57085,0.64788,2.63897,0.0961,0.82055,0.56547,0.56431,0.64807,2.61283,0.09642,0.81609,0.61853,0.54774,0.6946,2.59696,0.10666,0.83484,0.60782,0.52848,0.67786,2.61583,0.10558,0.89072,0.59793,0.53768,0.67027,2.68771,0.11174
914,1.07357,0.38211,0.70969,0.52335,2.55565,0.09026,0.90797,0.45866,0.72439,0.58583,2.56912,0.08952,0.80943,0.52519,0.69378,0.62584,2.58027,0.09362,0.71644,0.55862,0.68034,0.64788,2.53782,0.09614,0.74826,0.56553,0.66499,0.64807,2.58469,0.09645,0.64596,0.61858,0.60697,0.69461,2.41674,0.10675,0.65406,0.6079,0.62623,0.67788,2.46959,0.10565,0.68282,0.59803,0.6722,0.67025,2.45508,0.11182
915,1.04283,0.38216,0.71188,0.52333,2.57025,0.09029,0.92791,0.45873,0.77192,0.58574,2.59449,0.08953,0.85344,0.52527,0.67417,0.62581,2.59657,0.09363,0.78411,0.55869,0.60365,0.6479,2.65641,0.09615,0.74539,0.56562,0.61472,0.64808,2.61626,0.09646,0.70427,0.61865,0.54071,0.69461,2.62343,0.10675,0.72511,0.60797,0.5815,0.67787,2.68334,0.10566,0.76505,0.59808,0.63951,0.67022,2.61669,0.11185
916,1.06029,0.3822,0.70312,0.52331,2.53029,0.09033,0.98764,0.45872,0.70128,0.58569,2.55281,0.08957,0.88313,0.52529,0.664,0.62581,2.57745,0.09367,0.77867,0.55876,0.60152,0.64795,2.57851,0.09617,0.76972,0.56569,0.59466,0.64815,2.55242,0.09649,0.67105,0.61874,0.57586,0.69468,2.50389,0.1068,0.72612,0.60801,0.58852,0.67793,2.48291,0.10571,0.75386,0.59811,0.5866,0.67027,2.57663,0.11187
917,1.03121,0.38226,0.70159,0.52328,2.55732,0.09036,0.95562,0.45878,0.68279,0.58569,2.55134,0.08961,0.89981,0.52535,0.66333,0.62581,2.61577,0.09369,0.86377,0.55881,0.61224,0.64801,2.55434,0.09621,0.86547,0.56576,0.61263,0.64821,2.57428,0.09652,0.79343,0.61883,0.49189,0.69478,2.58955,0.10683,0.81975,0.60805,0.51523,0.67801,2.62748,0.10575,0.84863,0.59813,0.55744,0.67031,2.61265,0.1119
918,1.08327,0.38228,0.70467,0.52326,2.58159,0.09035,1.04177,0.45878,0.70228,0.58564,2.61691,0.08963,0.88479,0.52539,0.63841,0.62582,2.66634,0.09369,0.83587,0.55886,0.6427,0.648,2.63779,0.09623,0.80672,0.56583,0.63207,0.6482,2.57326,0.09656,0.76163,0.6189,0.58977,0.69477,2.46933,0.10692,0.78008,0.6081,0.61076,0.678,2.55842,0.10579,0.7963,0.59819,0.63753,0.67027,2.54661,0.11197
919,1.06835,0.38231,0.69435,0.52326,2.55762,0.09038,0.91123,0.45889,0.6728,0.58567,2.56791,0.08965,0.80709,0.52551,0.66386,0.62581,2.55468,0.09373,0.73916,0.559,0.5947,0.64805,2.55733,0.09626,0.71693,0.56597,0.59837,0.64825,2.52804,0.0966,0.64302,0.61902,0.54923,0.69482,2.53918,0.10696,0.63704,0.60823,0.58809,0.67802,2.56962,0.10582,0.62822,0.59833,0.65583,0.67022,2.48313,0.11202
920,1.02698,0.38237,0.69473,0.52326,2.59157,0.09041,0.85655,0.45902,0.65824,0.58568,2.59822,0.08965,0.75125,0.52563,0.59311,0.62586,2.65354,0.09373,0.71254,0.55911,0.56129,0.64812,2.6228,0.09627,0.70046,0.56608,0.54113,0.64833,2.64297,0.0966,0.61272,0.61912,0.42103,0.69494,2.64227,0.10697,0.62905,0.60831,0.46198,0.67813,2.67268,0.10582,0.63779,0.59844,0.49883,0.67031,2.65498,0.11201
921,1.14633,0.38232,0.6902,0.52329,2.58044,0.09042,1.11504,0.45898,0.58659,0.58586,2.62064,0.08967,0.91048,0.52569,0.51147,0.62603,2.59788,0.09376,0.78876,0.55922,0.47028,0.64828,2.59558,0.0963,0.79514,0.56616,0.47439,0.64848,2.609,0.09662,0.66714,0.6192,0.43236,0.69505,2.55831,0.107,0.77072,0.60834,0.4535,0.67825,2.53712,0.10585,0.85722,0.59845,0.49993,0.6704,2.50343,0.11205
922,1.12448,0.38229,0.70691,0.52328,2.6014,0.09044,1.15016,0.45897,0.69533,0.58587,2.64819,0.08968,1.0062,0.52572,0.67486,0.626,2.55911,0.09378,0.90547,0.55924,0.60345,0.6483,2.56008,0.09633,0.87787,0.56619,0.59157,0.64852,2.55573,0.09665,0.8504,0.61921,0.46368,0.69514,2.51642,0.10702,0.84845,0.60837,0.51428,0.67831,2.54451,0.10588,0.89012,0.59846,0.56303,0.67041,2.53722,0.11208
923,1.10644,0.38228,0.70013,0.52327,2.57036,0.09044,1.12422,0.45893,0.68661,0.58587,2.62949,0.08967,1.06006,0.52567,0.62227,0.62601,2.67002,0.09378,0.95882,0.55924,0.57671,0.64833,2.64026,0.09634,0.98207,0.56617,0.56229,0.64857,2.64787,0.09665,1.0078,0.61911,0.46768,0.69521,2.64205,0.10701,1.01737,0.60828,0.46977,0.67841,2.69372,0.10587,0.95118,0.59841,0.47032,0.67053,2.69517,0.11209
924,1.03406,0.38238,0.70049,0.52326,2.59776,0.09045,0.93393,0.45898,0.64031,0.58594,2.62373,0.08968,0.86913,0.52571,0.60386,0.62608,2.64339,0.09378,0.75593,0.55934,0.54097,0.64844,2.69787,0.09632,0.72624,0.56629,0.54953,0.64867,2.63644,0.09665,0.59665,0.61925,0.45412,0.6953,2.65235,0.10702,0.66466,0.60838,0.48522,0.67852,2.59939,0.10587,0.72692,0.59847,0.5243,0.67062,2.6991,0.11209
925,1.07575,0.38241,0.68503,0.52329,2.57962,0.09045,0.97852,0.45905,0.61996,0.58604,2.60226,0.0897,0.94221,0.52571,0.51457,0.62626,2.62919,0.09379,0.87302,0.55934,0.46905,0.64862,2.61967,0.09634,0.87736,0.56626,0.46298,0.64886,2.63449,0.09666,0.78866,0.61923,0.38602,0.69549,2.62245,0.10703,0.81036,0.60837,0.42034,0.67869,2.56702,0.10591,0.78024,0.5985,0.4247,0.67077,2.59741,0.11213
926,1.10363,0.38242,0.69242,0.52332,2.6053,0.09042,1.01663,0.45907,0.5996,0.58617,2.66068,0.08969,0.89311,0.52575,0.53766,0.62637,2.68121,0.09379,0.76622,0.55943,0.5159,0.64873,2.64245,0.09634,0.77292,0.56634,0.52818,0.64895,2.66108,0.09665,0.71722,0.61927,0.48485,0.69556,2.59825,0.10702,0.74914,0.6084,0.51538,0.67875,2.60916,0.1059,0.80575,0.59852,0.54449,0.67081,2.68498,0.11211
927,1.04095,0.38246,0.69952,0.52331,2.56561,0.09042,0.98082,0.4591,0.71231,0.58613,2.63893,0.08969,0.89462,0.52577,0.70864,0.62633,2.66256,0.09379,0.86466,0.55944,0.70825,0.64868,2.66984,0.09634,0.83342,0.56637,0.71239,0.64889,2.69203,0.09665,0.68923,0.61932,0.75535,0.69548,2.68028,0.10702,0.71479,0.60844,0.71547,0.6787,2.66234,0.1059,0.73507,0.59856,0.70691,0.67078,2.68258,0.1121
928,1.05728,0.38253,0.69031,0.52333,2.56219,0.09042,0.8619,0.45925,0.64663,0.58624,2.57633,0.08971,0.75189,0.52593,0.53649,0.62647,2.60717,0.09382,0.71859,0.5596,0.50532,0.64881,2.59071,0.09636,0.73167,0.5665,0.48894,0.64906,2.5645,0.09669,0.63455,0.61946,0.40124,0.69561,2.5035,0.10707,0.63552,0.60859,0.41326,0.67884,2.55725,0.10594,0.68033,0.59869,0.42893,0.67095,2.51982,0.11216
929,1.0441,0.38255,0.70603,0.5233,2.58505,0.09041,0.90824,0.45932,0.6749,0.58626,2.66249,0.0897,0.84527,0.52599,0.63727,0.62651,2.68343,0.09381,0.77274,0.55967,0.63038,0.64883,2.70415,0.09636,0.76602,0.56656,0.64285,0.64907,2.69005,0.09669,0.70655,0.61951,0.59169,0.6956,2.67482,0.10707,0.70881,0.60866,0.58255,0.67887,2.73354,0.10593,0.74605,0.59874,0.61208,0.67097,2.70983,0.11215
930,1.10224,0.38254,0.68343,0.52334,2.59411,0.09038,1.01127,0.45936,0.57834,0.58644,2.61664,0.08971,0.87823,0.52608,0.53899,0.62663,2.6353,0.09382,0.84682,0.55975,0.5196,0.64896,2.61463,0.09636,0.82389,0.56664,0.53482,0.64917,2.64976,0.09669,0.74318,0.61958,0.48251,0.69569,2.58532,0.10711,0.78765,0.60871,0.51391,0.67894,2.61473,0.10594,0.81739,0.59879,0.53229,0.67102,2.63568,0.11214
931,1.05012,0.38262,0.70145,0.52335,2.55501,0.0904,0.92765,0.45947,0.66452,0.58648,2.55304,0.08975,0.8203,0.5262,0.65294,0.62664,2.57772,0.09385,0.71663,0.55991,0.67737,0.64895,2.55847,0.09639,0.6974,0.56681,0.66397,0.64917,2.56346,0.09671,0.61073,0.61973,0.59962,0.69568,2.58508,0.10714,0.62111,0.60886,0.61486,0.67893,2.54785,0.10598,0.64542,0.59892,0.63163,0.67102,2.47717,0.1122
932,1.09851,0.38261,0.69714,0.52337,2.59506,0.09039,0.88536,0.45958,0.6663,0.58651,2.61848,0.08975,0.76573,0.52632,0.58659,0.62671,2.60387,0.09388,0.71232,0.56002,0.60042,0.64898,2.57402,0.09643,0.67413,0.56693,0.63158,0.64918,2.5624,0.09674,0.56085,0.61984,0.65015,0.69565,2.50791,0.1072,0.60761,0.60896,0.6301,0.67893,2.53239,0.10602,0.65539,0.59902,0.68151,0.67099,2.57365,0.11223
933,1.03884,0.38268,0.69011,0.52339,2.56074,0.09041,0.97896,0.45959,0.60089,0.58665,2.58893,0.08977,0.88407,0.52635,0.54667,0.62683,2.57177,0.09393,0.7749,0.56013,0.5214,0.6491,2.56367,0.09647,0.76522,0.56702,0.50358,0.64933,2.57554,0.09677,0.65083,0.61996,0.46106,0.69576,2.43912,0.10728,0.67994,0.60906,0.45162,0.67907,2.5308,0.10607,0.69403,0.59913,0.43602,0.67115,2.55245,0.11229
934,1.16854,0.38261,0.70457,0.52338,2.61403,0.09038,1.08881,0.45958,0.71128,0.58659,2.64856,0.08976,0.89397,0.52641,0.65925,0.62682,2.63228,0.09393,0.72693,0.56027,0.63143,0.64912,2.64286,0.09647,0.70713,0.56715,0.62368,0.64935,2.58613,0.09679,0.64748,0.62008,0.47176,0.69583,2.59591,0.10728,0.66925,0.60919,0.53354,0.67913,2.61972,0.10608,0.71766,0.59923,0.56938,0.67121,2.59727,0.11231
935,1.14524,0.38254,0.69562,0.5234,2.56619,0.09039,0.96472,0.45962,0.61545,0.58669,2.57658,0.08978,0.85538,0.52647,0.58589,0.6269,2.59329,0.09395,0.76331,0.56035,0.58782,0.64916,2.65147,0.09648,0.72332,0.56726,0.58004,0.6494,2.64963,0.09678,0.61947,0.62018,0.59447,0.69584,2.59535,0.10729,0.65641,0.60929,0.5763,0.67916,2.60427,0.10608,0.69148,0.59932,0.56426,0.67125,2.60583,0.1123
936,1.09267,0.38255,0.7087,0.52338,2.55206,0.0904,0.8722,0.45979,0.69551,0.58668,2.59094,0.08979,0.79244,0.52659,0.62723,0.62692,2.64603,0.09395,0.78506,0.56042,0.56547,0.64923,2.63918,0.09648,0.78609,0.56734,0.55817,0.64949,2.66444,0.09677,0.69376,0.62024,0.50576,0.69592,2.64222,0.10729,0.71043,0.60936,0.51984,0.67924,2.69288,0.10607,0.73016,0.59942,0.51308,0.67135,2.71126,0.11229
937,1.07996,0.3826,0.69778,0.52337,2.57442,0.09039,0.96742,0.45983,0.66405,0.58669,2.60564,0.0898,0.87272,0.52663,0.60817,0.62696,2.58839,0.09396,0.83476,0.56045,0.59803,0.64926,2.57828,0.0965,0.82762,0.56737,0.59084,0.64953,2.65072,0.09677,0.76122,0.62026,0.5742,0.69593,2.47968,0.10735,0.77077,0.60939,0.57416,0.67927,2.51108,0.10609,0.77359,0.59946,0.57531,0.67137,2.39446,0.11234
938,1.05899,0.38263,0.69993,0.52337,2.57011,0.09038,1.02033,0.45985,0.65855,0.58672,2.61912,0.0898,0.94092,0.52666,0.60667,0.627,2.61162,0.09398,0.83973,0.56055,0.58923,0.64931,2.58581,0.09652,0.82223,0.56746,0.58901,0.64957,2.63577,0.09678,0.77237,0.62033,0.52945,0.69598,2.55624,0.10737,0.76167,0.60947,0.55517,0.67932,2.58034,0.10611,0.77469,0.59953,0.53494,0.67146,2.4956,0.11238
939,1.07201,0.38265,0.70345,0.52336,2.59372,0.09038,1.0608,0.4598,0.66435,0.58676,2.6057,0.08982,0.95549,0.52664,0.60935,0.62706,2.66449,0.09398,0.90625,0.56054,0.59846,0.64935,2.70726,0.09651,0.90588,0.56744,0.60344,0.64961,2.68869,0.09677,0.85688,0.62031,0.54744,0.69601,2.70165,0.10737,0.90911,0.60943,0.5648,0.67938,2.70262,0.1061,0.91748,0.59948,0.56544,0.67151,2.77564,0.11236
940,1.0951,0.38265,0.69328,0.52339,2.57902,0.09037,1.10689,0.45978,0.62051,0.58687,2.58094,0.08984,0.93716,0.52669,0.56672,0.62716,2.64472,0.09399,0.86752,0.5606,0.5222,0.64946,2.62944,0.09651,0.84114,0.56751,0.52831,0.64971,2.58622,0.09679,0.79624,0.62036,0.45668,0.69614,2.50614,0.10739,0.8222,0.60948,0.48654,0.67948,2.57923,0.10611,0.80621,0.59953,0.51008,0.67159,2.55418,0.11238
941,1.09288,0.38265,0.70309,0.52339,2.55672,0.09041,0.97663,0.4598,0.6943,0.5869,2.59366,0.08986,0.8685,0.52673,0.66166,0.62714,2.59642,0.09401,0.84627,0.56061,0.66417,0.64942,2.64109,0.09653,0.82355,0.56755,0.6524,0.64969,2.65485,0.09678,0.68842,0.62043,0.6711,0.69608,2.62708,0.1074,0.73777,0.60953,0.6637,0.67944,2.59273,0.10612,0.78334,0.59955,0.67093,0.67154,2.66449,0.11237
942,1.08324,0.38266,0.71148,0.52337,2.5601,0.09046,0.94609,0.4599,0.73317,0.58679,2.58736,0.08988,0.84253,0.52685,0.73471,0.62703,2.59753,0.09406,0.80809,0.56071,0.77279,0.64927,2.54195,0.09659,0.73737,0.56768,0.76691,0.64954,2.58435,0.09682,0.70054,0.62051,0.71534,0.69595,2.45039,0.1075,0.74196,0.60959,0.74501,0.67931,2.5531,0.10621,0.70374,0.59965,0.81266,0.67138,2.58204,0.11243
943,1.13363,0.38262,0.70725,0.52336,2.55428,0.0905,0.99668,0.45989,0.69554,0.5868,2.59193,0.0899,0.88106,0.52688,0.70714,0.62698,2.55732,0.0941,0.77519,0.56079,0.70108,0.64922,2.5455,0.09663,0.74318,0.56777,0.71048,0.64949,2.53191,0.09687,0.61262,0.62062,0.77707,0.69582,2.39974,0.10757,0.66274,0.60967,0.72984,0.67921,2.46331,0.10626,0.65835,0.59974,0.74959,0.67129,2.31613,0.11253
944,1.05635,0.38264,0.70545,0.52335,2.53558,0.09054,0.85021,0.46003,0.69642,0.58678,2.54805,0.08994,0.74871,0.52702,0.66207,0.62698,2.5992,0.09412,0.65413,0.56094,0.61422,0.64923,2.57091,0.09665,0.68004,0.5679,0.61804,0.6495,2.52517,0.09691,0.62063,0.62071,0.61587,0.69581,2.48467,0.10762,0.59763,0.60981,0.64236,0.6792,2.568,0.10628,0.66942,0.59982,0.64287,0.67128,2.59103,0.11256
