batch,loss_L0_age_bin,acc_L0_age_bin,loss_L0_gender,acc_L0_gender,loss_L0_star_sign,acc_L0_star_sign,loss_L4_age_bin,acc_L4_age_bin,loss_L4_gender,acc_L4_gender,loss_L4_star_sign,acc_L4_star_sign,loss_L8_age_bin,acc_L8_age_bin,loss_L8_gender,acc_L8_gender,loss_L8_star_sign,acc_L8_star_sign,loss_L12_age_bin,acc_L12_age_bin,loss_L12_gender,acc_L12_gender,loss_L12_star_sign,acc_L12_star_sign,loss_L16_age_bin,acc_L16_age_bin,loss_L16_gender,acc_L16_gender,loss_L16_star_sign,acc_L16_star_sign,loss_L20_age_bin,acc_L20_age_bin,loss_L20_gender,acc_L20_gender,loss_L20_star_sign,acc_L20_star_sign,loss_L24_age_bin,acc_L24_age_bin,loss_L24_gender,acc_L24_gender,loss_L24_star_sign,acc_L24_star_sign,loss_L28_age_bin,acc_L28_age_bin,loss_L28_gender,acc_L28_gender,loss_L28_star_sign,acc_L28_star_sign
423,1.14452,0.36487,0.73284,0.51322,2.75421,0.08572,1.05102,0.41702,0.70887,0.55783,2.76628,0.08551,1.0599,0.40756,0.70051,0.55731,2.78434,0.08484,1.00879,0.43443,0.71149,0.57239,2.75425,0.08649,1.00124,0.43467,0.6929,0.56797,2.79327,0.0859,0.98346,0.46058,0.70299,0.57835,2.74766,0.08695,0.98593,0.45886,0.69032,0.58348,2.73257,0.08784,0.98447,0.47891,0.68896,0.60265,2.70794,0.09013
424,1.14967,0.36491,0.72892,0.51322,2.74894,0.08572,1.05648,0.41717,0.70429,0.55784,2.75203,0.08552,1.0665,0.40769,0.7077,0.55734,2.7875,0.08484,1.00145,0.43461,0.70669,0.57242,2.75928,0.08649,1.00155,0.43485,0.69595,0.56802,2.81944,0.08588,0.96108,0.46079,0.69187,0.57837,2.76084,0.08695,0.98876,0.45905,0.71589,0.58345,2.7406,0.08786,0.92905,0.47911,0.70776,0.60261,2.74952,0.09016
425,1.14376,0.36493,0.71789,0.51328,2.74202,0.08576,1.04102,0.4173,0.66465,0.55798,2.75488,0.08552,1.0373,0.40783,0.66077,0.55749,2.78052,0.08484,0.97077,0.4348,0.64449,0.57256,2.74417,0.0865,0.96561,0.43506,0.63893,0.56821,2.7637,0.08589,0.94385,0.46095,0.63083,0.57854,2.74751,0.08696,0.96235,0.45919,0.63678,0.5836,2.69711,0.08791,0.95301,0.47923,0.62449,0.60276,2.74672,0.09018
426,1.14509,0.36495,0.72767,0.51331,2.76292,0.08576,1.04435,0.41741,0.67975,0.55807,2.78143,0.08551,1.05476,0.40793,0.67642,0.55759,2.81724,0.08482,1.02253,0.43492,0.67834,0.57261,2.77375,0.08651,1.00552,0.43518,0.67185,0.5683,2.78125,0.0859,0.95719,0.4611,0.67769,0.57858,2.78871,0.08695,0.97683,0.4593,0.68866,0.5836,2.79521,0.08791,0.92559,0.47942,0.68152,0.60274,2.80652,0.09018
427,1.13799,0.36502,0.72402,0.51333,2.74448,0.08576,1.00516,0.41759,0.64793,0.55824,2.7771,0.08552,0.9998,0.40813,0.65311,0.55773,2.76498,0.08484,0.93319,0.43519,0.61751,0.57281,2.7342,0.08652,0.93277,0.43543,0.6293,0.56849,2.75225,0.08591,0.9078,0.46133,0.6239,0.57877,2.73244,0.08696,0.88793,0.45958,0.6068,0.58383,2.74386,0.08792,0.88954,0.47964,0.59212,0.60297,2.72501,0.09022
428,1.13983,0.36506,0.72144,0.51337,2.73143,0.08577,1.03138,0.4177,0.67513,0.55834,2.75715,0.08552,1.03832,0.40824,0.65868,0.55787,2.79427,0.08484,0.97485,0.43536,0.63888,0.57297,2.78637,0.08651,0.96339,0.43562,0.64405,0.56865,2.76712,0.08592,0.9324,0.46149,0.64059,0.57893,2.72694,0.08697,0.93874,0.45976,0.63242,0.58399,2.75265,0.08793,0.92922,0.47978,0.60589,0.60315,2.73978,0.09023
429,1.10752,0.36512,0.73043,0.51338,2.75015,0.08578,1.04505,0.41773,0.68399,0.55842,2.76479,0.08554,1.04303,0.40829,0.68443,0.55794,2.7733,0.08485,1.01424,0.4354,0.66959,0.57304,2.76052,0.08652,1.01476,0.43564,0.67051,0.56873,2.77123,0.08593,1.01182,0.46145,0.67863,0.57897,2.72941,0.08699,0.99985,0.45977,0.67736,0.58404,2.74961,0.08794,0.98844,0.47978,0.68161,0.60316,2.73313,0.09026
430,1.12971,0.3652,0.72797,0.51339,2.76296,0.08577,0.99279,0.4179,0.68447,0.55849,2.77656,0.08554,1.01209,0.40845,0.68969,0.55799,2.81446,0.08484,0.9574,0.43557,0.67381,0.57311,2.77898,0.08651,0.94226,0.43583,0.66356,0.56882,2.80471,0.08592,0.90058,0.46164,0.65962,0.57907,2.73681,0.08701,0.93094,0.45992,0.6685,0.5841,2.7985,0.08793,0.89864,0.47996,0.65475,0.60321,2.73677,0.09029
431,1.12609,0.36528,0.72782,0.51339,2.75231,0.08579,1.00247,0.41806,0.70205,0.55847,2.76739,0.08555,1.02223,0.40858,0.68794,0.55803,2.80484,0.08483,0.95249,0.43578,0.68244,0.57311,2.75131,0.08652,0.95065,0.43603,0.68605,0.56884,2.78784,0.08593,0.92555,0.46179,0.678,0.57909,2.76865,0.087,0.93594,0.4601,0.69385,0.58407,2.77068,0.08794,0.95642,0.48005,0.68323,0.60318,2.76047,0.09032
432,1.1156,0.3654,0.71991,0.51343,2.7315,0.0858,1.03117,0.41817,0.65231,0.55863,2.74987,0.08557,1.02936,0.40871,0.65731,0.55816,2.78464,0.08483,0.9897,0.4359,0.60943,0.57332,2.73249,0.08654,0.98958,0.43617,0.62213,0.56903,2.78588,0.08594,0.9779,0.4619,0.61874,0.57928,2.73661,0.08702,0.99035,0.4602,0.60974,0.58427,2.73583,0.08796,0.97418,0.48016,0.58934,0.60338,2.74343,0.09036
433,1.13444,0.36546,0.73476,0.51342,2.75907,0.08581,1.0137,0.41833,0.73353,0.55858,2.77032,0.08558,1.02553,0.40885,0.73634,0.55811,2.7972,0.08482,0.95722,0.43611,0.72817,0.57328,2.76138,0.08654,0.96421,0.43634,0.72158,0.569,2.79866,0.08593,0.92831,0.46205,0.71952,0.57924,2.7508,0.08702,0.94218,0.46035,0.72098,0.58423,2.74192,0.08798,0.89998,0.48034,0.68506,0.60338,2.73881,0.09039
434,1.12748,0.36553,0.73268,0.51342,2.76886,0.0858,0.99792,0.4185,0.69507,0.55863,2.79126,0.08557,1.00428,0.409,0.70336,0.55815,2.77821,0.08483,0.94977,0.43629,0.68406,0.57333,2.73859,0.08656,0.92591,0.43654,0.69186,0.56904,2.78046,0.08592,0.92335,0.46223,0.67611,0.5793,2.75696,0.08702,0.93491,0.46052,0.67567,0.58431,2.74508,0.08799,0.92204,0.48049,0.67852,0.60342,2.78288,0.09039
435,1.1139,0.36562,0.72068,0.51343,2.73105,0.08585,0.99715,0.41864,0.68264,0.55868,2.74384,0.08559,0.99072,0.40917,0.66765,0.55823,2.7796,0.08484,0.95798,0.43645,0.66097,0.5734,2.73661,0.08658,0.94541,0.43671,0.66379,0.56912,2.73355,0.08595,0.91914,0.46239,0.66148,0.57936,2.74016,0.08703,0.9374,0.46066,0.64828,0.58439,2.7144,0.08801,0.91615,0.48066,0.64905,0.60351,2.71123,0.09043
436,1.15488,0.36561,0.72747,0.51345,2.75171,0.08584,1.02276,0.41879,0.67534,0.55875,2.74462,0.0856,1.01775,0.40934,0.67388,0.55832,2.81076,0.08483,0.96739,0.43664,0.65824,0.57351,2.75197,0.08659,0.947,0.43693,0.66506,0.56921,2.80429,0.08594,0.90327,0.46262,0.66354,0.57945,2.73653,0.08704,0.93715,0.46085,0.65887,0.58447,2.79889,0.08801,0.91208,0.48084,0.64439,0.60358,2.74396,0.09047
437,1.1213,0.36568,0.72692,0.51348,2.7519,0.08585,1.05227,0.4189,0.69058,0.55878,2.77828,0.08559,1.07588,0.40943,0.67962,0.55839,2.76884,0.08484,1.03482,0.43672,0.67273,0.57356,2.78192,0.08658,1.01629,0.43705,0.67013,0.56928,2.77623,0.08595,0.9853,0.46274,0.6718,0.5795,2.76076,0.08704,1.0033,0.46098,0.66919,0.58452,2.76446,0.08801,0.99161,0.48093,0.65101,0.60362,2.79791,0.09046
438,1.13302,0.3657,0.72433,0.51349,2.73608,0.08587,1.03236,0.41899,0.67109,0.5589,2.73407,0.0856,1.03883,0.40952,0.66321,0.55851,2.75394,0.08486,0.98372,0.43684,0.63792,0.57372,2.72365,0.0866,0.97769,0.43717,0.64446,0.56942,2.74071,0.08596,0.94568,0.46286,0.63603,0.57965,2.73773,0.08704,0.97992,0.46104,0.63061,0.58467,2.74792,0.08802,0.94468,0.48104,0.61556,0.60376,2.79996,0.09045
439,1.13437,0.36574,0.73057,0.51349,2.74566,0.0859,1.0011,0.41918,0.71133,0.55885,2.74645,0.08563,1.01332,0.40969,0.70298,0.55851,2.77683,0.08486,0.97529,0.43702,0.7092,0.57368,2.74437,0.08661,0.96343,0.43736,0.70284,0.5694,2.72991,0.08598,0.94003,0.46304,0.70268,0.57961,2.71703,0.08707,0.94325,0.46123,0.70233,0.58462,2.73434,0.08805,0.91917,0.48125,0.72277,0.60365,2.78575,0.09048
440,1.13255,0.36574,0.71902,0.51351,2.73711,0.08591,1.01483,0.41933,0.67505,0.55895,2.75805,0.08564,1.01448,0.40986,0.69149,0.55858,2.78483,0.08485,0.96341,0.43723,0.68251,0.57373,2.75324,0.08661,0.95092,0.43757,0.69119,0.56944,2.78854,0.08598,0.90933,0.46329,0.67353,0.57968,2.72841,0.08708,0.93031,0.46146,0.65964,0.5847,2.73159,0.08806,0.89179,0.48147,0.6465,0.60373,2.79427,0.09048
441,1.12987,0.3658,0.71966,0.51356,2.75645,0.08592,1.0359,0.41943,0.64857,0.55912,2.76064,0.08564,1.04281,0.40998,0.6588,0.55871,2.7677,0.08486,0.98209,0.43736,0.63036,0.5739,2.74045,0.08661,0.96783,0.43773,0.63251,0.56961,2.79013,0.08598,0.95352,0.46338,0.61449,0.57988,2.72062,0.08711,0.96398,0.46156,0.62541,0.58486,2.7708,0.08805,0.94941,0.48155,0.59892,0.60388,2.73942,0.09049
442,1.11271,0.36587,0.72351,0.51358,2.75708,0.08592,0.98687,0.41962,0.66992,0.55921,2.74693,0.08565,0.98391,0.41017,0.66217,0.55882,2.78332,0.08486,0.93292,0.43757,0.65251,0.574,2.73225,0.08663,0.91398,0.43795,0.64855,0.56973,2.78672,0.08598,0.8789,0.46361,0.64802,0.57999,2.75443,0.08711,0.89017,0.46178,0.66626,0.58492,2.75479,0.08806,0.85792,0.48177,0.66397,0.6039,2.75326,0.09051
443,1.13151,0.36593,0.72658,0.51359,2.75917,0.08594,1.04494,0.4197,0.69389,0.55924,2.76174,0.08565,1.04211,0.41026,0.69995,0.55883,2.75904,0.08487,0.97862,0.43772,0.69509,0.574,2.75679,0.08664,0.96106,0.43812,0.68117,0.56977,2.77916,0.08599,0.94977,0.46372,0.67402,0.58003,2.73568,0.08712,0.96263,0.46192,0.69807,0.58491,2.74152,0.08808,0.93636,0.48192,0.66701,0.60393,2.73386,0.09054
444,1.15233,0.36595,0.719,0.51362,2.74512,0.08596,1.02,0.41987,0.66653,0.55935,2.76906,0.08565,1.0203,0.41042,0.66581,0.55894,2.79637,0.08487,0.96855,0.4379,0.65405,0.5741,2.77489,0.08663,0.97517,0.43829,0.65453,0.56988,2.76283,0.08599,0.93345,0.46392,0.65932,0.58009,2.74067,0.08714,0.95224,0.46211,0.66986,0.58496,2.7775,0.08808,0.9338,0.48208,0.67305,0.60395,2.74367,0.09057
445,1.12712,0.366,0.73039,0.51362,2.74772,0.08595,1.01964,0.42003,0.69094,0.55942,2.7566,0.08566,1.02425,0.41056,0.68474,0.55904,2.77345,0.08488,0.95539,0.43809,0.69169,0.57415,2.74019,0.08664,0.96361,0.43848,0.69013,0.56993,2.75659,0.08601,0.94733,0.46407,0.68504,0.58014,2.78577,0.08714,0.96393,0.46223,0.67714,0.58503,2.77335,0.08809,0.93081,0.48223,0.68087,0.60399,2.71896,0.09061
446,1.13506,0.36603,0.71981,0.51364,2.73671,0.08597,1.01987,0.42015,0.65365,0.55955,2.73887,0.08567,1.02684,0.41067,0.65164,0.55917,2.7262,0.0849,0.98216,0.43822,0.62573,0.5743,2.72179,0.08666,0.97494,0.4386,0.62696,0.5701,2.73119,0.08604,0.95876,0.46417,0.63249,0.58028,2.7371,0.08714,0.94362,0.46237,0.61442,0.58519,2.70556,0.08812,0.92911,0.48233,0.59858,0.60416,2.74408,0.09062
447,1.15126,0.36604,0.73482,0.51362,2.73895,0.08596,1.03221,0.42024,0.69086,0.5596,2.76275,0.08568,1.03387,0.41079,0.70114,0.55918,2.77346,0.08491,0.9762,0.43836,0.68067,0.57433,2.73674,0.08666,0.95663,0.43877,0.67883,0.57014,2.75877,0.08605,0.91113,0.46435,0.66692,0.58032,2.77706,0.08713,0.92011,0.46254,0.66468,0.58524,2.73643,0.08815,0.90813,0.4825,0.65575,0.60419,2.75695,0.09064
448,1.13871,0.36607,0.72726,0.51364,2.73519,0.08597,1.01542,0.42038,0.70068,0.55963,2.76109,0.08568,1.02551,0.41091,0.70025,0.55921,2.75852,0.08492,0.98923,0.43849,0.67662,0.5744,2.72728,0.08667,0.98824,0.43891,0.69085,0.57017,2.78624,0.08605,0.93294,0.46451,0.69176,0.58035,2.70238,0.08716,0.96198,0.46267,0.68765,0.58527,2.68259,0.08819,0.92441,0.48264,0.66458,0.60423,2.7288,0.09067
449,1.11327,0.36613,0.724,0.51367,2.75709,0.08596,1.035,0.42047,0.65474,0.55974,2.75762,0.08569,1.03775,0.411,0.65973,0.55931,2.77387,0.08493,1.02287,0.43856,0.63773,0.57452,2.73071,0.08669,1.00669,0.439,0.64429,0.57027,2.77991,0.08605,0.95745,0.46463,0.63188,0.58046,2.74597,0.08716,0.98334,0.46275,0.62954,0.58538,2.76297,0.0882,0.95811,0.48273,0.6271,0.60431,2.76488,0.09068
450,1.13569,0.36617,0.72824,0.51369,2.74407,0.08595,1.03828,0.42057,0.70516,0.55975,2.74487,0.0857,1.06391,0.41107,0.70667,0.55931,2.78525,0.08493,1.01403,0.43867,0.68539,0.57456,2.74264,0.0867,1.0076,0.43912,0.68965,0.57031,2.78313,0.08605,0.9593,0.46477,0.68296,0.58051,2.76558,0.08716,0.98404,0.46287,0.68864,0.58541,2.74944,0.08821,0.95212,0.48284,0.68192,0.6043,2.74154,0.09071
451,1.14198,0.3662,0.72082,0.51372,2.7303,0.08596,1.01358,0.42072,0.65691,0.55987,2.76445,0.0857,1.02154,0.41121,0.65783,0.55943,2.7473,0.08493,0.97223,0.43882,0.63894,0.5747,2.72293,0.08671,0.95148,0.43931,0.65084,0.57042,2.77342,0.08605,0.92878,0.46494,0.63064,0.58064,2.76971,0.08715,0.92899,0.46305,0.64147,0.58552,2.76647,0.08821,0.91529,0.483,0.62434,0.60441,2.76957,0.09071
452,1.13604,0.36624,0.71462,0.51376,2.73587,0.08596,1.07134,0.42074,0.65658,0.56001,2.76346,0.08569,1.04956,0.41128,0.6475,0.55958,2.78551,0.08494,1.03784,0.43885,0.62091,0.57486,2.77489,0.08669,1.03051,0.43934,0.62835,0.57058,2.79856,0.08604,1.01054,0.46495,0.62406,0.58079,2.75134,0.08716,1.02137,0.46305,0.62025,0.58566,2.76733,0.08823,1.01328,0.48301,0.59763,0.60458,2.81646,0.09071
453,1.1374,0.36628,0.73178,0.51375,2.73659,0.086,1.00774,0.42088,0.71301,0.55999,2.75624,0.08569,1.00036,0.41145,0.70983,0.55958,2.77655,0.08494,0.96449,0.439,0.71356,0.57485,2.74016,0.08671,0.94573,0.43953,0.70806,0.57057,2.77976,0.08604,0.90941,0.46514,0.71137,0.58077,2.75278,0.08715,0.91643,0.46323,0.70696,0.58565,2.76266,0.08823,0.86817,0.48324,0.69698,0.60457,2.78888,0.0907
454,1.15108,0.36628,0.73368,0.51375,2.73868,0.08604,1.03854,0.42097,0.69615,0.56003,2.7613,0.08571,1.04942,0.41153,0.68676,0.55962,2.76617,0.08494,1.02167,0.43908,0.67132,0.5749,2.73768,0.08671,1.00721,0.43961,0.68448,0.5706,2.75204,0.08605,0.99171,0.46522,0.67417,0.58081,2.7251,0.08717,0.98001,0.46332,0.6827,0.58568,2.77614,0.08823,0.95463,0.48335,0.65857,0.60461,2.74627,0.09073
455,1.12989,0.36635,0.71838,0.51378,2.74248,0.08605,0.99993,0.42111,0.67328,0.56011,2.79965,0.0857,1.01551,0.41165,0.67381,0.55971,2.78805,0.08494,0.98558,0.4392,0.67002,0.57498,2.75133,0.0867,0.96476,0.43974,0.66416,0.5707,2.77298,0.08604,0.92068,0.46536,0.65558,0.58091,2.76452,0.08718,0.93629,0.46347,0.65961,0.58577,2.73035,0.08825,0.93626,0.48346,0.653,0.60469,2.73376,0.09075
456,1.12792,0.36642,0.72086,0.5138,2.75049,0.08605,1.02983,0.4212,0.66906,0.56022,2.77346,0.08569,1.01737,0.41178,0.64103,0.55987,2.77716,0.08494,0.97777,0.43934,0.63607,0.57511,2.7127,0.08673,0.99428,0.43983,0.63951,0.57083,2.76276,0.08605,0.97302,0.46544,0.62154,0.58106,2.74328,0.08718,0.96192,0.46357,0.62713,0.58591,2.76366,0.08825,0.97712,0.48351,0.63269,0.60479,2.74629,0.09079
457,1.13787,0.36647,0.71619,0.51382,2.74567,0.08606,1.05876,0.42125,0.67444,0.56028,2.77616,0.08568,1.06073,0.41184,0.67363,0.55993,2.78295,0.08493,1.03687,0.4394,0.67189,0.57514,2.74262,0.08673,1.02729,0.43989,0.66727,0.57087,2.78447,0.08605,0.9995,0.46549,0.6703,0.58108,2.79045,0.08716,1.02312,0.46362,0.65692,0.58596,2.77452,0.08824,1.01882,0.48353,0.64703,0.60483,2.82831,0.09077
458,1.16089,0.36646,0.72589,0.51384,2.7338,0.0861,1.02799,0.42138,0.71017,0.56029,2.75413,0.08569,1.032,0.41199,0.69704,0.55996,2.78025,0.08493,0.99582,0.43953,0.69298,0.57518,2.7361,0.08674,0.99186,0.44004,0.67421,0.57096,2.78233,0.08605,0.95298,0.46563,0.68956,0.58111,2.72855,0.08718,0.95457,0.46377,0.69886,0.58596,2.74707,0.08826,0.94618,0.48368,0.70108,0.60481,2.75168,0.09081
459,1.13201,0.36648,0.72528,0.51384,2.75042,0.0861,0.99452,0.42159,0.69586,0.5603,2.77552,0.08569,0.99965,0.41219,0.69823,0.55997,2.74745,0.08495,0.95802,0.43975,0.69316,0.57518,2.76722,0.08673,0.94038,0.44028,0.7015,0.57095,2.75776,0.08606,0.91185,0.46587,0.70054,0.58108,2.72715,0.08718,0.90963,0.46401,0.69022,0.58594,2.74929,0.08827,0.89383,0.48392,0.69613,0.60476,2.76242,0.09084
460,1.14779,0.36646,0.72131,0.51387,2.72133,0.0861,1.0611,0.42164,0.65719,0.56045,2.74984,0.08569,1.05525,0.41227,0.65315,0.5601,2.8057,0.08493,0.99659,0.43988,0.64402,0.57531,2.74061,0.08674,1.01036,0.44036,0.63764,0.57112,2.77616,0.08606,0.99599,0.46593,0.6373,0.58123,2.72557,0.08719,0.9986,0.46407,0.63509,0.58609,2.73607,0.08828,1.01509,0.48393,0.63055,0.60488,2.77197,0.09084
461,1.14622,0.36651,0.71702,0.51391,2.74424,0.08613,1.12266,0.42167,0.67107,0.56054,2.73807,0.0857,1.09349,0.41234,0.66837,0.56019,2.79572,0.08493,1.04277,0.43998,0.66365,0.57537,2.72572,0.08676,1.05581,0.44046,0.66372,0.57119,2.76694,0.08606,1.07043,0.46599,0.65224,0.58131,2.75225,0.08719,1.06422,0.46412,0.67041,0.58612,2.75623,0.08829,1.05817,0.48398,0.64987,0.60491,2.79028,0.09085
462,1.12084,0.36658,0.72626,0.51391,2.74767,0.08613,1.03596,0.42178,0.69841,0.56057,2.76491,0.0857,1.02582,0.41244,0.69555,0.56022,2.74686,0.08495,0.96184,0.44016,0.68268,0.5754,2.75251,0.08675,0.95636,0.44062,0.68544,0.57121,2.74618,0.08608,0.95782,0.46611,0.6854,0.58133,2.73755,0.0872,0.97569,0.46425,0.69269,0.58613,2.72568,0.0883,0.94709,0.48413,0.66759,0.60494,2.69626,0.09087
463,1.14828,0.3666,0.72146,0.51392,2.73964,0.08612,1.09069,0.42183,0.67005,0.56067,2.72401,0.08573,1.10205,0.41247,0.65339,0.56038,2.76717,0.08496,1.06725,0.4402,0.63862,0.57553,2.74591,0.08676,1.06237,0.44066,0.63953,0.57137,2.74853,0.08609,1.05889,0.46611,0.63561,0.58146,2.75541,0.0872,1.06135,0.46426,0.64089,0.58625,2.72266,0.08833,1.06543,0.48408,0.63688,0.60502,2.75011,0.09089
464,1.15672,0.36659,0.72871,0.5139,2.75077,0.08611,1.04087,0.42192,0.72285,0.56063,2.76238,0.08573,1.04918,0.41256,0.72488,0.56035,2.79527,0.08495,1.02906,0.44027,0.72287,0.57548,2.72287,0.08678,1.02608,0.44072,0.72626,0.57133,2.73754,0.08611,1.00085,0.46617,0.73131,0.5814,2.72906,0.0872,1.00072,0.46432,0.69729,0.58623,2.73375,0.08834,0.98799,0.48413,0.71581,0.60496,2.71318,0.09094
465,1.15485,0.3666,0.71386,0.51393,2.74455,0.08611,1.07371,0.422,0.67068,0.56072,2.75347,0.08574,1.06904,0.41267,0.65121,0.56049,2.77055,0.08495,1.02992,0.44038,0.6364,0.57563,2.71963,0.08679,1.02179,0.44087,0.64515,0.57145,2.80118,0.0861,1.02447,0.46625,0.63948,0.58152,2.74653,0.08722,1.0664,0.46435,0.64188,0.58632,2.70744,0.08837,1.05005,0.48418,0.62885,0.60504,2.78664,0.09095
466,1.15065,0.36658,0.72077,0.51394,2.73179,0.08613,1.03511,0.42207,0.68749,0.56076,2.74986,0.08573,1.03792,0.41274,0.6972,0.5605,2.78873,0.08496,0.99447,0.44049,0.69976,0.5756,2.77225,0.08678,0.98341,0.44098,0.69192,0.57146,2.76048,0.0861,0.94203,0.46637,0.67939,0.58153,2.75382,0.0872,0.9646,0.46442,0.67894,0.58632,2.74375,0.08837,0.94186,0.48427,0.67116,0.60504,2.74938,0.09097
467,1.14065,0.3666,0.71144,0.514,2.74584,0.08616,1.09655,0.42213,0.62622,0.56097,2.75432,0.08574,1.09276,0.41279,0.6151,0.56073,2.74923,0.08497,1.06892,0.44053,0.5995,0.57582,2.73611,0.08679,1.05758,0.44104,0.61042,0.57166,2.73397,0.08613,1.06168,0.46639,0.61137,0.58173,2.70255,0.08721,1.05076,0.46447,0.60811,0.58652,2.71819,0.0884,1.04921,0.48432,0.59372,0.60522,2.74037,0.09099
468,1.13493,0.36661,0.72486,0.51402,2.72194,0.08618,1.01489,0.42225,0.6941,0.56099,2.72606,0.08575,1.03776,0.41287,0.70979,0.56073,2.73561,0.08499,0.99046,0.44063,0.7112,0.57579,2.72104,0.08681,0.98978,0.44113,0.71933,0.57161,2.73361,0.08614,0.94963,0.46651,0.69203,0.58174,2.7101,0.08723,0.97797,0.46454,0.68466,0.58652,2.72313,0.08841,0.93644,0.48442,0.66728,0.60525,2.74553,0.091
469,1.14824,0.36662,0.72293,0.51403,2.71352,0.08622,1.07744,0.42231,0.69405,0.56104,2.74923,0.08575,1.08578,0.41291,0.68406,0.56079,2.72724,0.085,1.01802,0.44074,0.67878,0.57584,2.73431,0.08682,1.03933,0.4412,0.67279,0.57169,2.71872,0.08616,1.02014,0.46659,0.67535,0.58181,2.70739,0.08724,1.04089,0.46461,0.67294,0.58658,2.72396,0.08843,1.00221,0.48448,0.66017,0.60531,2.76602,0.09101
470,1.1132,0.36669,0.71677,0.51407,2.73002,0.08621,1.02155,0.4224,0.63445,0.56125,2.77165,0.08575,1.02571,0.41299,0.62133,0.56102,2.74779,0.08501,0.99497,0.44082,0.59452,0.5761,2.75141,0.08682,0.98472,0.44131,0.60764,0.57193,2.78176,0.08616,0.96031,0.46668,0.59087,0.58206,2.73806,0.08724,0.9667,0.46471,0.58428,0.58683,2.72947,0.08843,0.95471,0.48455,0.57705,0.60554,2.73846,0.09104
471,1.13649,0.36672,0.7208,0.51408,2.7396,0.08621,1.05385,0.42249,0.67949,0.56132,2.76965,0.08574,1.02786,0.41314,0.68756,0.56107,2.77662,0.08501,0.9573,0.441,0.66863,0.57617,2.74689,0.08682,0.96342,0.44147,0.66998,0.57199,2.76874,0.08615,0.95458,0.46682,0.66203,0.58212,2.73974,0.08725,0.96037,0.46487,0.6549,0.58691,2.7241,0.08845,0.92197,0.48475,0.64339,0.6056,2.76661,0.09104
472,1.11009,0.36677,0.71908,0.5141,2.7399,0.08626,1.02823,0.42255,0.68519,0.56135,2.70867,0.08577,1.03182,0.4132,0.68597,0.5611,2.75189,0.08502,0.97821,0.44109,0.67112,0.5762,2.70544,0.08684,0.96471,0.44157,0.67365,0.57203,2.73714,0.08616,0.92338,0.46691,0.68707,0.58213,2.70213,0.08727,0.93483,0.46498,0.67048,0.58693,2.66229,0.08849,0.94529,0.48481,0.66428,0.60561,2.69983,0.09108
473,1.11793,0.36683,0.71596,0.51413,2.73477,0.0863,1.03982,0.42263,0.64074,0.56152,2.72621,0.08579,1.04747,0.41327,0.63299,0.56128,2.741,0.08503,1.00662,0.44117,0.62286,0.57638,2.74842,0.08684,1.00186,0.44166,0.61818,0.5722,2.73122,0.08618,0.99006,0.46698,0.61335,0.58231,2.7308,0.08727,0.99243,0.46506,0.60829,0.58712,2.71567,0.08852,0.96994,0.48491,0.59128,0.60578,2.69536,0.09112
474,1.09317,0.36693,0.72704,0.51412,2.7369,0.08631,1.00932,0.42275,0.7022,0.56154,2.74938,0.0858,1.01532,0.41338,0.68298,0.56135,2.777,0.08504,0.99982,0.44122,0.66204,0.57646,2.75427,0.08684,0.98843,0.44174,0.65737,0.57229,2.76406,0.08618,0.94262,0.46708,0.67865,0.58236,2.70329,0.08729,0.97124,0.46515,0.6664,0.58719,2.73203,0.08853,0.97369,0.48495,0.63333,0.60588,2.75719,0.09112
475,1.15501,0.36691,0.71635,0.51415,2.75488,0.0863,1.01688,0.42286,0.65889,0.56165,2.77707,0.08579,1.01923,0.4135,0.65151,0.56146,2.75138,0.08505,0.95379,0.44138,0.62772,0.57661,2.75286,0.08684,0.95045,0.44191,0.64273,0.5724,2.75269,0.0862,0.91336,0.46724,0.62708,0.58249,2.742,0.08729,0.92969,0.4653,0.62186,0.58733,2.71197,0.08855,0.90623,0.48509,0.59585,0.60602,2.71884,0.09114
476,1.1375,0.36694,0.72292,0.51416,2.7389,0.0863,1.07811,0.42288,0.6665,0.56176,2.7458,0.0858,1.08553,0.41353,0.6778,0.56153,2.76624,0.08505,1.02567,0.44143,0.68711,0.57665,2.75376,0.08683,1.03686,0.44194,0.68247,0.57245,2.79752,0.08619,1.01944,0.46724,0.64042,0.58262,2.70873,0.08731,1.01165,0.46534,0.65102,0.58741,2.7587,0.08855,1.00703,0.4851,0.61091,0.60615,2.73868,0.09116
477,1.12463,0.36699,0.71092,0.5142,2.7436,0.08633,1.05688,0.4229,0.61484,0.56196,2.72439,0.08582,1.03506,0.41359,0.60058,0.56178,2.76044,0.08505,0.99164,0.44149,0.57532,0.57691,2.71924,0.08685,0.99316,0.44198,0.58006,0.5727,2.76294,0.08619,0.98075,0.46724,0.56858,0.58285,2.74984,0.08731,0.99093,0.46534,0.56324,0.58765,2.73015,0.08857,0.95738,0.48512,0.53751,0.60639,2.69789,0.09119
