batch,loss_L0_age_bin,acc_L0_age_bin,loss_L0_gender,acc_L0_gender,loss_L0_star_sign,acc_L0_star_sign,loss_L4_age_bin,acc_L4_age_bin,loss_L4_gender,acc_L4_gender,loss_L4_star_sign,acc_L4_star_sign,loss_L8_age_bin,acc_L8_age_bin,loss_L8_gender,acc_L8_gender,loss_L8_star_sign,acc_L8_star_sign,loss_L12_age_bin,acc_L12_age_bin,loss_L12_gender,acc_L12_gender,loss_L12_star_sign,acc_L12_star_sign,loss_L16_age_bin,acc_L16_age_bin,loss_L16_gender,acc_L16_gender,loss_L16_star_sign,acc_L16_star_sign,loss_L20_age_bin,acc_L20_age_bin,loss_L20_gender,acc_L20_gender,loss_L20_star_sign,acc_L20_star_sign,loss_L24_age_bin,acc_L24_age_bin,loss_L24_gender,acc_L24_gender,loss_L24_star_sign,acc_L24_star_sign,loss_L28_age_bin,acc_L28_age_bin,loss_L28_gender,acc_L28_gender,loss_L28_star_sign,acc_L28_star_sign
121,1.26584,0.34887,0.80848,0.50878,2.92516,0.08312,1.23207,0.36861,0.7565,0.51931,2.86906,0.08379,1.18464,0.36732,0.7537,0.53256,2.89044,0.08361,1.14963,0.37908,0.71663,0.53486,2.85666,0.08305,1.17408,0.38573,0.74414,0.53327,2.83086,0.08361,1.14218,0.40363,0.71183,0.54704,2.90045,0.08455,1.06784,0.43374,0.68344,0.56339,3.04626,0.0855,1.12086,0.44126,0.71573,0.57875,2.96655,0.08453
122,1.25842,0.34906,0.80079,0.50881,2.91644,0.08315,1.24797,0.3686,0.7482,0.51957,2.8525,0.08379,1.23502,0.36734,0.75255,0.53277,2.85263,0.08365,1.20031,0.37915,0.7394,0.53514,2.88994,0.08305,1.21979,0.38569,0.7396,0.53354,2.84392,0.08365,1.17284,0.40377,0.74282,0.54729,2.93707,0.08454,1.13056,0.43397,0.7475,0.56358,3.04684,0.08545,1.13129,0.44155,0.75444,0.57891,3.09533,0.0845
123,1.25714,0.34915,0.80427,0.50896,2.91128,0.08318,1.17971,0.36891,0.74942,0.51983,2.8573,0.08379,1.15024,0.36785,0.75867,0.53298,2.8786,0.08366,1.10273,0.37977,0.73865,0.53541,2.87898,0.08304,1.11443,0.38616,0.74776,0.53372,2.89234,0.08363,1.05041,0.40451,0.74454,0.54751,2.95124,0.08451,1.0033,0.43481,0.74927,0.56374,2.95211,0.08551,1.04791,0.44221,0.73485,0.5791,2.95756,0.08464
124,1.25232,0.34927,0.80342,0.50901,2.92494,0.08321,1.17478,0.36922,0.76894,0.51992,2.84563,0.08378,1.19338,0.36811,0.76218,0.5331,2.84112,0.08371,1.14427,0.38015,0.75959,0.53551,2.86578,0.08306,1.16267,0.3864,0.73864,0.534,2.90528,0.08359,1.12939,0.40487,0.7583,0.54765,2.93221,0.08449,1.05181,0.43536,0.73432,0.56392,3.01357,0.08548,1.06408,0.44277,0.71925,0.57941,3.02915,0.08468
125,1.2443,0.34938,0.80936,0.50892,2.89472,0.0832,1.19586,0.36944,0.79133,0.51978,2.80923,0.08381,1.17185,0.3685,0.79141,0.53303,2.87107,0.08369,1.1521,0.38041,0.78367,0.53545,2.85757,0.08308,1.12947,0.38676,0.77376,0.53406,2.84498,0.08363,1.09971,0.40535,0.7784,0.54766,2.93194,0.08449,1.04276,0.43599,0.74797,0.56401,2.94873,0.08552,1.02471,0.44351,0.77412,0.57944,3.02436,0.08474
126,1.25344,0.34955,0.81525,0.50891,2.92227,0.08324,1.18592,0.3697,0.77026,0.51986,2.8508,0.08382,1.14164,0.36899,0.76196,0.53318,2.87156,0.08369,1.12135,0.38086,0.74457,0.53568,2.84801,0.08309,1.12203,0.38716,0.76948,0.53413,2.90052,0.08356,1.07745,0.40588,0.77339,0.54764,2.8819,0.08457,1.03293,0.43654,0.72821,0.56426,2.99484,0.08549,1.04189,0.44411,0.74584,0.57955,2.98061,0.08475
127,1.25423,0.34968,0.81335,0.50888,2.93703,0.08325,1.21293,0.3698,0.78895,0.51977,2.84827,0.08383,1.20679,0.36908,0.7758,0.53325,2.85327,0.08371,1.15429,0.38111,0.77041,0.53574,2.86671,0.08309,1.18007,0.38724,0.77559,0.53414,2.8601,0.08355,1.1141,0.4062,0.76516,0.54772,2.95565,0.08453,1.10861,0.43676,0.77293,0.56425,2.9659,0.0855,1.17077,0.44418,0.82181,0.57936,3.02188,0.08477
128,1.24698,0.34984,0.807,0.50894,2.90678,0.08327,1.17953,0.3701,0.76693,0.51989,2.83672,0.08381,1.17979,0.36935,0.76539,0.53342,2.89042,0.08369,1.15962,0.38133,0.75763,0.53588,2.85038,0.08313,1.11379,0.38764,0.75227,0.53431,2.83933,0.08358,1.08827,0.40665,0.72634,0.54808,2.92255,0.08454,1.00523,0.43745,0.75353,0.56442,2.99134,0.08554,1.02324,0.4448,0.77554,0.5794,3.01744,0.08481
129,1.25649,0.34985,0.80163,0.50898,2.91405,0.08333,1.22797,0.37012,0.77742,0.5199,2.83326,0.08381,1.19478,0.36951,0.78792,0.53343,2.85903,0.08372,1.17141,0.38153,0.78738,0.53585,2.88127,0.08311,1.12936,0.38799,0.76488,0.53439,2.88163,0.08354,1.1799,0.40683,0.78093,0.54811,2.94723,0.08449,1.12854,0.43769,0.80211,0.56432,2.9806,0.0856,1.13511,0.44507,0.80387,0.5794,2.99927,0.08488
130,1.24405,0.34997,0.79745,0.50904,2.90893,0.08332,1.18802,0.37034,0.76163,0.52,2.86202,0.0838,1.15812,0.36985,0.75493,0.53355,2.85188,0.08374,1.12812,0.38185,0.74105,0.53608,2.85954,0.0831,1.12235,0.38833,0.75836,0.53451,2.90545,0.08348,1.10429,0.40719,0.73539,0.54835,2.90189,0.0845,1.05724,0.43811,0.696,0.56467,2.98062,0.08562,1.07259,0.44548,0.69985,0.57972,2.96609,0.08495
131,1.24794,0.35021,0.79735,0.50911,2.92473,0.08331,1.2087,0.37044,0.74807,0.52022,2.86248,0.08378,1.17785,0.37008,0.74648,0.53377,2.83104,0.08379,1.13557,0.38217,0.72529,0.53642,2.84537,0.08311,1.14187,0.38857,0.73343,0.53481,2.83267,0.0835,1.09463,0.40757,0.71565,0.54873,2.92477,0.08451,1.08924,0.43836,0.69518,0.56511,2.93875,0.08566,1.10455,0.44574,0.71342,0.58008,2.92261,0.08506
132,1.25038,0.35032,0.79288,0.5093,2.92001,0.08334,1.17012,0.37073,0.74426,0.52044,2.83031,0.08381,1.14477,0.3705,0.71884,0.53415,2.82048,0.08384,1.0813,0.38274,0.71569,0.53677,2.85144,0.08312,1.10937,0.38897,0.70224,0.53526,2.84338,0.0835,1.031,0.40824,0.68719,0.54922,2.9462,0.08448,1.04281,0.43885,0.67503,0.56561,2.95453,0.08569,1.00931,0.44641,0.68669,0.5805,2.95641,0.08513
133,1.24703,0.35044,0.79732,0.50932,2.88107,0.08337,1.1955,0.37089,0.77829,0.52048,2.84183,0.0838,1.1564,0.37088,0.7946,0.53406,2.84417,0.08385,1.12608,0.38312,0.79751,0.53661,2.85054,0.08314,1.10857,0.38938,0.79425,0.53512,2.83407,0.08354,1.10448,0.40863,0.79576,0.54905,2.90942,0.0845,1.05937,0.4393,0.7749,0.56556,3.00422,0.08568,1.0512,0.44693,0.78154,0.58041,3.02771,0.08513
134,1.25665,0.3505,0.80904,0.50925,2.9118,0.08336,1.19792,0.37102,0.77474,0.52047,2.82504,0.08382,1.19556,0.37103,0.78186,0.53405,2.88695,0.08383,1.14525,0.38343,0.77385,0.53661,2.81443,0.08321,1.16849,0.38958,0.75815,0.53524,2.81068,0.0836,1.11999,0.40895,0.76248,0.54909,2.92025,0.08452,1.04878,0.43985,0.73704,0.56567,3.03726,0.08561,1.08656,0.44737,0.74099,0.5806,3.04279,0.08518
135,1.24104,0.35064,0.79448,0.50937,2.91195,0.08337,1.17006,0.37132,0.76317,0.52058,2.84588,0.0838,1.14663,0.37152,0.75288,0.53426,2.88575,0.08378,1.11405,0.38391,0.71835,0.53691,2.83032,0.08325,1.09011,0.39011,0.73451,0.53547,2.84616,0.08362,1.05992,0.40954,0.71517,0.54946,2.94075,0.08451,1.02892,0.44048,0.71866,0.566,2.92143,0.08569,1.03837,0.44793,0.7439,0.5808,3.03202,0.08518
136,1.24831,0.35072,0.79314,0.50946,2.89167,0.08337,1.20173,0.37147,0.7512,0.52079,2.84805,0.08378,1.16945,0.37184,0.74003,0.53452,2.85722,0.08378,1.16765,0.38413,0.73606,0.53713,2.8856,0.08321,1.1457,0.3904,0.73218,0.53574,2.87629,0.08362,1.15699,0.4097,0.73262,0.54967,2.93477,0.08451,1.14705,0.4406,0.72678,0.56617,2.96889,0.08571,1.16578,0.44805,0.73168,0.58106,3.02819,0.08518
137,1.25103,0.35079,0.78997,0.50962,2.91721,0.08337,1.21626,0.3715,0.76071,0.52093,2.86866,0.08374,1.1921,0.37198,0.75934,0.53471,2.87279,0.08373,1.16998,0.38426,0.75339,0.53729,2.83383,0.08324,1.16431,0.39052,0.75444,0.53585,2.86731,0.08361,1.13889,0.40983,0.75324,0.54975,2.91936,0.08453,1.13291,0.4407,0.72659,0.56647,2.94596,0.08573,1.13608,0.44833,0.74379,0.58123,2.96507,0.08523
138,1.23987,0.35082,0.79886,0.50969,2.89429,0.0834,1.1938,0.37166,0.7353,0.52119,2.83112,0.08375,1.15631,0.37231,0.73821,0.53496,2.83533,0.08377,1.13017,0.38455,0.72994,0.53752,2.88571,0.08322,1.1436,0.39074,0.7283,0.53607,2.85238,0.0836,1.12656,0.41006,0.73274,0.54996,2.90231,0.08455,1.09542,0.44087,0.71863,0.56671,2.92304,0.08577,1.089,0.44859,0.71989,0.58148,3.03425,0.08518
139,1.25242,0.3509,0.79658,0.50972,2.91817,0.0834,1.15752,0.37196,0.76534,0.52127,2.87128,0.08371,1.15426,0.37262,0.74741,0.53512,2.86177,0.08376,1.10938,0.38493,0.73982,0.53768,2.85211,0.08325,1.09483,0.39112,0.75146,0.53616,2.87894,0.08358,1.05372,0.41056,0.71352,0.55024,2.93511,0.08452,1.03252,0.44134,0.72141,0.56693,2.99494,0.08577,1.03198,0.44905,0.73905,0.58158,2.96735,0.08522
140,1.23388,0.35108,0.79965,0.50965,2.89615,0.08342,1.1728,0.37221,0.7661,0.52132,2.83448,0.08372,1.12035,0.37309,0.77305,0.53517,2.84545,0.08378,1.09983,0.38536,0.75676,0.53781,2.86986,0.08325,1.08524,0.3916,0.77682,0.53616,2.82868,0.08361,1.03583,0.41115,0.77772,0.55027,2.90008,0.08454,1.01914,0.44186,0.78242,0.56689,2.938,0.0858,1.00527,0.44959,0.81405,0.58144,2.97734,0.0853
141,1.22777,0.35127,0.80329,0.50967,2.9139,0.08342,1.18043,0.37238,0.76603,0.52136,2.84932,0.0837,1.17001,0.37331,0.75556,0.5353,2.86532,0.08377,1.12162,0.38563,0.75454,0.53792,2.83695,0.08326,1.12282,0.39182,0.75155,0.53625,2.80481,0.08367,1.08154,0.41147,0.74782,0.55039,2.93749,0.08453,1.1045,0.44203,0.73218,0.56708,2.96938,0.0858,1.14013,0.44973,0.75774,0.58146,2.95367,0.08536
142,1.24321,0.35133,0.79394,0.50971,2.88391,0.08344,1.19491,0.37253,0.77057,0.5214,2.82528,0.08371,1.14856,0.37368,0.75304,0.53543,2.84587,0.08379,1.14037,0.38596,0.73529,0.53813,2.87817,0.08323,1.13448,0.39213,0.74035,0.53642,2.83509,0.08371,1.12822,0.41175,0.72062,0.55065,2.91511,0.08455,1.05024,0.44256,0.72574,0.56731,2.95749,0.08582,1.05099,0.45022,0.67786,0.58186,2.9583,0.08542
143,1.25913,0.35132,0.78745,0.50979,2.91424,0.08345,1.20126,0.37264,0.7404,0.52158,2.8319,0.08373,1.14545,0.37399,0.73258,0.53562,2.81135,0.08383,1.1398,0.3862,0.72987,0.53835,2.85721,0.08323,1.10697,0.39244,0.71422,0.53669,2.86512,0.08373,1.07306,0.41215,0.72254,0.55083,2.95924,0.08453,1.0438,0.44293,0.73508,0.56743,3.02708,0.08578,1.05613,0.45058,0.71137,0.58208,3.00774,0.08544
144,1.24369,0.35134,0.79569,0.50983,2.90109,0.08346,1.18828,0.37275,0.75192,0.52173,2.82443,0.08374,1.15787,0.37424,0.7431,0.53579,2.84679,0.08385,1.12244,0.38646,0.71466,0.53863,2.82568,0.08326,1.12546,0.39265,0.74754,0.53683,2.8842,0.0837,1.12466,0.41228,0.7161,0.55108,2.91564,0.08453,1.04415,0.44322,0.68976,0.56781,2.97583,0.08579,1.08481,0.45077,0.67733,0.58246,2.96202,0.08551
145,1.23762,0.35155,0.78984,0.50988,2.90702,0.08349,1.17138,0.37297,0.75051,0.52193,2.84113,0.08373,1.13214,0.37463,0.72902,0.5361,2.86313,0.08385,1.1194,0.3868,0.69668,0.53904,2.8214,0.08333,1.11696,0.393,0.71523,0.53717,2.84004,0.08375,1.05879,0.41274,0.69412,0.55152,2.88931,0.08457,0.9906,0.44391,0.68265,0.56823,2.99321,0.0858,1.02868,0.45138,0.69171,0.58288,3.06248,0.08554
146,1.24058,0.35165,0.79301,0.50996,2.9056,0.08348,1.16352,0.37324,0.74781,0.52204,2.83827,0.08374,1.14672,0.37495,0.73068,0.53633,2.87768,0.08384,1.10274,0.38717,0.72801,0.53923,2.87348,0.0833,1.08722,0.3934,0.71869,0.53743,2.84765,0.08377,1.06103,0.41313,0.71179,0.55178,2.95777,0.08454,1.08384,0.44418,0.68358,0.56856,2.92321,0.08583,1.05626,0.45177,0.69052,0.58319,2.97047,0.0856
147,1.23831,0.35184,0.79856,0.51002,2.90903,0.08349,1.16703,0.3735,0.73923,0.52229,2.83636,0.08374,1.14038,0.37533,0.74203,0.53655,2.8231,0.08387,1.11397,0.3875,0.7319,0.53949,2.85914,0.0833,1.09898,0.39383,0.74443,0.53761,2.88228,0.08372,1.04138,0.41367,0.70736,0.55213,2.93274,0.08452,1.01993,0.44473,0.67529,0.56904,2.97829,0.08581,1.06074,0.45222,0.67832,0.58369,3.0149,0.0856
148,1.22558,0.352,0.78858,0.51009,2.88741,0.08349,1.18155,0.37366,0.73855,0.52247,2.8414,0.08374,1.1439,0.37561,0.74322,0.53671,2.83426,0.08391,1.08307,0.3879,0.70324,0.53981,2.84084,0.08331,1.08431,0.39417,0.76176,0.53766,2.85285,0.08374,1.04386,0.41411,0.72888,0.55233,2.93175,0.08449,1.00678,0.44515,0.72591,0.56919,2.91376,0.08586,1.01551,0.45264,0.73669,0.58385,3.03596,0.08559
149,1.23023,0.35212,0.79947,0.51011,2.89274,0.08353,1.1881,0.37375,0.74869,0.52258,2.83205,0.08375,1.14998,0.37584,0.75174,0.53683,2.82182,0.08394,1.09528,0.38825,0.74938,0.5399,2.83027,0.08336,1.13699,0.39435,0.74383,0.53774,2.83659,0.08375,1.06651,0.41449,0.73034,0.55248,2.92227,0.08449,1.04711,0.44546,0.71286,0.56937,2.91499,0.08593,1.12688,0.45274,0.73106,0.584,2.9841,0.08563
150,1.2287,0.35227,0.79407,0.51008,2.90758,0.08351,1.19502,0.37385,0.74584,0.52272,2.8302,0.08376,1.1448,0.37614,0.74881,0.53693,2.82845,0.08396,1.10316,0.38859,0.74304,0.54005,2.84949,0.08336,1.1072,0.39464,0.73662,0.5379,2.84521,0.08375,1.04568,0.41496,0.72636,0.55266,2.90531,0.08448,1.06002,0.44569,0.72856,0.56947,2.93593,0.08594,1.09203,0.45293,0.73642,0.58412,2.93941,0.08568
151,1.23289,0.35242,0.79645,0.51005,2.8897,0.08352,1.16194,0.37409,0.78765,0.52282,2.83598,0.08378,1.15075,0.37646,0.75797,0.53711,2.85281,0.08397,1.11128,0.38893,0.75894,0.54012,2.88483,0.08332,1.11755,0.39492,0.74954,0.53802,2.91497,0.08374,1.07137,0.41542,0.73424,0.55283,2.96159,0.08447,1.01104,0.44628,0.763,0.56951,2.95432,0.08597,1.06411,0.4534,0.7612,0.58421,3.04732,0.08565
152,1.2409,0.35249,0.79177,0.50989,2.90835,0.08354,1.17726,0.37429,0.74713,0.52301,2.83067,0.08378,1.12762,0.37689,0.7446,0.53729,2.82286,0.08401,1.11731,0.38929,0.7251,0.54044,2.82355,0.08338,1.13182,0.39519,0.73833,0.53822,2.82631,0.08379,1.08298,0.41582,0.72132,0.55308,2.88145,0.08449,1.03333,0.44679,0.69347,0.56988,2.89117,0.08607,1.05505,0.45391,0.72124,0.58454,3.01394,0.08569
153,1.24248,0.35252,0.79447,0.50989,2.88875,0.08357,1.1703,0.3745,0.76147,0.52307,2.80772,0.08382,1.13895,0.3772,0.78793,0.5372,2.84277,0.08402,1.06936,0.38977,0.76641,0.54042,2.80882,0.08341,1.0816,0.3956,0.76486,0.53822,2.88427,0.08374,1.04393,0.4163,0.75228,0.55315,2.86379,0.08454,0.96253,0.44745,0.76421,0.56979,2.94892,0.08606,0.9948,0.45453,0.75922,0.58454,2.95546,0.0857
154,1.23584,0.35252,0.79204,0.50991,2.88791,0.08359,1.19766,0.37456,0.75859,0.52313,2.81704,0.08385,1.18096,0.37732,0.74644,0.53733,2.83007,0.08402,1.11278,0.39006,0.74122,0.54057,2.8711,0.08337,1.16719,0.39561,0.73567,0.53837,2.82564,0.08377,1.12048,0.41648,0.7238,0.55336,2.93528,0.08452,1.12691,0.44746,0.75403,0.56977,2.93901,0.08606,1.17929,0.45453,0.75861,0.58455,2.95737,0.08574
155,1.23708,0.35256,0.78242,0.51008,2.87689,0.08361,1.21195,0.37459,0.74404,0.52331,2.80347,0.08387,1.17633,0.37746,0.73502,0.53754,2.85246,0.08403,1.13693,0.39027,0.7257,0.54078,2.83935,0.08338,1.18437,0.39558,0.73515,0.53854,2.81036,0.0838,1.12679,0.4166,0.69341,0.55372,2.91504,0.08452,1.12865,0.44755,0.67315,0.57022,2.95295,0.08606,1.11083,0.45463,0.67025,0.58503,3.07532,0.08567
156,1.24395,0.35264,0.78369,0.51021,2.88933,0.08364,1.19204,0.37471,0.72099,0.52361,2.8252,0.08389,1.16098,0.37769,0.71626,0.53783,2.84109,0.08404,1.11189,0.39057,0.68769,0.54121,2.84801,0.08334,1.12978,0.39586,0.71305,0.53884,2.83809,0.0838,1.11195,0.41687,0.70091,0.55404,2.92072,0.08452,1.10817,0.44778,0.67021,0.57065,2.92917,0.08609,1.07837,0.45493,0.68454,0.58541,2.84622,0.08583
157,1.23009,0.3527,0.78045,0.51034,2.87347,0.08365,1.17918,0.37484,0.72727,0.52387,2.84036,0.08387,1.15848,0.37792,0.69762,0.53819,2.82682,0.08406,1.10489,0.39084,0.68446,0.54164,2.82862,0.08333,1.12191,0.39607,0.69712,0.5392,2.8567,0.08378,1.04315,0.41726,0.67257,0.55444,2.91676,0.08451,1.03546,0.44809,0.6562,0.57112,2.96633,0.08606,1.06289,0.45515,0.64335,0.58586,3.00707,0.08582
158,1.22975,0.35276,0.78478,0.51039,2.89527,0.08365,1.17646,0.37502,0.74381,0.52399,2.81871,0.08387,1.14454,0.37823,0.74416,0.53833,2.81968,0.08409,1.11126,0.39113,0.7133,0.5419,2.82343,0.08336,1.11814,0.39632,0.71964,0.53945,2.80432,0.08384,1.06944,0.41764,0.70114,0.55472,2.91371,0.08452,1.11625,0.44826,0.69792,0.57139,2.89284,0.08612,1.0931,0.45541,0.71502,0.58602,2.96038,0.0858
159,1.2147,0.3529,0.78618,0.51038,2.88621,0.08364,1.09808,0.37551,0.73485,0.52419,2.82894,0.08387,1.08706,0.37875,0.73123,0.53853,2.82162,0.08411,1.00423,0.39187,0.69527,0.54228,2.84238,0.08335,1.02386,0.39693,0.72113,0.5397,2.84249,0.08387,0.97303,0.41834,0.7158,0.55494,2.89024,0.0846,0.90997,0.44904,0.68165,0.57173,2.96346,0.08611,0.92807,0.45618,0.72508,0.58619,2.98988,0.08585
160,1.24286,0.35285,0.78816,0.51039,2.87781,0.08366,1.20546,0.37551,0.72915,0.52438,2.83304,0.08387,1.17087,0.37892,0.73747,0.53871,2.85173,0.08409,1.1631,0.39195,0.73694,0.54241,2.79671,0.08341,1.1635,0.39699,0.7385,0.53984,2.84135,0.08388,1.10749,0.41856,0.71173,0.55523,2.87364,0.08465,1.03627,0.44942,0.68309,0.57205,2.95216,0.08615,1.08844,0.45645,0.68313,0.58655,2.95721,0.0859
161,1.22389,0.35296,0.78841,0.51041,2.88231,0.08366,1.19684,0.37556,0.73911,0.52453,2.81251,0.08387,1.14325,0.37916,0.72722,0.53895,2.81829,0.08413,1.12292,0.39216,0.70852,0.54267,2.83989,0.0834,1.14943,0.39705,0.70116,0.54017,2.87744,0.08382,1.10689,0.41874,0.68385,0.5556,2.90163,0.08467,1.06723,0.44965,0.65432,0.57252,2.92792,0.08616,1.12618,0.45654,0.66921,0.58691,2.9901,0.08593
162,1.23506,0.35309,0.79784,0.51038,2.88916,0.08366,1.1645,0.37577,0.76505,0.52455,2.85425,0.08385,1.11957,0.37956,0.7273,0.53921,2.87043,0.08413,1.0595,0.39264,0.73906,0.54281,2.85546,0.0834,1.10225,0.39735,0.74062,0.54032,2.87122,0.08379,1.04975,0.41914,0.73461,0.55574,2.86493,0.08472,1.01665,0.45012,0.75309,0.57262,2.98599,0.08614,1.01955,0.45706,0.7619,0.58698,3.02207,0.08596
163,1.22575,0.3532,0.78433,0.51042,2.88645,0.08369,1.18072,0.3759,0.74885,0.52466,2.83098,0.08384,1.15166,0.37974,0.74505,0.53932,2.82684,0.08415,1.1531,0.3927,0.74288,0.54289,2.85194,0.08338,1.15442,0.39737,0.75444,0.54037,2.83543,0.08381,1.11976,0.41927,0.72042,0.55595,2.94071,0.08468,1.04038,0.45048,0.7068,0.57287,2.96095,0.08617,1.1194,0.45719,0.73788,0.58712,3.05959,0.08591
164,1.22993,0.35327,0.79202,0.51047,2.88633,0.08365,1.1882,0.376,0.7396,0.52484,2.84505,0.08381,1.14919,0.37997,0.73202,0.53955,2.84709,0.08416,1.1362,0.39288,0.70267,0.54321,2.84936,0.08339,1.14469,0.39752,0.71917,0.54064,2.84043,0.08379,1.07171,0.41963,0.70759,0.55619,2.89494,0.08468,1.0182,0.45096,0.67058,0.57327,2.95137,0.08617,1.02878,0.45769,0.66728,0.58755,3.01035,0.08592
165,1.20782,0.35346,0.77764,0.51055,2.88785,0.08363,1.11711,0.3763,0.73484,0.52502,2.82782,0.08381,1.10739,0.38031,0.72384,0.53974,2.82287,0.08416,1.06329,0.39328,0.69678,0.54353,2.8275,0.08343,1.06729,0.39785,0.7057,0.54092,2.83295,0.0838,1.01617,0.42007,0.6957,0.55646,2.91998,0.08467,0.96283,0.45147,0.67861,0.57356,2.91895,0.08619,0.97182,0.45818,0.66266,0.58788,2.85959,0.08603
166,1.2237,0.35349,0.78033,0.51061,2.89192,0.08365,1.16714,0.37643,0.75161,0.52511,2.816,0.08381,1.14354,0.38051,0.76422,0.53977,2.83439,0.08415,1.09382,0.39355,0.74607,0.5436,2.83362,0.08344,1.08874,0.39812,0.7383,0.54105,2.85094,0.08379,1.07032,0.42031,0.72672,0.55659,2.90129,0.08468,1.04829,0.45172,0.72961,0.57372,2.9887,0.08616,1.01073,0.45854,0.75826,0.58792,2.97954,0.08603
167,1.2217,0.35361,0.79057,0.51057,2.882,0.08365,1.14914,0.37667,0.7431,0.52523,2.82859,0.08381,1.13313,0.38078,0.74889,0.53988,2.85813,0.08413,1.08836,0.39385,0.7444,0.54367,2.86597,0.0834,1.0719,0.39844,0.73775,0.54114,2.83005,0.08381,1.01981,0.42075,0.72351,0.55674,2.87386,0.08471,1.02179,0.45208,0.70203,0.57392,2.98341,0.08614,0.99528,0.45897,0.71559,0.58803,2.98021,0.08604
168,1.22326,0.35374,0.77579,0.5107,2.88789,0.08365,1.17736,0.37678,0.73329,0.52543,2.82942,0.08382,1.14712,0.381,0.72734,0.54008,2.83755,0.08412,1.12373,0.3941,0.70251,0.54397,2.81473,0.08342,1.11302,0.39867,0.71432,0.54139,2.83006,0.0838,1.08192,0.421,0.70514,0.55701,2.88956,0.08471,1.05105,0.45239,0.66426,0.57435,2.88212,0.08622,1.06563,0.4592,0.63044,0.58857,2.98323,0.08606
169,1.2367,0.35375,0.78672,0.5107,2.87593,0.08367,1.15278,0.37697,0.75716,0.52546,2.83518,0.08382,1.11632,0.38132,0.74037,0.5402,2.8238,0.08415,1.07901,0.39446,0.7503,0.54406,2.8463,0.08342,1.07106,0.39901,0.75062,0.54145,2.87879,0.08375,1.04288,0.42134,0.72122,0.55714,2.90644,0.08471,1.00194,0.45277,0.73175,0.57439,2.95579,0.08624,1.03181,0.45952,0.71872,0.58865,2.98421,0.08606
170,1.21575,0.35386,0.77854,0.5108,2.87496,0.0837,1.17594,0.37707,0.72561,0.52568,2.82856,0.08382,1.13449,0.38155,0.71326,0.54044,2.82709,0.08415,1.09728,0.39472,0.69996,0.54437,2.83623,0.08342,1.10129,0.39925,0.71977,0.54163,2.83734,0.08374,1.05745,0.42165,0.6986,0.55739,2.91237,0.08471,1.02849,0.4531,0.67195,0.57467,2.98097,0.08621,1.04711,0.45976,0.67192,0.58895,3.02258,0.08605
171,1.22294,0.35392,0.77997,0.51076,2.87749,0.08369,1.16596,0.3772,0.7531,0.52571,2.80266,0.08384,1.11826,0.38185,0.7607,0.54046,2.84117,0.08416,1.10205,0.39498,0.73138,0.54451,2.8444,0.0834,1.10709,0.39945,0.73424,0.54175,2.83294,0.08373,1.04606,0.422,0.71198,0.55757,2.86673,0.08472,0.96723,0.4536,0.71999,0.57479,2.90126,0.08628,1.00587,0.46011,0.71547,0.58907,2.96376,0.08605
172,1.22066,0.35399,0.77779,0.51079,2.85601,0.08371,1.16721,0.37733,0.73706,0.52584,2.8388,0.08383,1.10821,0.38215,0.72169,0.54065,2.8389,0.08416,1.05276,0.39538,0.72066,0.54466,2.8202,0.08341,1.07648,0.39976,0.72291,0.5419,2.77356,0.08379,1.0039,0.42246,0.70971,0.55774,2.86095,0.08476,0.99643,0.45399,0.70822,0.57492,2.85039,0.08635,1.01072,0.46049,0.69065,0.58924,2.91884,0.0861
173,1.23336,0.354,0.77434,0.51084,2.8733,0.08374,1.21889,0.37727,0.72791,0.526,2.81347,0.08384,1.21206,0.38212,0.7244,0.54083,2.8334,0.08416,1.15154,0.39546,0.70559,0.5449,2.81461,0.08342,1.1462,0.39981,0.70894,0.54214,2.83249,0.08379,1.12353,0.42256,0.70029,0.55797,2.8413,0.08482,1.16193,0.45393,0.68399,0.57522,2.9478,0.08637,1.11568,0.46061,0.68213,0.58947,3.01545,0.08609
174,1.21623,0.35408,0.77965,0.51092,2.87381,0.08374,1.15252,0.37745,0.74307,0.52613,2.8014,0.08386,1.09686,0.38253,0.71874,0.54104,2.81804,0.08418,1.07592,0.39583,0.72032,0.54512,2.82378,0.08343,1.0569,0.40021,0.71798,0.54233,2.79453,0.08383,1.00786,0.42306,0.68979,0.55825,2.89465,0.08483,0.96806,0.45446,0.67409,0.57554,2.96997,0.08636,0.97855,0.4611,0.65481,0.58981,2.92656,0.08614
175,1.20854,0.35421,0.77947,0.51107,2.87189,0.08376,1.16916,0.37757,0.7493,0.52621,2.80985,0.08388,1.14268,0.38274,0.73441,0.5412,2.80721,0.0842,1.09566,0.39608,0.75292,0.54518,2.81744,0.08347,1.13343,0.40033,0.73503,0.54245,2.79544,0.08388,1.08172,0.4233,0.72903,0.55833,2.89675,0.08482,1.06044,0.45466,0.7146,0.57569,2.93481,0.08638,1.06339,0.46136,0.70423,0.59004,2.99282,0.08616
