batch,loss_L0_age_bin,acc_L0_age_bin,loss_L0_gender,acc_L0_gender,loss_L0_star_sign,acc_L0_star_sign,loss_L4_age_bin,acc_L4_age_bin,loss_L4_gender,acc_L4_gender,loss_L4_star_sign,acc_L4_star_sign,loss_L8_age_bin,acc_L8_age_bin,loss_L8_gender,acc_L8_gender,loss_L8_star_sign,acc_L8_star_sign,loss_L12_age_bin,acc_L12_age_bin,loss_L12_gender,acc_L12_gender,loss_L12_star_sign,acc_L12_star_sign,loss_L16_age_bin,acc_L16_age_bin,loss_L16_gender,acc_L16_gender,loss_L16_star_sign,acc_L16_star_sign,loss_L20_age_bin,acc_L20_age_bin,loss_L20_gender,acc_L20_gender,loss_L20_star_sign,acc_L20_star_sign,loss_L24_age_bin,acc_L24_age_bin,loss_L24_gender,acc_L24_gender,loss_L24_star_sign,acc_L24_star_sign,loss_L28_age_bin,acc_L28_age_bin,loss_L28_gender,acc_L28_gender,loss_L28_star_sign,acc_L28_star_sign
161,1.21958,0.351,0.78599,0.50953,2.8665,0.08389,1.19391,0.37009,0.74675,0.51899,2.81686,0.0838,1.16281,0.36332,0.7407,0.53257,2.81009,0.08455,1.14893,0.37637,0.72473,0.53359,2.82621,0.08342,1.15909,0.38237,0.72237,0.53206,2.86762,0.0839,1.13684,0.39233,0.70822,0.54055,2.88315,0.08435,1.09736,0.4222,0.67852,0.5593,2.90912,0.08597,1.14612,0.42835,0.68442,0.5692,2.9053,0.0853
162,1.22867,0.35117,0.79445,0.50955,2.87447,0.0839,1.16785,0.3703,0.77005,0.519,2.85206,0.08379,1.14704,0.36366,0.73476,0.53278,2.85953,0.08454,1.09654,0.37675,0.75288,0.53365,2.84734,0.08342,1.12668,0.3826,0.75066,0.53217,2.85535,0.08389,1.10082,0.39262,0.74606,0.54066,2.83218,0.0844,1.05427,0.42262,0.75767,0.55939,2.96107,0.08596,1.04737,0.4288,0.75945,0.56927,2.93605,0.08531
163,1.22028,0.35132,0.78314,0.50957,2.87209,0.08392,1.18777,0.37041,0.75352,0.5191,2.837,0.08378,1.17547,0.3638,0.75148,0.53286,2.82685,0.08456,1.17761,0.3768,0.74945,0.53371,2.85137,0.08342,1.16765,0.38265,0.75581,0.53222,2.83483,0.08391,1.15525,0.39272,0.7293,0.54085,2.8997,0.08439,1.07686,0.42292,0.7179,0.55958,2.94562,0.08598,1.15341,0.42888,0.72779,0.56944,2.9585,0.08527
164,1.22591,0.35139,0.78933,0.5096,2.87088,0.0839,1.19637,0.37049,0.74846,0.51922,2.8533,0.08375,1.16784,0.36401,0.73776,0.53305,2.82757,0.08457,1.16076,0.37695,0.71567,0.53396,2.84225,0.08342,1.16322,0.38276,0.72876,0.53244,2.83959,0.08389,1.11226,0.39301,0.71323,0.54109,2.86902,0.08439,1.08161,0.42326,0.68452,0.55993,2.91965,0.08598,1.08747,0.42925,0.67634,0.56984,2.91335,0.08529
165,1.20402,0.35156,0.77526,0.50967,2.86786,0.08389,1.12475,0.37074,0.74119,0.51937,2.82595,0.08376,1.14133,0.36427,0.72041,0.53324,2.81239,0.08457,1.10217,0.37726,0.71003,0.53422,2.81497,0.08346,1.10482,0.38299,0.71337,0.53267,2.81007,0.08391,1.07097,0.39334,0.71166,0.54128,2.89765,0.08437,1.00413,0.42371,0.69925,0.56013,2.88952,0.08599,1.00264,0.42972,0.68147,0.57013,2.81039,0.08538
166,1.21621,0.35165,0.77704,0.50969,2.87373,0.08392,1.16835,0.37086,0.75678,0.51945,2.81281,0.08377,1.16152,0.36444,0.76559,0.53325,2.82428,0.08456,1.12168,0.37746,0.75476,0.53426,2.82563,0.08345,1.11139,0.38322,0.73808,0.53281,2.83453,0.08392,1.10688,0.39354,0.73804,0.54137,2.84815,0.08438,1.07206,0.42392,0.74213,0.56023,2.95866,0.08597,1.04349,0.42999,0.76414,0.57014,2.90198,0.08538
167,1.21555,0.35178,0.78602,0.50967,2.86206,0.08392,1.15137,0.37107,0.74978,0.51955,2.82416,0.08378,1.15353,0.36466,0.74345,0.53339,2.84219,0.08454,1.12957,0.37765,0.74511,0.53438,2.85576,0.08342,1.10512,0.38345,0.74539,0.53289,2.81151,0.08394,1.0642,0.39391,0.72699,0.54151,2.8463,0.08441,1.05691,0.42423,0.7167,0.56039,2.94595,0.08595,1.03505,0.43038,0.71663,0.57028,2.89654,0.08539
168,1.2188,0.35192,0.77467,0.50977,2.87278,0.0839,1.17822,0.37118,0.74431,0.51971,2.82848,0.08379,1.16073,0.36488,0.73957,0.53354,2.83325,0.08453,1.14986,0.37783,0.72042,0.53461,2.82908,0.08342,1.13044,0.38364,0.72655,0.5331,2.82281,0.08393,1.12448,0.3941,0.71559,0.54178,2.86927,0.08441,1.07789,0.42452,0.67707,0.56078,2.87423,0.08603,1.08673,0.43057,0.65548,0.57074,2.87288,0.08543
169,1.23004,0.35195,0.78274,0.50977,2.85721,0.08393,1.15624,0.37136,0.75834,0.51976,2.82779,0.08381,1.15293,0.3651,0.75334,0.53361,2.81267,0.08456,1.11638,0.3781,0.75822,0.53467,2.83193,0.08342,1.10625,0.38389,0.759,0.53313,2.85872,0.08389,1.09509,0.39434,0.73848,0.54185,2.86951,0.08442,1.0439,0.42483,0.74501,0.56079,2.92403,0.08604,1.05877,0.43084,0.73036,0.57082,2.90399,0.08544
170,1.20995,0.35208,0.77548,0.50986,2.85486,0.08395,1.17776,0.37143,0.7344,0.51993,2.81845,0.08381,1.15049,0.3653,0.72007,0.5338,2.81416,0.08457,1.12617,0.37828,0.71201,0.53492,2.82048,0.08343,1.12235,0.38407,0.7283,0.53328,2.8217,0.08388,1.10626,0.39454,0.71062,0.54204,2.87431,0.08441,1.06427,0.42512,0.67977,0.56106,2.93655,0.08603,1.07467,0.43107,0.68877,0.57106,2.93954,0.08542
171,1.21675,0.35216,0.77758,0.50985,2.86055,0.08394,1.17205,0.37156,0.75905,0.51997,2.79873,0.08383,1.15474,0.36552,0.76425,0.53381,2.82681,0.08457,1.13408,0.37848,0.743,0.53502,2.84231,0.08339,1.13337,0.38423,0.73898,0.53339,2.83052,0.08387,1.10306,0.39478,0.72617,0.54219,2.85546,0.08442,1.01622,0.42555,0.72751,0.56116,2.88221,0.08608,1.0453,0.4314,0.72287,0.57118,2.90185,0.08539
172,1.21613,0.35223,0.77523,0.50987,2.83914,0.08396,1.17455,0.37166,0.74526,0.52008,2.8292,0.08382,1.13316,0.36576,0.72609,0.53398,2.82938,0.08457,1.08838,0.3788,0.72442,0.53517,2.80386,0.08341,1.10162,0.38449,0.72775,0.53354,2.75805,0.08393,1.06415,0.39512,0.72377,0.54231,2.84846,0.08445,1.02779,0.42592,0.71915,0.56126,2.83807,0.08615,1.04464,0.43173,0.70612,0.57131,2.86515,0.08543
173,1.22649,0.35226,0.7721,0.5099,2.85471,0.08398,1.21764,0.3716,0.73962,0.52019,2.81275,0.08381,1.22844,0.36571,0.73076,0.53412,2.8128,0.08457,1.17146,0.37884,0.71547,0.53537,2.7985,0.08342,1.15633,0.38453,0.71997,0.53374,2.83234,0.08394,1.14916,0.39521,0.71303,0.54248,2.82447,0.08449,1.17227,0.42586,0.68877,0.56154,2.90864,0.08617,1.15273,0.43176,0.68647,0.57155,2.9351,0.08542
174,1.21216,0.35235,0.7773,0.50996,2.85677,0.08399,1.15723,0.37178,0.74881,0.52029,2.80353,0.08382,1.12902,0.36604,0.72947,0.53429,2.8091,0.08459,1.11371,0.37913,0.72983,0.53555,2.82241,0.08343,1.09052,0.38484,0.7239,0.5339,2.79378,0.08397,1.05933,0.39561,0.70621,0.5427,2.85817,0.08451,1.01779,0.42631,0.69588,0.56178,2.95064,0.08616,1.01634,0.43221,0.67923,0.57186,2.86108,0.08546
175,1.20477,0.35249,0.77605,0.51001,2.85586,0.08401,1.17608,0.3719,0.75764,0.52032,2.80705,0.08384,1.16258,0.36623,0.74031,0.53442,2.7981,0.08461,1.11749,0.37938,0.75835,0.53559,2.82326,0.08345,1.14892,0.38491,0.74553,0.53398,2.80912,0.084,1.10817,0.39584,0.7344,0.54281,2.84126,0.08453,1.08944,0.42649,0.717,0.5619,2.91119,0.08617,1.09007,0.4324,0.70798,0.57207,2.89919,0.08546
176,1.23007,0.35253,0.78848,0.50999,2.85456,0.08399,1.20278,0.37191,0.77029,0.52029,2.81427,0.08383,1.18477,0.36629,0.77061,0.5344,2.83122,0.08458,1.1514,0.37946,0.75275,0.53562,2.80773,0.08345,1.14577,0.38501,0.76567,0.53397,2.77281,0.08405,1.12307,0.39599,0.73973,0.54288,2.87026,0.08452,1.09269,0.42672,0.74636,0.56197,2.93378,0.08613,1.09436,0.4326,0.73132,0.5722,2.86236,0.08549
177,1.20783,0.35265,0.78242,0.51002,2.85793,0.08396,1.15356,0.3721,0.75323,0.52036,2.82184,0.08384,1.14013,0.36656,0.75341,0.53447,2.83249,0.08457,1.11073,0.37974,0.74648,0.53575,2.81018,0.08349,1.11367,0.38523,0.73928,0.53408,2.80908,0.08408,1.10899,0.39617,0.72917,0.54304,2.84041,0.08454,1.08613,0.42691,0.74675,0.56202,2.89218,0.08613,1.1208,0.4327,0.74433,0.57224,2.90877,0.08549
178,1.21165,0.35274,0.77923,0.50996,2.84655,0.08396,1.15093,0.3723,0.74347,0.52045,2.81492,0.08385,1.14579,0.36679,0.72751,0.53462,2.80124,0.08458,1.068,0.38015,0.72819,0.53588,2.8252,0.08349,1.09893,0.38551,0.71863,0.53426,2.822,0.08408,1.08918,0.39645,0.72774,0.54315,2.83759,0.08456,0.99202,0.42739,0.71758,0.56211,2.91188,0.08614,1.01887,0.43314,0.67974,0.57247,2.88871,0.08552
179,1.218,0.35282,0.7801,0.50995,2.8741,0.08397,1.14982,0.37249,0.75365,0.52051,2.82044,0.08385,1.1375,0.36704,0.75096,0.53466,2.80725,0.08459,1.13841,0.3803,0.74201,0.53596,2.81744,0.08349,1.12406,0.38568,0.71354,0.53446,2.85865,0.08406,1.10213,0.3967,0.69745,0.54339,2.85258,0.08455,1.04137,0.42772,0.69696,0.56233,2.92436,0.08614,1.0333,0.43346,0.6841,0.57273,2.89598,0.08553
180,1.22131,0.35296,0.77928,0.51001,2.86445,0.08403,1.17794,0.37259,0.73746,0.52066,2.81445,0.08386,1.18067,0.36714,0.70905,0.53492,2.806,0.0846,1.15033,0.38042,0.70001,0.53626,2.81644,0.08349,1.15341,0.38577,0.68855,0.53482,2.82251,0.08405,1.13414,0.39682,0.68073,0.54373,2.8646,0.08454,1.10391,0.42791,0.66769,0.56268,2.88937,0.08616,1.127,0.43361,0.68006,0.57301,2.90751,0.08555
181,1.22083,0.35295,0.77658,0.51006,2.86124,0.08407,1.16147,0.37274,0.75736,0.52069,2.80593,0.08388,1.15273,0.36733,0.75535,0.53491,2.79404,0.08462,1.12697,0.38063,0.746,0.53632,2.80009,0.0835,1.12127,0.38593,0.73971,0.53489,2.78775,0.08409,1.12585,0.39698,0.72496,0.54384,2.84898,0.08456,1.06996,0.42816,0.68952,0.56289,2.88707,0.08619,1.07425,0.43383,0.69449,0.57319,2.81481,0.08564
182,1.22362,0.35303,0.77672,0.51009,2.86048,0.08407,1.16812,0.37287,0.74605,0.5208,2.81137,0.08388,1.15279,0.36752,0.73239,0.53505,2.82787,0.08461,1.09625,0.3809,0.72887,0.53647,2.79425,0.08351,1.10416,0.38613,0.73556,0.53499,2.80369,0.08412,1.08801,0.39722,0.72517,0.54397,2.87994,0.08453,1.03806,0.42848,0.71567,0.56299,2.85989,0.08625,1.05401,0.43411,0.74835,0.57318,2.9156,0.08563
183,1.20781,0.35315,0.7889,0.51003,2.85341,0.0841,1.15129,0.37304,0.74871,0.52087,2.80677,0.08391,1.1246,0.36779,0.74139,0.53515,2.79869,0.08462,1.10026,0.38119,0.73038,0.53659,2.82445,0.0835,1.08861,0.38639,0.74084,0.53506,2.79553,0.08415,1.06523,0.39753,0.72009,0.54411,2.85686,0.08454,1.03789,0.42882,0.7069,0.56315,2.91152,0.08626,1.02732,0.43443,0.69423,0.57341,2.8428,0.08568
184,1.19784,0.35332,0.77103,0.51006,2.85454,0.0841,1.13512,0.37322,0.74569,0.52095,2.79687,0.08392,1.12095,0.36803,0.73282,0.53525,2.81323,0.08461,1.10075,0.38141,0.71918,0.53674,2.79007,0.08352,1.08452,0.38662,0.72853,0.53517,2.7922,0.08417,1.05437,0.39783,0.72587,0.5442,2.84586,0.08455,0.99127,0.42923,0.70068,0.56327,2.90253,0.08626,0.98835,0.43484,0.68946,0.5736,2.87862,0.08571
185,1.21743,0.35339,0.76703,0.51012,2.85744,0.08411,1.14683,0.37343,0.73847,0.52109,2.80728,0.08393,1.13784,0.36826,0.72819,0.53537,2.81829,0.0846,1.10699,0.38163,0.73469,0.53681,2.83544,0.08352,1.10622,0.38683,0.71621,0.53533,2.83811,0.08416,1.06335,0.39816,0.71902,0.54433,2.83191,0.08458,1.01826,0.42957,0.70537,0.56341,2.90505,0.08626,1.03051,0.43512,0.70423,0.57376,2.94002,0.0857
186,1.2246,0.35345,0.77627,0.51017,2.8568,0.08414,1.17773,0.37352,0.74645,0.52118,2.8133,0.08392,1.16929,0.36841,0.74714,0.53543,2.84212,0.08458,1.15606,0.38169,0.72683,0.53697,2.83825,0.08351,1.15691,0.3869,0.72321,0.5355,2.81706,0.08414,1.13613,0.39829,0.71398,0.5445,2.85552,0.08459,1.12882,0.42962,0.71912,0.56351,2.89016,0.08629,1.09127,0.43527,0.701,0.57394,2.8328,0.08576
187,1.21327,0.35347,0.77839,0.51017,2.84582,0.08413,1.13866,0.37371,0.74907,0.52122,2.81514,0.08391,1.13846,0.36864,0.72811,0.53557,2.78276,0.08461,1.1009,0.38196,0.72681,0.53711,2.82446,0.08351,1.11647,0.38705,0.73793,0.53562,2.84653,0.08411,1.04382,0.39872,0.72805,0.54462,2.83178,0.08461,1.01262,0.42997,0.69732,0.56371,2.90485,0.08629,1.01148,0.4357,0.67717,0.57423,2.86401,0.08577
188,1.1943,0.35359,0.77007,0.51022,2.83794,0.08414,1.14793,0.37384,0.72752,0.52139,2.78825,0.08393,1.14122,0.36883,0.71041,0.53581,2.77976,0.08465,1.12318,0.38211,0.68716,0.53742,2.82707,0.08351,1.1188,0.38719,0.70093,0.53588,2.80691,0.08413,1.11756,0.39888,0.6849,0.54491,2.85529,0.08463,1.05769,0.43016,0.66738,0.56403,2.88903,0.0863,1.08972,0.4359,0.66889,0.57455,2.88751,0.08581
189,1.19987,0.35366,0.76372,0.51028,2.83749,0.08415,1.12309,0.37402,0.72877,0.52154,2.7935,0.08394,1.11113,0.36907,0.7251,0.53594,2.79887,0.08465,1.07098,0.3824,0.71525,0.53757,2.8043,0.08351,1.08062,0.38742,0.71379,0.53604,2.80077,0.08412,1.02711,0.39925,0.69172,0.54513,2.8279,0.08465,0.97654,0.43055,0.68529,0.56423,2.8887,0.0863,0.96902,0.43628,0.70498,0.57468,2.86475,0.08584
190,1.19737,0.35379,0.77913,0.5102,2.85059,0.08414,1.14452,0.37418,0.75944,0.52154,2.80021,0.08395,1.14873,0.36925,0.74614,0.53601,2.79932,0.08467,1.14047,0.38249,0.75058,0.53758,2.82056,0.08349,1.13673,0.38748,0.74834,0.53605,2.79155,0.08414,1.11331,0.39936,0.735,0.54519,2.82561,0.08468,1.09954,0.43063,0.73293,0.56428,2.84585,0.08633,1.05522,0.43648,0.7615,0.57462,2.86755,0.08587
191,1.21684,0.35385,0.78393,0.51018,2.85297,0.08414,1.1728,0.37428,0.73955,0.52164,2.79814,0.08395,1.14306,0.36945,0.72497,0.53616,2.82334,0.08466,1.1422,0.38262,0.7203,0.53774,2.82506,0.08347,1.14041,0.38757,0.7311,0.53616,2.79139,0.08416,1.09288,0.39958,0.72073,0.54532,2.84291,0.0847,1.05554,0.43086,0.72339,0.56434,2.93599,0.08631,1.07538,0.43669,0.73147,0.57468,2.86592,0.08591
192,1.19718,0.35402,0.77077,0.51016,2.83831,0.08415,1.13975,0.37441,0.72826,0.52178,2.79294,0.08397,1.12002,0.36968,0.73255,0.53627,2.80033,0.08467,1.0983,0.38284,0.72928,0.53785,2.8314,0.08345,1.10246,0.38774,0.71513,0.53633,2.8288,0.08414,1.06832,0.39983,0.7038,0.5455,2.82817,0.08473,1.01782,0.43116,0.68236,0.56457,2.87214,0.08635,1.03613,0.43695,0.70131,0.57484,2.84724,0.08596
193,1.21606,0.35404,0.77502,0.51022,2.84012,0.08416,1.21796,0.37435,0.74964,0.52185,2.81045,0.08396,1.19055,0.36976,0.7285,0.53642,2.8175,0.08466,1.19787,0.38282,0.71407,0.53805,2.83619,0.08344,1.19819,0.38768,0.72843,0.53644,2.84593,0.08411,1.13768,0.39992,0.71933,0.5456,2.85667,0.08473,1.1143,0.43129,0.7062,0.56473,2.89627,0.08634,1.12407,0.43706,0.70616,0.57498,2.86774,0.08598
194,1.21579,0.35407,0.76835,0.5103,2.84559,0.08415,1.15841,0.37447,0.7362,0.52194,2.81727,0.08395,1.14292,0.36998,0.71474,0.5366,2.79214,0.08468,1.1086,0.38305,0.69731,0.5383,2.83591,0.08341,1.11198,0.38786,0.71484,0.53659,2.80863,0.08411,1.09896,0.40013,0.6838,0.54586,2.83012,0.08476,1.05107,0.43152,0.66383,0.56503,2.92169,0.08633,1.02369,0.4374,0.64492,0.57532,2.90573,0.08594
195,1.2148,0.35406,0.77691,0.51032,2.85403,0.08418,1.1356,0.37465,0.74692,0.52202,2.79227,0.08397,1.10795,0.37027,0.73046,0.53671,2.7837,0.0847,1.08069,0.38334,0.74321,0.53837,2.82292,0.08339,1.06447,0.38817,0.73215,0.53666,2.81623,0.0841,1.02341,0.40056,0.73019,0.54595,2.81259,0.0848,0.96896,0.432,0.7054,0.56519,2.92308,0.08632,1.0099,0.43778,0.71601,0.57551,2.82357,0.086
196,1.19118,0.35421,0.76872,0.51033,2.83625,0.0842,1.11299,0.37491,0.74354,0.52209,2.78667,0.08397,1.11031,0.37058,0.727,0.53687,2.80095,0.0847,1.04739,0.38375,0.73126,0.53848,2.83079,0.08337,1.03029,0.38861,0.72505,0.5368,2.79938,0.08412,1.01504,0.40104,0.71396,0.5461,2.8518,0.0848,0.96506,0.4325,0.69564,0.56538,2.93427,0.08628,0.98118,0.43821,0.69021,0.57572,2.83643,0.08603
197,1.21062,0.35427,0.77349,0.51034,2.85237,0.08421,1.15932,0.37501,0.75866,0.5221,2.81181,0.08396,1.1399,0.37079,0.75124,0.53689,2.81001,0.08471,1.10491,0.38395,0.73092,0.53859,2.77785,0.0834,1.10999,0.38876,0.72484,0.53694,2.80401,0.08413,1.09556,0.40122,0.72201,0.5462,2.89123,0.08476,1.10942,0.43275,0.72072,0.56546,2.9236,0.08626,1.04636,0.43844,0.71064,0.57583,2.88046,0.08604
198,1.2233,0.35431,0.78109,0.51031,2.84398,0.08423,1.17386,0.37511,0.75969,0.52208,2.79577,0.08398,1.14428,0.37102,0.74598,0.53697,2.81642,0.08471,1.13138,0.38413,0.75192,0.53857,2.77655,0.08343,1.10164,0.38903,0.74609,0.53694,2.7777,0.08417,1.07118,0.40157,0.73847,0.54625,2.85182,0.08477,1.01042,0.43319,0.72175,0.5655,2.85025,0.08632,1.03726,0.43878,0.70088,0.57601,2.87284,0.08607
199,1.20312,0.35434,0.77682,0.51031,2.83911,0.08423,1.15012,0.37526,0.7429,0.52215,2.81177,0.08397,1.15128,0.37119,0.7467,0.53703,2.78961,0.08473,1.09356,0.38439,0.72988,0.53868,2.80802,0.08344,1.12491,0.38918,0.74292,0.53701,2.79767,0.08417,1.1102,0.40175,0.71919,0.54642,2.9147,0.08472,1.06734,0.43339,0.70346,0.5657,2.90183,0.08633,1.07184,0.43895,0.70536,0.57619,2.86977,0.0861
200,1.21035,0.35446,0.77365,0.51037,2.83219,0.08421,1.11949,0.37551,0.739,0.52223,2.78955,0.08399,1.10581,0.37149,0.71271,0.53721,2.80522,0.08473,1.06628,0.38472,0.72088,0.53882,2.78738,0.08347,1.06035,0.38951,0.71423,0.53715,2.79026,0.0842,1.02936,0.40214,0.7006,0.54662,2.85712,0.0847,1.02962,0.4337,0.68698,0.56591,2.85783,0.08635,1.03423,0.43922,0.71368,0.57627,2.81384,0.08614
201,1.22811,0.35439,0.76668,0.51038,2.83728,0.08419,1.18793,0.37551,0.73314,0.52233,2.8104,0.08398,1.15092,0.37166,0.72932,0.53729,2.76945,0.08476,1.11164,0.3849,0.71153,0.53898,2.79625,0.08348,1.12895,0.38963,0.70468,0.53736,2.81001,0.08421,1.08693,0.40234,0.68518,0.54684,2.84317,0.0847,1.06517,0.43388,0.67835,0.56613,2.86018,0.08638,1.04208,0.43941,0.67415,0.57646,2.84573,0.08614
202,1.22303,0.35437,0.76808,0.51046,2.84242,0.08426,1.15631,0.37563,0.72742,0.52246,2.7986,0.08401,1.16062,0.37177,0.73009,0.53739,2.78185,0.08479,1.11898,0.38504,0.71078,0.53912,2.78919,0.0835,1.13022,0.38972,0.71465,0.5375,2.78213,0.08424,1.12329,0.40245,0.70636,0.54699,2.81556,0.08472,1.05581,0.43404,0.70569,0.56625,2.94319,0.08636,1.1088,0.43947,0.71407,0.57653,2.891,0.08616
203,1.20784,0.3544,0.76461,0.51056,2.83901,0.08427,1.18572,0.37563,0.72244,0.52265,2.82508,0.08398,1.14885,0.37195,0.71731,0.53758,2.78704,0.0848,1.15834,0.38507,0.69597,0.53938,2.79116,0.08352,1.14264,0.38979,0.70725,0.53769,2.81587,0.08423,1.10872,0.40259,0.68932,0.54722,2.86147,0.08472,1.08302,0.43418,0.67224,0.56652,2.90912,0.08635,1.09778,0.4396,0.65674,0.57682,2.86354,0.08616
204,1.2034,0.35444,0.7676,0.51061,2.82661,0.0843,1.1683,0.37568,0.72304,0.52283,2.79799,0.08398,1.15656,0.37211,0.70028,0.53784,2.82273,0.08478,1.1293,0.3852,0.68671,0.53968,2.80127,0.08353,1.14261,0.38985,0.70387,0.53789,2.79595,0.08424,1.12915,0.40269,0.67765,0.54753,2.82939,0.08473,1.08763,0.43435,0.65394,0.56685,2.85562,0.08635,1.11055,0.43968,0.64723,0.57715,2.8579,0.08619
205,1.21177,0.35445,0.76608,0.51068,2.83884,0.08432,1.16236,0.37575,0.72305,0.523,2.82313,0.08396,1.15356,0.3722,0.71637,0.53803,2.81121,0.08479,1.13959,0.38531,0.71447,0.53985,2.81113,0.08353,1.1293,0.38995,0.72578,0.53799,2.79326,0.08424,1.09337,0.40287,0.69545,0.54775,2.85202,0.08473,1.0771,0.43451,0.68204,0.56708,2.8565,0.08636,1.04987,0.43991,0.67489,0.57741,2.88453,0.08618
206,1.20157,0.35449,0.76873,0.51074,2.82413,0.08433,1.15949,0.37584,0.74126,0.52306,2.81136,0.08396,1.14025,0.37236,0.71038,0.53821,2.79278,0.08478,1.11318,0.38546,0.72002,0.53995,2.81065,0.08352,1.09842,0.39011,0.72969,0.53807,2.79552,0.08426,1.06476,0.40309,0.71442,0.54786,2.82444,0.08474,1.03326,0.43471,0.70093,0.5672,2.94096,0.0863,1.03569,0.44013,0.70771,0.57748,2.84257,0.0862
207,1.18944,0.35459,0.77371,0.51083,2.8419,0.08437,1.14976,0.37595,0.75183,0.5231,2.80918,0.08396,1.12703,0.37255,0.74202,0.53826,2.7996,0.08479,1.08935,0.38567,0.72557,0.54004,2.76321,0.08355,1.09219,0.39029,0.73568,0.53812,2.81473,0.08425,1.05168,0.40338,0.69863,0.54802,2.87311,0.08472,1.03213,0.43495,0.65609,0.56752,2.88761,0.08632,1.04416,0.44034,0.68007,0.57769,2.82204,0.08626
208,1.20621,0.35466,0.77109,0.51089,2.8397,0.0844,1.1514,0.37608,0.72191,0.52329,2.77459,0.08399,1.12624,0.3728,0.71864,0.53844,2.7875,0.0848,1.08654,0.38597,0.69658,0.54031,2.80458,0.08356,1.09571,0.39054,0.7027,0.53834,2.7813,0.08429,1.06163,0.40371,0.70488,0.5482,2.83009,0.08475,1.03723,0.4353,0.68353,0.56773,2.85484,0.08639,1.07646,0.44053,0.67472,0.57794,2.91578,0.08626
209,1.21003,0.35476,0.76566,0.51094,2.84047,0.08441,1.15819,0.37617,0.72683,0.52342,2.80942,0.084,1.13428,0.37297,0.71291,0.5386,2.82311,0.08478,1.09833,0.38618,0.7087,0.54048,2.77151,0.08359,1.10608,0.39071,0.7192,0.53845,2.81656,0.08428,1.07385,0.40394,0.69806,0.54839,2.85246,0.08475,1.07721,0.43546,0.66947,0.56798,2.88376,0.0864,1.09626,0.44063,0.67936,0.57814,2.89637,0.08625
210,1.1918,0.35488,0.76497,0.51099,2.82121,0.08447,1.14585,0.37627,0.73343,0.52353,2.7893,0.08399,1.12789,0.37316,0.72864,0.53869,2.78572,0.08479,1.10755,0.38634,0.70917,0.54063,2.78264,0.0836,1.09175,0.3909,0.71182,0.53859,2.81337,0.08428,1.07085,0.40412,0.70845,0.54851,2.8309,0.08475,1.05718,0.43563,0.68202,0.56819,2.85429,0.08643,1.05199,0.44083,0.68918,0.57829,2.855,0.08628
211,1.19027,0.35502,0.76558,0.511,2.84615,0.08444,1.12506,0.37645,0.73495,0.52362,2.78651,0.08398,1.10974,0.37336,0.68862,0.53893,2.78939,0.08481,1.08777,0.38654,0.70075,0.5408,2.82084,0.08359,1.07522,0.39111,0.6779,0.53887,2.77948,0.08431,1.05531,0.40434,0.68061,0.54874,2.85506,0.08474,0.99316,0.4359,0.66665,0.56842,2.87194,0.08641,1.01211,0.44108,0.67975,0.57846,2.82909,0.08631
212,1.1916,0.35511,0.76135,0.51106,2.82297,0.08446,1.10952,0.37671,0.72836,0.52377,2.79805,0.08398,1.09442,0.37366,0.71457,0.53915,2.77602,0.08483,1.05735,0.38686,0.70101,0.54103,2.81468,0.08358,1.03908,0.39147,0.69619,0.53911,2.77666,0.08434,0.99081,0.40481,0.68051,0.54902,2.83142,0.08475,0.9617,0.43633,0.64741,0.56879,2.89488,0.08639,0.94617,0.44156,0.6194,0.57889,2.85327,0.08631
213,1.19579,0.3552,0.7694,0.5111,2.84223,0.08444,1.14636,0.37681,0.71032,0.52397,2.78406,0.084,1.1122,0.37385,0.66933,0.53948,2.79568,0.08483,1.08184,0.38707,0.69477,0.54123,2.80862,0.08358,1.10115,0.39159,0.67656,0.53939,2.80514,0.08434,1.07455,0.40497,0.68506,0.54923,2.80129,0.08477,1.02835,0.43658,0.64659,0.56912,2.86679,0.08642,1.04129,0.44177,0.66808,0.57909,2.85746,0.08633
214,1.19156,0.35528,0.76027,0.51115,2.84029,0.0844,1.11586,0.37703,0.72494,0.52408,2.78975,0.08401,1.11361,0.37405,0.69582,0.53969,2.81131,0.08482,1.08792,0.38724,0.67197,0.54154,2.78463,0.08358,1.08754,0.39174,0.70525,0.53955,2.76039,0.08437,1.06031,0.40519,0.70507,0.54935,2.84895,0.08475,1.02702,0.43681,0.67635,0.56933,2.83566,0.08646,1.05123,0.44196,0.68488,0.57928,2.82288,0.08637
215,1.21265,0.35532,0.76838,0.51118,2.8316,0.08442,1.17176,0.3771,0.72794,0.52422,2.78994,0.08402,1.15369,0.37418,0.72444,0.53983,2.78686,0.08483,1.16118,0.38728,0.7113,0.54172,2.81414,0.08357,1.14209,0.39181,0.70973,0.53971,2.79255,0.08437,1.11747,0.40528,0.68648,0.54957,2.81365,0.08477,1.10587,0.43688,0.6803,0.56953,2.87494,0.08648,1.11697,0.44206,0.69692,0.57939,2.83673,0.08639
