batch,loss_L0_age_bin,acc_L0_age_bin,loss_L0_gender,acc_L0_gender,loss_L0_star_sign,acc_L0_star_sign,loss_L4_age_bin,acc_L4_age_bin,loss_L4_gender,acc_L4_gender,loss_L4_star_sign,acc_L4_star_sign,loss_L8_age_bin,acc_L8_age_bin,loss_L8_gender,acc_L8_gender,loss_L8_star_sign,acc_L8_star_sign,loss_L12_age_bin,acc_L12_age_bin,loss_L12_gender,acc_L12_gender,loss_L12_star_sign,acc_L12_star_sign,loss_L16_age_bin,acc_L16_age_bin,loss_L16_gender,acc_L16_gender,loss_L16_star_sign,acc_L16_star_sign,loss_L20_age_bin,acc_L20_age_bin,loss_L20_gender,acc_L20_gender,loss_L20_star_sign,acc_L20_star_sign,loss_L24_age_bin,acc_L24_age_bin,loss_L24_gender,acc_L24_gender,loss_L24_star_sign,acc_L24_star_sign
209,1.20466,0.35338,0.76187,0.50965,2.84749,0.08493,1.19095,0.3569,0.76253,0.51456,2.8758,0.0836,1.1309,0.37106,0.73403,0.52303,2.87171,0.08322,1.17188,0.36779,0.72366,0.5262,2.88657,0.08392,1.11643,0.38524,0.73371,0.53247,2.88555,0.08469,1.09171,0.41162,0.68771,0.54331,2.92735,0.08559,1.0944,0.42125,0.6888,0.56707,2.91978,0.08587
210,1.19789,0.35346,0.76674,0.50967,2.829,0.08496,1.19369,0.35699,0.75348,0.51462,2.85639,0.08363,1.14188,0.37121,0.72331,0.52316,2.88713,0.08321,1.17175,0.36789,0.72975,0.5263,2.87598,0.08395,1.12405,0.38537,0.71656,0.53263,2.86265,0.08472,1.10017,0.41173,0.70442,0.54346,2.88822,0.08561,1.09839,0.42136,0.69131,0.56724,2.85257,0.08587
211,1.20102,0.3536,0.76127,0.50967,2.84734,0.08493,1.17335,0.35709,0.75818,0.51466,2.89038,0.08364,1.12893,0.37135,0.7188,0.52332,2.88354,0.0832,1.12054,0.36809,0.7134,0.52648,2.87054,0.08396,1.12122,0.38553,0.70265,0.53282,2.86799,0.08474,1.04075,0.41199,0.6982,0.54363,2.87595,0.08562,1.02664,0.42161,0.68187,0.56741,2.84854,0.08587
212,1.20641,0.35367,0.75937,0.50972,2.83195,0.08494,1.17747,0.35722,0.74977,0.51476,2.9045,0.08362,1.13095,0.3715,0.7234,0.52349,2.88518,0.0832,1.13362,0.3683,0.72762,0.52662,2.8961,0.08395,1.04868,0.38592,0.70344,0.53306,2.90399,0.08473,1.00253,0.41239,0.68452,0.54393,2.92272,0.08563,1.00299,0.42199,0.64646,0.56782,2.82629,0.08593
213,1.19867,0.35372,0.76171,0.50976,2.83276,0.08494,1.16587,0.35737,0.74884,0.51486,2.8899,0.08364,1.13631,0.37162,0.69979,0.52373,2.86004,0.08319,1.14216,0.36846,0.70986,0.52682,2.88198,0.08397,1.11048,0.38608,0.69883,0.53326,2.91261,0.08473,1.0715,0.41257,0.68297,0.54418,2.91079,0.08562,1.0689,0.42216,0.69011,0.56803,2.86585,0.08597
214,1.19307,0.35379,0.75538,0.5098,2.83518,0.08491,1.17041,0.3575,0.7433,0.51495,2.90016,0.08362,1.13179,0.37179,0.71102,0.52392,2.87653,0.0832,1.13001,0.36865,0.70727,0.52701,2.90515,0.08394,1.09184,0.38632,0.69701,0.53349,2.87907,0.08474,1.06348,0.41278,0.68686,0.5444,2.84535,0.08567,1.04281,0.42239,0.68024,0.56821,2.89243,0.08596
215,1.21171,0.35382,0.76347,0.50983,2.82149,0.08492,1.20739,0.35754,0.75463,0.51501,2.88645,0.08363,1.17869,0.37184,0.72373,0.52407,2.88015,0.08321,1.17417,0.36873,0.72496,0.52714,2.88023,0.08394,1.1423,0.38647,0.71066,0.5337,2.86443,0.08476,1.13437,0.41284,0.72186,0.54453,2.88829,0.08569,1.15209,0.42241,0.67493,0.56844,2.88869,0.08593
216,1.20444,0.35386,0.76354,0.50988,2.84338,0.0849,1.20105,0.35759,0.75384,0.51508,2.90235,0.08362,1.18689,0.37184,0.74793,0.52407,2.8778,0.0832,1.15298,0.36886,0.73643,0.5272,2.87663,0.08396,1.1434,0.38656,0.74954,0.53373,2.90322,0.08474,1.11274,0.4129,0.72238,0.54463,2.87854,0.08573,1.14656,0.42237,0.75889,0.5684,2.81888,0.08594
217,1.2128,0.35388,0.76443,0.50989,2.81554,0.08491,1.18434,0.3577,0.76819,0.51505,2.88274,0.08362,1.15966,0.37194,0.74665,0.52413,2.87485,0.08321,1.17413,0.36893,0.74592,0.52722,2.87944,0.08399,1.12187,0.38672,0.74789,0.53378,2.90167,0.08472,1.11319,0.41301,0.74711,0.54467,2.89427,0.08576,1.08463,0.4225,0.73467,0.56844,2.86028,0.08595
218,1.233,0.35379,0.75739,0.50994,2.83575,0.08491,1.19459,0.35778,0.74686,0.51514,2.8771,0.08362,1.15817,0.37204,0.72263,0.52428,2.89718,0.08319,1.15261,0.36907,0.7221,0.52736,2.88818,0.084,1.09157,0.38697,0.71822,0.53394,2.86133,0.08474,1.08731,0.41321,0.71051,0.54483,2.90171,0.08575,1.07659,0.42272,0.71379,0.56856,2.86082,0.08596
219,1.18806,0.35393,0.75238,0.50999,2.84688,0.08491,1.16207,0.35792,0.74491,0.51522,2.89659,0.08362,1.12414,0.37221,0.70917,0.52447,2.84666,0.08321,1.15311,0.36922,0.72306,0.52749,2.88293,0.084,1.12398,0.38712,0.72218,0.53405,2.8292,0.08478,1.07357,0.41335,0.70451,0.54498,2.92984,0.08573,1.03693,0.42294,0.69667,0.56869,2.92294,0.08595
220,1.19543,0.35398,0.75539,0.51007,2.83409,0.08493,1.17869,0.35802,0.74957,0.51531,2.8902,0.08361,1.1328,0.37236,0.73365,0.52456,2.87264,0.08321,1.1657,0.36929,0.73769,0.52754,2.90852,0.08399,1.10511,0.38729,0.72344,0.53418,2.91725,0.08476,1.10573,0.41339,0.72769,0.54501,2.91188,0.0857,1.05709,0.42312,0.72629,0.56872,2.86809,0.08595
221,1.2032,0.35402,0.75321,0.51012,2.82113,0.08494,1.18458,0.35811,0.74538,0.51542,2.87015,0.08361,1.15386,0.37246,0.71583,0.52473,2.84634,0.08324,1.17871,0.36935,0.71776,0.52768,2.87554,0.08399,1.14196,0.38737,0.68789,0.53444,2.882,0.08478,1.10069,0.41351,0.68298,0.54528,2.87482,0.08573,1.09109,0.42322,0.68494,0.5689,2.84337,0.08597
222,1.19694,0.35409,0.76692,0.51009,2.82506,0.08498,1.18102,0.35821,0.77801,0.51537,2.88863,0.0836,1.14906,0.37256,0.79117,0.52459,2.86165,0.08325,1.17565,0.36942,0.78186,0.52758,2.86571,0.084,1.09807,0.38757,0.78239,0.53436,2.92993,0.08477,1.0712,0.41367,0.79529,0.54514,2.93763,0.0857,1.06105,0.42341,0.82655,0.56867,2.78825,0.08605
223,1.1973,0.35413,0.76381,0.51006,2.83895,0.08498,1.17222,0.35835,0.76313,0.5154,2.87766,0.08364,1.09372,0.37282,0.73984,0.52464,2.88047,0.08326,1.14031,0.36957,0.73498,0.52764,2.88062,0.084,1.06191,0.38786,0.73061,0.53445,2.89528,0.08475,0.98434,0.41403,0.74331,0.5452,2.89904,0.0857,0.97283,0.4238,0.74039,0.56864,2.82914,0.08607
224,1.20856,0.35411,0.76985,0.51005,2.82967,0.08499,1.17267,0.35847,0.76955,0.5154,2.8796,0.08364,1.13039,0.37298,0.75556,0.52464,2.87415,0.08324,1.13689,0.36976,0.76273,0.52761,2.87408,0.08401,1.08626,0.38809,0.74528,0.5345,2.8567,0.08477,1.02481,0.41439,0.76296,0.54514,2.88248,0.08571,1.03554,0.42409,0.75668,0.5686,2.89427,0.08607
225,1.2032,0.35411,0.76675,0.51005,2.82487,0.085,1.18832,0.35855,0.76777,0.51539,2.87744,0.08365,1.12503,0.37314,0.75033,0.52465,2.87691,0.08324,1.13723,0.36991,0.74575,0.52763,2.84899,0.08404,1.10335,0.38831,0.7314,0.53459,2.85803,0.08479,1.05536,0.41457,0.72279,0.54522,2.90156,0.0857,1.04711,0.4243,0.70041,0.56871,2.90041,0.08605
226,1.21098,0.35412,0.75497,0.51008,2.82055,0.085,1.18965,0.35864,0.74315,0.51547,2.88433,0.08365,1.16171,0.37324,0.71182,0.52482,2.87952,0.08324,1.16013,0.37001,0.71346,0.52779,2.86081,0.08406,1.12113,0.38845,0.69213,0.53482,2.92393,0.08478,1.12558,0.41466,0.71634,0.54532,2.8738,0.08572,1.13647,0.4244,0.73244,0.56873,2.81304,0.08611
227,1.20743,0.3541,0.76196,0.51011,2.83384,0.08501,1.18469,0.35872,0.73987,0.51556,2.89925,0.08365,1.14626,0.37333,0.70943,0.52497,2.85443,0.08324,1.14735,0.37013,0.70734,0.52794,2.87049,0.08407,1.10132,0.38864,0.67956,0.53505,2.89252,0.08476,1.08212,0.41482,0.67545,0.54556,2.85839,0.08572,1.08705,0.42454,0.68974,0.56884,2.81929,0.08613
228,1.19913,0.35413,0.76816,0.51005,2.81854,0.08504,1.17289,0.35882,0.77406,0.5155,2.86428,0.08366,1.1233,0.37351,0.74666,0.52498,2.84706,0.08327,1.13809,0.37027,0.75501,0.52792,2.87,0.0841,1.08334,0.38889,0.76928,0.535,2.87847,0.08476,1.03244,0.41509,0.75587,0.54553,2.87187,0.08575,1.02025,0.42485,0.76034,0.56874,2.81873,0.08614
229,1.18313,0.35422,0.76395,0.51003,2.8103,0.08509,1.15941,0.35897,0.76567,0.51549,2.86225,0.08367,1.13854,0.37365,0.7513,0.52498,2.85645,0.08327,1.13517,0.37041,0.74782,0.52794,2.88064,0.08412,1.08615,0.3891,0.748,0.535,2.86333,0.08477,1.05788,0.41525,0.71299,0.54564,2.87567,0.08577,1.05226,0.42502,0.7469,0.56867,2.84365,0.08616
230,1.20481,0.35423,0.76007,0.51004,2.83057,0.08508,1.1928,0.35902,0.74461,0.51556,2.89336,0.08366,1.15097,0.37373,0.74184,0.52501,2.86418,0.08328,1.14996,0.37054,0.71118,0.52807,2.89238,0.08411,1.16596,0.38912,0.71215,0.53513,2.86568,0.08477,1.11484,0.41538,0.69016,0.5458,2.89084,0.08577,1.13671,0.42503,0.70892,0.56872,2.76326,0.08624
231,1.19595,0.35429,0.76095,0.51005,2.82141,0.08508,1.18005,0.3591,0.72784,0.51569,2.87841,0.08366,1.11931,0.37389,0.7105,0.52515,2.88057,0.08327,1.15491,0.37063,0.71859,0.52817,2.87565,0.08413,1.09743,0.38929,0.71256,0.53526,2.85121,0.08479,1.10273,0.41541,0.66587,0.54606,2.9024,0.08578,1.07448,0.42517,0.66912,0.56891,2.91061,0.08619
232,1.18567,0.35438,0.75361,0.51007,2.82056,0.08509,1.15958,0.35922,0.74319,0.51578,2.87818,0.08366,1.11652,0.37405,0.70476,0.52534,2.84289,0.08328,1.13323,0.37079,0.69165,0.5284,2.8553,0.08414,1.08973,0.38949,0.71542,0.5354,2.86001,0.08479,1.04301,0.41563,0.68313,0.54627,2.90682,0.08577,1.00476,0.42546,0.66635,0.56914,2.85533,0.0862
233,1.21376,0.35435,0.75792,0.51012,2.82136,0.08508,1.1856,0.35931,0.73776,0.51588,2.88261,0.08366,1.13498,0.37419,0.73109,0.52543,2.85443,0.08328,1.13625,0.37095,0.71808,0.52851,2.84291,0.08417,1.09433,0.38967,0.70793,0.53553,2.85594,0.08479,1.03389,0.4159,0.67891,0.54651,2.87598,0.08578,1.05599,0.42564,0.6778,0.56932,2.8209,0.08622
234,1.18879,0.35444,0.7594,0.51013,2.81045,0.08508,1.17413,0.3594,0.76322,0.51589,2.88139,0.08366,1.13007,0.37433,0.74215,0.52548,2.86689,0.08328,1.13892,0.37111,0.73874,0.52857,2.86798,0.08418,1.09851,0.38986,0.72415,0.53563,2.865,0.08479,1.05511,0.41611,0.71709,0.54658,2.88845,0.08578,1.08726,0.42576,0.69146,0.56947,2.8244,0.08621
235,1.2115,0.35443,0.76327,0.51012,2.81519,0.08509,1.18925,0.35945,0.76385,0.5159,2.8707,0.08367,1.1457,0.37442,0.75528,0.52549,2.88064,0.08327,1.15254,0.37121,0.75841,0.52856,2.84797,0.08421,1.14199,0.38994,0.75723,0.53567,2.88077,0.08479,1.09148,0.41625,0.73327,0.54665,2.90823,0.08578,1.08715,0.42587,0.75179,0.56948,2.80293,0.08628
236,1.16727,0.35455,0.76356,0.51012,2.80833,0.08511,1.15443,0.35957,0.75183,0.51594,2.89046,0.08367,1.09347,0.37464,0.72849,0.52559,2.86423,0.08327,1.1099,0.3714,0.71986,0.52868,2.86287,0.08421,1.08353,0.39013,0.72238,0.53579,2.90226,0.08478,1.05984,0.41637,0.70941,0.5468,2.8974,0.08578,1.02837,0.42609,0.72642,0.56955,2.80142,0.08632
237,1.17265,0.35471,0.74994,0.51019,2.81085,0.08511,1.15235,0.35968,0.73228,0.51606,2.86795,0.08369,1.12575,0.37475,0.68741,0.52583,2.83675,0.08329,1.11472,0.37154,0.68166,0.52891,2.85716,0.08421,1.09338,0.39029,0.66202,0.53607,2.85651,0.0848,1.04832,0.41651,0.66569,0.54705,2.90625,0.08578,1.04364,0.42621,0.6532,0.56979,2.83998,0.08637
238,1.19893,0.35474,0.7528,0.51024,2.81817,0.0851,1.15856,0.35981,0.7276,0.51619,2.88383,0.08368,1.12288,0.37491,0.70133,0.52604,2.86421,0.08329,1.13071,0.3717,0.707,0.52906,2.89055,0.08419,1.07496,0.39055,0.7077,0.53624,2.88561,0.0848,1.0431,0.41676,0.68678,0.54726,2.92215,0.08577,1.05369,0.42645,0.726,0.56982,2.84206,0.08639
239,1.17461,0.35485,0.75423,0.51028,2.81065,0.08511,1.16929,0.35991,0.75512,0.51621,2.88404,0.08367,1.16641,0.37495,0.73485,0.5261,2.87204,0.08329,1.16419,0.37175,0.72352,0.52914,2.86571,0.08421,1.14751,0.39057,0.72676,0.53632,2.84356,0.0848,1.1087,0.41683,0.71388,0.54732,2.82637,0.08581,1.08225,0.42654,0.73789,0.56979,2.79771,0.08645
240,1.18411,0.35489,0.75842,0.51032,2.81824,0.08511,1.15389,0.36004,0.74635,0.51627,2.84932,0.08368,1.108,0.37513,0.73176,0.52615,2.84447,0.0833,1.12101,0.37191,0.73706,0.52919,2.85289,0.08423,1.08137,0.39077,0.69951,0.53648,2.85546,0.08481,1.0289,0.41705,0.71493,0.54741,2.85716,0.08582,1.01851,0.42677,0.72373,0.56984,2.81257,0.08646
241,1.1931,0.35493,0.75444,0.51038,2.81523,0.0851,1.18205,0.36013,0.747,0.51632,2.87794,0.08368,1.16218,0.37521,0.73421,0.52621,2.87136,0.0833,1.17261,0.37199,0.72947,0.52925,2.87437,0.08423,1.10992,0.39098,0.72646,0.53655,2.81903,0.08484,1.11364,0.41717,0.72363,0.54748,2.86225,0.08583,1.09147,0.42694,0.73742,0.56983,2.81506,0.08648
242,1.1806,0.355,0.75349,0.51042,2.82668,0.08508,1.1655,0.36025,0.72552,0.51647,2.88647,0.08368,1.1132,0.37537,0.70731,0.52639,2.83708,0.08331,1.14187,0.37212,0.68645,0.52949,2.84918,0.08425,1.07967,0.39119,0.68156,0.5368,2.91555,0.08483,1.10576,0.41726,0.65163,0.54779,2.86112,0.08586,1.059,0.42716,0.6609,0.57008,2.79179,0.08653
243,1.20125,0.35504,0.76071,0.51042,2.81639,0.0851,1.16926,0.36033,0.76644,0.51642,2.88677,0.08367,1.13766,0.37549,0.73986,0.52642,2.85885,0.0833,1.16331,0.37219,0.74384,0.52951,2.8516,0.08425,1.09767,0.39137,0.74359,0.5368,2.85863,0.08484,1.07983,0.41738,0.74875,0.54776,2.82851,0.0859,1.0656,0.4273,0.74039,0.57006,2.85945,0.08653
244,1.1845,0.35508,0.7575,0.51042,2.81773,0.08509,1.16987,0.36039,0.74688,0.51647,2.87581,0.08366,1.12429,0.37562,0.72368,0.52651,2.84136,0.08331,1.15097,0.37229,0.70372,0.52965,2.87803,0.08424,1.11105,0.39147,0.71081,0.53691,2.87692,0.08483,1.10229,0.41743,0.68448,0.5479,2.89678,0.08591,1.10799,0.42736,0.70115,0.57011,2.84244,0.08654
245,1.19246,0.35518,0.75567,0.51041,2.81398,0.08511,1.18717,0.36045,0.75873,0.51649,2.8774,0.08366,1.15097,0.3757,0.73953,0.52656,2.84507,0.08332,1.16652,0.37237,0.74208,0.52968,2.88429,0.08424,1.13122,0.39159,0.7401,0.53696,2.82169,0.08488,1.12399,0.41751,0.71499,0.54799,2.85656,0.08594,1.12944,0.42743,0.73581,0.57012,2.84342,0.08654
246,1.1982,0.35522,0.7532,0.51044,2.80724,0.08509,1.1562,0.36056,0.74416,0.51654,2.86759,0.08366,1.11566,0.37585,0.73733,0.52662,2.82734,0.08334,1.12499,0.37251,0.70385,0.52982,2.86295,0.08424,1.08251,0.39178,0.70734,0.53708,2.86299,0.08486,1.07614,0.41765,0.68758,0.54813,2.88696,0.08595,1.04704,0.42761,0.7193,0.57014,2.82621,0.08655
247,1.18428,0.35527,0.75887,0.51046,2.82042,0.08508,1.14399,0.36071,0.73497,0.51663,2.86625,0.08367,1.10019,0.37604,0.72696,0.5267,2.85162,0.08334,1.0997,0.37271,0.72176,0.52992,2.85015,0.08425,1.05485,0.39203,0.69919,0.53725,2.84098,0.08489,1.00842,0.41793,0.6994,0.54829,2.88898,0.08594,1.00844,0.42786,0.67194,0.57034,2.84375,0.08657
248,1.19917,0.35525,0.74846,0.5105,2.81829,0.08507,1.15583,0.36082,0.74859,0.51667,2.8588,0.08368,1.1154,0.37619,0.71534,0.52679,2.82763,0.08335,1.11662,0.37286,0.71749,0.52999,2.86336,0.08425,1.05102,0.3923,0.70848,0.53736,2.84437,0.08489,1.02828,0.41816,0.70474,0.54836,2.82297,0.08596,1.03862,0.42805,0.7108,0.57035,2.81645,0.08661
249,1.16942,0.35538,0.76041,0.5105,2.81401,0.08507,1.15479,0.36093,0.73493,0.51675,2.86266,0.08367,1.09901,0.37636,0.712,0.52695,2.825,0.08336,1.12469,0.373,0.72024,0.53009,2.84842,0.08425,1.08503,0.39248,0.69578,0.53752,2.84503,0.0849,1.05532,0.41829,0.70914,0.54846,2.84455,0.08598,1.04328,0.42816,0.71356,0.57039,2.80092,0.08666
250,1.17784,0.35547,0.74936,0.51055,2.79369,0.08509,1.13711,0.36109,0.72906,0.51685,2.85721,0.08368,1.08739,0.37659,0.70935,0.52709,2.83936,0.08336,1.10678,0.37318,0.70446,0.53023,2.87103,0.08425,1.05265,0.39274,0.68662,0.53771,2.86741,0.08488,0.99374,0.41858,0.66617,0.54868,2.87558,0.08597,0.96567,0.4285,0.65833,0.57059,2.82102,0.08666
251,1.19177,0.35552,0.75109,0.51057,2.80818,0.08508,1.16443,0.36117,0.74457,0.51692,2.86469,0.08367,1.11738,0.37674,0.72435,0.52718,2.88589,0.08333,1.12963,0.37332,0.71439,0.53035,2.88261,0.08423,1.10769,0.3929,0.69484,0.53789,2.84091,0.08489,1.03948,0.41878,0.68594,0.54885,2.86944,0.08599,1.06324,0.42864,0.69332,0.57069,2.83395,0.08667
252,1.18387,0.35559,0.75993,0.51056,2.80828,0.0851,1.16757,0.36126,0.74574,0.51696,2.86513,0.08368,1.13266,0.37685,0.73074,0.52725,2.85916,0.08334,1.15033,0.37338,0.72003,0.53045,2.85139,0.08425,1.11197,0.39303,0.71734,0.538,2.86246,0.0849,1.09235,0.41886,0.68499,0.54901,2.89124,0.08599,1.10482,0.4287,0.72034,0.57074,2.89796,0.08663
253,1.18178,0.35565,0.74788,0.51059,2.81326,0.08512,1.17282,0.36132,0.73073,0.51707,2.87154,0.08369,1.14918,0.37689,0.69997,0.52743,2.84797,0.08334,1.14925,0.37345,0.71412,0.53056,2.86076,0.08426,1.12621,0.39306,0.68078,0.53823,2.80526,0.08495,1.10315,0.41885,0.68697,0.54921,2.89697,0.08599,1.10906,0.42868,0.65056,0.57095,2.82705,0.08666
254,1.18393,0.35573,0.75205,0.51063,2.80942,0.08512,1.14553,0.36146,0.74412,0.51713,2.85675,0.08369,1.09366,0.3771,0.72351,0.52752,2.83819,0.08335,1.09248,0.37368,0.71712,0.53066,2.87365,0.08426,1.0485,0.3933,0.69251,0.53843,2.86534,0.08495,1.00936,0.4191,0.68808,0.54937,2.88482,0.08598,1.00679,0.42894,0.68187,0.57108,2.85217,0.08665
255,1.17745,0.35576,0.75338,0.51064,2.8134,0.08515,1.17176,0.36153,0.73801,0.51718,2.84308,0.0837,1.13222,0.37717,0.71274,0.52763,2.85787,0.08334,1.13597,0.37377,0.72858,0.53072,2.86743,0.08426,1.10301,0.39342,0.69639,0.53856,2.86003,0.08495,1.09508,0.41917,0.70921,0.54945,2.85047,0.08601,1.05131,0.42908,0.70409,0.57113,2.83468,0.08664
256,1.19063,0.35579,0.74562,0.51068,2.80085,0.08515,1.15589,0.36165,0.73669,0.51727,2.86652,0.08372,1.09716,0.37735,0.7102,0.52776,2.82274,0.08335,1.13645,0.37387,0.70374,0.53086,2.84948,0.08426,1.07391,0.3936,0.70728,0.53868,2.80078,0.08498,1.02709,0.4194,0.70598,0.54956,2.89038,0.086,0.99135,0.42937,0.72027,0.57115,2.81191,0.08667
257,1.1846,0.35585,0.74893,0.51071,2.80278,0.08516,1.16203,0.36172,0.74543,0.51731,2.86818,0.08372,1.12093,0.37745,0.71805,0.52784,2.84833,0.08335,1.13775,0.37395,0.7181,0.53094,2.85192,0.08426,1.0909,0.39374,0.71089,0.53878,2.88393,0.08497,1.04656,0.41954,0.6944,0.54966,2.85517,0.08601,1.04143,0.42948,0.6915,0.5712,2.80974,0.0867
258,1.1717,0.35597,0.75523,0.5107,2.80174,0.08517,1.1392,0.36186,0.7578,0.51728,2.87289,0.08371,1.09866,0.37763,0.74755,0.52784,2.82784,0.08337,1.1049,0.37411,0.75733,0.53088,2.85852,0.08426,1.06763,0.39392,0.73581,0.53881,2.85893,0.08496,1.00612,0.41978,0.72707,0.54966,2.86631,0.08601,1.00129,0.42971,0.72862,0.5712,2.86648,0.08667
259,1.17201,0.35605,0.75723,0.5107,2.81609,0.08516,1.15501,0.36194,0.75064,0.51729,2.8618,0.08372,1.1112,0.37774,0.71773,0.52792,2.84228,0.08337,1.12568,0.3742,0.71403,0.53096,2.86034,0.08426,1.10252,0.39399,0.71215,0.53887,2.82397,0.08496,1.07145,0.41986,0.69219,0.54976,2.85971,0.08601,1.07447,0.42976,0.70486,0.57122,2.83127,0.08669
260,1.17996,0.35611,0.7551,0.51068,2.80457,0.08519,1.16922,0.362,0.76215,0.51727,2.84222,0.08373,1.1323,0.37783,0.73363,0.52794,2.81918,0.08339,1.1388,0.37428,0.74742,0.53095,2.82511,0.08428,1.11836,0.39406,0.73154,0.53888,2.89457,0.08495,1.10856,0.41991,0.73725,0.54974,2.8996,0.08599,1.10221,0.4298,0.70707,0.57127,2.81488,0.08671
261,1.19453,0.35611,0.74375,0.51074,2.79511,0.08521,1.16171,0.36209,0.71865,0.51742,2.86549,0.08373,1.11339,0.37798,0.6782,0.52821,2.83369,0.0834,1.1147,0.37446,0.68003,0.5312,2.8605,0.08428,1.07266,0.39427,0.6605,0.53918,2.91025,0.08493,1.04015,0.42012,0.64801,0.55006,2.89467,0.08597,1.02816,0.43,0.65312,0.57149,2.80781,0.08672
262,1.17856,0.35616,0.75593,0.51072,2.80757,0.08523,1.16327,0.36217,0.74982,0.51743,2.84626,0.08373,1.12151,0.3781,0.72692,0.52825,2.84666,0.0834,1.1397,0.37454,0.72397,0.53126,2.85053,0.08428,1.08044,0.39445,0.7264,0.53924,2.82958,0.08494,1.05874,0.42028,0.71518,0.55012,2.91193,0.08595,1.06489,0.43013,0.71007,0.57157,2.79339,0.08674
263,1.18332,0.35623,0.75829,0.51069,2.80876,0.08523,1.12151,0.3624,0.76315,0.5174,2.87016,0.08372,1.09272,0.37834,0.75182,0.52824,2.84951,0.08339,1.0911,0.37478,0.75194,0.53125,2.89704,0.08426,1.03423,0.39478,0.74673,0.53925,2.84138,0.08497,0.95885,0.42073,0.75844,0.55003,2.84108,0.08599,0.99967,0.43047,0.75466,0.57151,2.81059,0.08676
264,1.18579,0.35626,0.75178,0.51071,2.80041,0.08522,1.16836,0.36248,0.75072,0.51741,2.86147,0.08372,1.12403,0.37846,0.72768,0.52831,2.83329,0.08341,1.13126,0.3749,0.72631,0.53131,2.86339,0.08425,1.07496,0.39497,0.70632,0.53937,2.83424,0.08498,1.02257,0.42098,0.70044,0.55014,2.87207,0.08598,0.99543,0.4308,0.68504,0.57161,2.76954,0.08682
265,1.17226,0.35633,0.74977,0.51078,2.78984,0.08523,1.16629,0.36254,0.74401,0.51745,2.87284,0.08372,1.14,0.3785,0.72011,0.52838,2.81724,0.08342,1.15283,0.37496,0.72818,0.53136,2.88005,0.08424,1.13627,0.39498,0.72036,0.53947,2.82232,0.08499,1.10893,0.42101,0.71668,0.55023,2.85019,0.08597,1.10969,0.43084,0.69893,0.57176,2.81387,0.08683
266,1.17652,0.35637,0.74763,0.51082,2.79748,0.08524,1.17341,0.36258,0.72794,0.51754,2.84175,0.08373,1.12784,0.37859,0.7068,0.5285,2.84726,0.08343,1.16039,0.37499,0.68977,0.53154,2.8595,0.08423,1.10076,0.39509,0.68841,0.53964,2.82935,0.085,1.10305,0.42103,0.66517,0.55046,2.89551,0.08595,1.08534,0.43091,0.67366,0.57189,2.76661,0.08688
267,1.1957,0.35638,0.75074,0.51085,2.80343,0.08526,1.1563,0.36269,0.74645,0.51757,2.85913,0.08373,1.12276,0.37871,0.71029,0.52863,2.81943,0.08344,1.12887,0.37511,0.72073,0.53162,2.85192,0.08424,1.06784,0.39531,0.70314,0.53978,2.8485,0.08501,1.04558,0.42121,0.68774,0.55062,2.85123,0.08596,1.01345,0.43115,0.71396,0.57192,2.81864,0.0869
268,1.20428,0.35636,0.7448,0.5109,2.80361,0.08528,1.16841,0.36278,0.73517,0.51765,2.82923,0.08375,1.13717,0.37879,0.71007,0.52876,2.84399,0.08343,1.15107,0.37518,0.71072,0.53175,2.85118,0.08425,1.09626,0.39545,0.70587,0.5399,2.83537,0.08502,1.05728,0.42139,0.69302,0.55076,2.83838,0.08597,1.06342,0.43129,0.71201,0.57197,2.81328,0.08692
269,1.17684,0.35635,0.75075,0.51091,2.79426,0.0853,1.14654,0.3629,0.74342,0.51767,2.8375,0.08376,1.11192,0.37891,0.71898,0.52883,2.81925,0.08345,1.1194,0.37531,0.72388,0.5318,2.82349,0.08427,1.06068,0.39563,0.71025,0.54,2.82651,0.08501,1.03031,0.42159,0.71139,0.55082,2.83434,0.086,1.00812,0.43152,0.70507,0.57204,2.77367,0.08697
270,1.17843,0.3564,0.75274,0.51095,2.7968,0.08531,1.12706,0.36306,0.74074,0.51772,2.85856,0.08376,1.08958,0.3791,0.72509,0.52889,2.83982,0.08345,1.08512,0.37552,0.72015,0.53189,2.87483,0.08426,1.0304,0.39592,0.72524,0.54005,2.87979,0.08501,0.97701,0.42193,0.7127,0.5509,2.84944,0.08601,0.98003,0.43183,0.71537,0.57208,2.79159,0.087
271,1.17709,0.35648,0.74826,0.51093,2.79637,0.08532,1.17354,0.36307,0.75276,0.51772,2.83234,0.08379,1.12996,0.37916,0.72638,0.52893,2.84695,0.08343,1.145,0.37554,0.72937,0.53189,2.87875,0.08424,1.12748,0.39594,0.74589,0.54003,2.85685,0.085,1.09104,0.42195,0.74076,0.55087,2.84238,0.08602,1.08527,0.43186,0.71296,0.57212,2.81019,0.08702
272,1.19107,0.35655,0.74468,0.51093,2.80529,0.08529,1.15424,0.36315,0.73667,0.51777,2.85996,0.08378,1.12914,0.37923,0.70632,0.52904,2.82961,0.08344,1.12632,0.37564,0.71722,0.53196,2.85667,0.08424,1.09993,0.39601,0.71267,0.5401,2.78166,0.08504,1.06495,0.42206,0.69706,0.55096,2.92573,0.08601,1.09317,0.43187,0.67473,0.57224,2.84665,0.087
