batch,loss_L0_age_bin,acc_L0_age_bin,loss_L0_gender,acc_L0_gender,loss_L0_star_sign,acc_L0_star_sign,loss_L4_age_bin,acc_L4_age_bin,loss_L4_gender,acc_L4_gender,loss_L4_star_sign,acc_L4_star_sign,loss_L8_age_bin,acc_L8_age_bin,loss_L8_gender,acc_L8_gender,loss_L8_star_sign,acc_L8_star_sign,loss_L12_age_bin,acc_L12_age_bin,loss_L12_gender,acc_L12_gender,loss_L12_star_sign,acc_L12_star_sign,loss_L16_age_bin,acc_L16_age_bin,loss_L16_gender,acc_L16_gender,loss_L16_star_sign,acc_L16_star_sign,loss_L20_age_bin,acc_L20_age_bin,loss_L20_gender,acc_L20_gender,loss_L20_star_sign,acc_L20_star_sign,loss_L24_age_bin,acc_L24_age_bin,loss_L24_gender,acc_L24_gender,loss_L24_star_sign,acc_L24_star_sign,loss_L28_age_bin,acc_L28_age_bin,loss_L28_gender,acc_L28_gender,loss_L28_star_sign,acc_L28_star_sign,loss_L32_age_bin,acc_L32_age_bin,loss_L32_gender,acc_L32_gender,loss_L32_star_sign,acc_L32_star_sign,loss_L36_age_bin,acc_L36_age_bin,loss_L36_gender,acc_L36_gender,loss_L36_star_sign,acc_L36_star_sign
327,1.14135,0.3654,0.73673,0.51638,2.76892,0.0848,1.13407,0.41654,0.69149,0.55629,2.80369,0.08481,1.14395,0.41954,0.69394,0.55497,2.90645,0.08481,1.06457,0.46689,0.6772,0.58605,2.91456,0.08576,1.03857,0.46993,0.66411,0.59256,2.87281,0.08814,1.0422,0.46242,0.6829,0.58872,2.88325,0.08661,0.9932,0.49201,0.67796,0.59886,2.86517,0.08796,0.9068,0.53534,0.60655,0.63241,2.87239,0.08927,0.98819,0.52299,0.62663,0.62192,2.84072,0.08872,0.98331,0.52266,0.61737,0.6181,2.88616,0.09185
328,1.16235,0.36545,0.7394,0.51642,2.77786,0.08479,1.15411,0.41651,0.6772,0.55645,2.78457,0.08482,1.15383,0.41952,0.68094,0.55514,2.91896,0.08479,0.99389,0.46706,0.61619,0.58637,2.83974,0.08578,0.97341,0.4701,0.59717,0.5929,2.86896,0.08815,1.01234,0.46254,0.59531,0.58909,2.89902,0.0866,0.94344,0.49221,0.5808,0.59924,2.92639,0.08794,0.81051,0.53568,0.52132,0.63281,2.83858,0.0893,0.88024,0.52324,0.56976,0.62225,2.87555,0.08869,0.88846,0.52289,0.57104,0.61844,2.836,0.09187
329,1.15228,0.36545,0.73934,0.51642,2.77199,0.08478,1.06016,0.41666,0.68539,0.55653,2.76345,0.08485,1.05873,0.4197,0.68933,0.55524,2.83712,0.08483,0.91189,0.46736,0.66947,0.58649,2.90115,0.08578,0.88393,0.47041,0.67104,0.593,2.85684,0.08816,0.91716,0.46281,0.65945,0.58925,2.80249,0.08665,0.81811,0.49257,0.66,0.59936,2.80333,0.08799,0.74326,0.53606,0.68608,0.63289,2.87764,0.08932,0.7663,0.52361,0.68623,0.62227,2.76881,0.08873,0.80169,0.52324,0.67142,0.61852,2.86352,0.09188
330,1.14629,0.36557,0.73058,0.5165,2.75868,0.08482,0.95031,0.41697,0.67365,0.55667,2.78608,0.08485,0.96495,0.42,0.67314,0.55539,2.80169,0.08488,0.91912,0.4676,0.6343,0.58668,2.79103,0.08583,0.91229,0.47067,0.60962,0.59325,2.80156,0.0882,0.89627,0.4631,0.62152,0.58947,2.86581,0.08667,0.87618,0.49281,0.58787,0.59963,2.77871,0.08804,0.84471,0.53621,0.55605,0.63317,2.81707,0.08933,0.8606,0.5238,0.58187,0.62252,2.76518,0.08877,0.87425,0.52341,0.59856,0.61874,2.83181,0.09188
331,1.12535,0.36569,0.7399,0.51652,2.78267,0.08487,0.99607,0.41718,0.68452,0.55677,2.77579,0.08486,1.00333,0.42018,0.69152,0.55549,2.8866,0.08488,0.90644,0.46788,0.6609,0.58677,2.85996,0.08584,0.9042,0.47092,0.64948,0.59334,2.82769,0.08821,0.90943,0.46334,0.65729,0.58956,2.80343,0.0867,0.87034,0.49307,0.64164,0.59973,2.86127,0.08806,0.79375,0.5365,0.62019,0.63326,2.78209,0.08937,0.80901,0.5241,0.62914,0.62262,2.76948,0.08881,0.79188,0.52372,0.62113,0.61887,2.88118,0.09185
332,1.16664,0.36562,0.73438,0.51652,2.76216,0.08485,1.06381,0.41727,0.739,0.55675,2.7965,0.08487,1.05623,0.4203,0.72168,0.55549,2.87386,0.08487,0.98465,0.46798,0.7,0.58681,2.85836,0.08584,0.95203,0.47106,0.70967,0.59335,2.86025,0.0882,0.95292,0.46352,0.71616,0.58956,2.85832,0.0867,0.9158,0.49323,0.67165,0.59979,2.84476,0.08807,0.85793,0.53663,0.69398,0.63325,2.87792,0.08936,0.88876,0.52421,0.71541,0.62258,2.86767,0.08878,0.85975,0.52388,0.72044,0.61884,2.80189,0.09187
333,1.13377,0.36572,0.74596,0.51661,2.77748,0.08488,1.01582,0.41746,0.72706,0.55677,2.78058,0.08489,1.02548,0.42048,0.71869,0.55554,2.86085,0.08489,0.98756,0.46811,0.67661,0.58689,2.81891,0.08588,0.94788,0.47123,0.67137,0.59345,2.81271,0.08823,0.95748,0.4637,0.68298,0.58965,2.84543,0.08673,0.91241,0.49344,0.65775,0.59991,2.84651,0.08807,0.86932,0.53681,0.59607,0.63345,2.83504,0.08938,0.87203,0.52441,0.61988,0.62274,2.80963,0.0888,0.86472,0.5241,0.66187,0.61892,2.80459,0.09189
334,1.13688,0.36586,0.73948,0.5166,2.7653,0.08488,0.992,0.41773,0.69959,0.5568,2.76147,0.08491,0.97713,0.4208,0.68469,0.55564,2.8423,0.08491,0.88882,0.46847,0.6296,0.58712,2.83098,0.0859,0.88288,0.47157,0.64681,0.59359,2.85265,0.08824,0.89773,0.46401,0.66402,0.58977,2.85597,0.08673,0.83888,0.49377,0.62243,0.60011,2.84565,0.08806,0.76534,0.53718,0.57382,0.63369,2.77528,0.0894,0.78824,0.5248,0.61528,0.62292,2.7995,0.08882,0.7878,0.52449,0.5793,0.61917,2.85226,0.09188
335,1.16019,0.3659,0.74596,0.51659,2.79952,0.08489,1.09049,0.4178,0.71835,0.55684,2.83298,0.08492,1.11507,0.42086,0.6949,0.55573,2.89166,0.08492,1.08556,0.46848,0.68326,0.58717,2.92843,0.08589,1.04213,0.47158,0.6678,0.59367,2.78985,0.08827,1.02893,0.46405,0.64247,0.58989,2.87058,0.08674,1.03764,0.49375,0.64749,0.60019,2.79743,0.08809,1.00301,0.53713,0.57213,0.63382,2.79018,0.08942,1.02359,0.52475,0.62865,0.62301,2.82516,0.08884,1.0253,0.52446,0.65197,0.61927,2.78413,0.09189
336,1.14938,0.36593,0.7361,0.51663,2.78433,0.08489,1.08557,0.41781,0.64252,0.55706,2.82115,0.08491,1.07667,0.42091,0.65002,0.55592,2.8856,0.08492,1.02289,0.4685,0.63766,0.58731,2.90443,0.08589,0.97648,0.47168,0.63647,0.59382,2.86894,0.08825,0.97671,0.46416,0.62992,0.59005,2.89302,0.08673,0.93243,0.49389,0.60639,0.60038,2.86914,0.08809,0.89749,0.53722,0.62243,0.63388,2.80643,0.08945,0.93104,0.52481,0.61144,0.62311,2.85292,0.08883,0.98346,0.52445,0.62805,0.61937,2.82164,0.09189
337,1.14132,0.36605,0.73853,0.51666,2.75397,0.0849,1.09707,0.41786,0.66854,0.55723,2.77491,0.08493,1.10606,0.42094,0.68931,0.55607,2.86857,0.08492,1.01,0.46864,0.65649,0.58751,2.83506,0.08589,0.96816,0.47195,0.63378,0.59405,2.8783,0.08824,0.99567,0.46438,0.62266,0.59033,2.83581,0.08676,0.92494,0.49417,0.62791,0.6006,2.84305,0.0881,0.84412,0.53755,0.58259,0.63414,2.81693,0.08947,0.88976,0.52506,0.60225,0.62336,2.81013,0.08883,0.92513,0.52465,0.59234,0.61962,2.78236,0.09193
338,1.17816,0.36598,0.73764,0.51666,2.76164,0.08491,1.06522,0.41798,0.71598,0.55724,2.77303,0.08495,1.07166,0.42102,0.69623,0.55616,2.8485,0.08492,0.94353,0.46887,0.68402,0.58759,2.9059,0.08588,0.90856,0.47222,0.66254,0.59415,2.86992,0.08823,0.93679,0.46464,0.66183,0.59043,2.89555,0.08675,0.85796,0.49448,0.67075,0.60067,2.873,0.0881,0.83156,0.53778,0.63269,0.63425,2.82116,0.08948,0.84987,0.5253,0.65362,0.62343,2.8221,0.08883,0.87919,0.52485,0.63522,0.61975,2.78984,0.09197
339,1.15359,0.36602,0.74123,0.51667,2.75332,0.08494,1.02081,0.41808,0.70912,0.55726,2.79335,0.08496,1.01592,0.42116,0.72168,0.55616,2.89518,0.08491,0.97955,0.46896,0.6916,0.58759,2.90148,0.08586,0.92825,0.47238,0.69487,0.59417,2.85154,0.08824,0.93812,0.46479,0.73171,0.59041,2.88071,0.08676,0.88639,0.49467,0.6892,0.6007,2.87744,0.0881,0.81979,0.53794,0.63656,0.63431,2.79398,0.08951,0.91248,0.52538,0.63749,0.6235,2.80856,0.08886,0.88164,0.52497,0.67734,0.61976,2.87561,0.09197
340,1.13603,0.36611,0.73805,0.51673,2.75781,0.08495,1.0513,0.41823,0.72752,0.55725,2.7855,0.08496,1.07736,0.42125,0.72854,0.55615,2.86515,0.08492,0.99354,0.46909,0.70314,0.5876,2.85126,0.08588,0.99015,0.47248,0.69834,0.59417,2.86933,0.08823,0.99691,0.46489,0.69999,0.59042,2.86952,0.08676,0.95402,0.49476,0.72627,0.60064,2.8414,0.08811,0.90998,0.53799,0.67786,0.63429,2.85755,0.0895,0.9382,0.52544,0.69551,0.62346,2.79307,0.08889,0.93956,0.52503,0.68527,0.61976,2.74072,0.09202
341,1.14909,0.36616,0.72342,0.51682,2.76121,0.08502,1.05468,0.41838,0.61168,0.55756,2.7858,0.08496,1.06561,0.42139,0.6047,0.55648,2.84169,0.08493,0.94162,0.46934,0.58453,0.58788,2.85558,0.08589,0.93026,0.47272,0.5469,0.59453,2.82783,0.08824,0.93558,0.46513,0.54346,0.59079,2.84154,0.08678,0.88395,0.49504,0.54564,0.60098,2.80807,0.08814,0.78325,0.53829,0.44371,0.63478,2.83031,0.08952,0.849,0.5257,0.48632,0.62388,2.79506,0.08893,0.8483,0.52528,0.4975,0.62016,2.75848,0.09208
342,1.16119,0.36621,0.73783,0.51677,2.74643,0.08504,1.0492,0.41848,0.72507,0.55752,2.76781,0.08497,1.07622,0.42145,0.71203,0.55649,2.82604,0.08495,1.00424,0.46945,0.67961,0.58794,2.85762,0.08589,0.96414,0.47286,0.67711,0.59458,2.86778,0.08823,0.96951,0.46529,0.6674,0.59088,2.88745,0.08677,0.92604,0.49523,0.67084,0.60104,2.82518,0.08815,0.87252,0.53845,0.64506,0.63484,2.80593,0.08953,0.87636,0.52586,0.66499,0.6239,2.75233,0.08897,0.89716,0.52544,0.68282,0.62018,2.76745,0.09214
343,1.17553,0.3662,0.73488,0.51678,2.76696,0.08509,1.02033,0.41868,0.69012,0.55756,2.82106,0.08495,1.02271,0.42166,0.68435,0.5566,2.87515,0.08496,0.91733,0.46974,0.63946,0.58809,2.83874,0.08591,0.87411,0.47321,0.66491,0.59467,2.85868,0.08823,0.90297,0.46558,0.65726,0.591,2.90923,0.08675,0.82589,0.49557,0.65272,0.60115,2.93403,0.08812,0.75052,0.5388,0.63829,0.63491,2.78998,0.08957,0.80437,0.52618,0.60976,0.624,2.81246,0.08897,0.84737,0.52571,0.62764,0.62026,2.80837,0.09216
344,1.16566,0.36623,0.723,0.51681,2.74721,0.08511,1.10355,0.41868,0.67064,0.55768,2.77673,0.08496,1.13343,0.42163,0.66758,0.55673,2.84686,0.08496,1.01857,0.46979,0.66411,0.58816,2.83177,0.08593,0.98453,0.47332,0.65748,0.59476,2.82644,0.08824,0.99694,0.46566,0.64495,0.59112,2.85144,0.08676,0.97863,0.49563,0.65141,0.60124,2.76341,0.08817,0.97378,0.5388,0.62866,0.63494,2.81639,0.08959,0.97567,0.52617,0.63394,0.62405,2.75351,0.089,0.99654,0.52568,0.63114,0.62033,2.75924,0.09219
345,1.1448,0.36627,0.73731,0.51684,2.76002,0.08511,1.00672,0.41888,0.67543,0.5578,2.7884,0.08496,0.99044,0.42188,0.68393,0.55685,2.86674,0.08495,0.88217,0.4701,0.65326,0.58828,2.80216,0.08598,0.83437,0.47368,0.65585,0.59486,2.76514,0.08828,0.86304,0.46601,0.65354,0.59122,2.72317,0.08683,0.79152,0.496,0.63011,0.60135,2.81243,0.08819,0.7169,0.53919,0.59639,0.63507,2.75991,0.08963,0.76312,0.52651,0.63086,0.62413,2.73924,0.08905,0.78591,0.52601,0.62339,0.62043,2.7109,0.09225
346,1.16139,0.3663,0.73931,0.5168,2.75802,0.08512,1.06696,0.41896,0.72039,0.55778,2.7536,0.08499,1.08151,0.42196,0.72383,0.55686,2.83909,0.08496,0.9808,0.47022,0.70704,0.58832,2.81103,0.08599,0.95267,0.47382,0.71292,0.5949,2.78858,0.0883,0.98057,0.46612,0.68484,0.59131,2.86945,0.08683,0.89585,0.49619,0.67691,0.60145,2.81879,0.08819,0.84781,0.53935,0.64555,0.63516,2.80479,0.08964,0.88074,0.52667,0.67423,0.62418,2.77421,0.08907,0.87082,0.52619,0.66738,0.62051,2.71264,0.0923
347,1.20668,0.36625,0.73737,0.51683,2.76039,0.08512,1.22132,0.4188,0.64043,0.558,2.79205,0.08499,1.21472,0.42186,0.642,0.55708,2.84602,0.08497,1.11864,0.47015,0.59893,0.58859,2.86814,0.08599,1.11004,0.47377,0.57539,0.59521,2.81383,0.08832,1.16319,0.466,0.56596,0.59162,2.86866,0.08685,1.07145,0.49614,0.54638,0.60179,2.84383,0.0882,1.00314,0.5393,0.51311,0.63548,2.79713,0.08969,1.06835,0.52658,0.52346,0.62449,2.75658,0.08913,1.03435,0.52616,0.53649,0.62081,2.86675,0.09232
348,1.18386,0.36619,0.72407,0.5169,2.78377,0.08511,0.98654,0.41908,0.65957,0.5582,2.76784,0.085,1.00059,0.42211,0.65661,0.55727,2.84763,0.08498,0.87387,0.47048,0.6123,0.5888,2.84463,0.08601,0.83444,0.47414,0.60568,0.59544,2.89507,0.0883,0.85431,0.46638,0.61627,0.59181,2.8217,0.08686,0.80094,0.49651,0.58728,0.60205,2.82182,0.0882,0.71622,0.53965,0.55271,0.63572,2.76794,0.08971,0.7876,0.52688,0.57335,0.62471,2.86104,0.08911,0.7668,0.52649,0.54533,0.6211,2.77748,0.09237
349,1.12415,0.36629,0.73982,0.51689,2.75376,0.08512,1.05634,0.41919,0.74308,0.55809,2.79526,0.085,1.03902,0.42225,0.72177,0.55727,2.85886,0.08498,0.96864,0.47062,0.69342,0.58881,2.83792,0.08602,0.95348,0.47431,0.67299,0.59552,2.82223,0.0883,0.93213,0.46659,0.65992,0.59193,2.82894,0.08688,0.87464,0.49675,0.65586,0.60214,2.81061,0.08824,0.82746,0.53985,0.61866,0.63582,2.71734,0.08979,0.83074,0.52713,0.62948,0.62482,2.83702,0.08911,0.80918,0.5268,0.67459,0.62113,2.81916,0.09239
350,1.12912,0.3664,0.73334,0.51698,2.76504,0.08517,1.0495,0.41927,0.69478,0.5582,2.75818,0.08502,1.05215,0.42238,0.69494,0.55737,2.85334,0.08498,0.9296,0.47085,0.66383,0.58895,2.83189,0.08603,0.95889,0.47448,0.65227,0.59567,2.84794,0.0883,0.95887,0.46676,0.63634,0.5921,2.87365,0.08689,0.93336,0.49687,0.65809,0.60226,2.9006,0.08823,0.84263,0.54004,0.63382,0.63592,2.79378,0.08981,0.88885,0.52728,0.6469,0.62489,2.77725,0.08914,0.85754,0.52697,0.63532,0.62128,2.83783,0.0924
351,1.15594,0.36646,0.73694,0.51703,2.76509,0.08517,1.11531,0.41928,0.69511,0.55827,2.80005,0.085,1.09982,0.42242,0.69764,0.55746,2.85847,0.085,1.00959,0.47097,0.68583,0.58905,2.87302,0.08602,0.97383,0.47464,0.67924,0.59576,2.88256,0.08829,1.00646,0.46687,0.66991,0.59219,2.83658,0.0869,0.94427,0.49702,0.66166,0.60237,2.81059,0.08825,0.88291,0.54018,0.59392,0.63612,2.80638,0.08984,0.89952,0.52744,0.62875,0.62505,2.84856,0.08913,0.95445,0.52704,0.64714,0.62145,2.86853,0.09238
352,1.17544,0.36643,0.74396,0.51703,2.7466,0.08521,1.08348,0.41932,0.73809,0.55819,2.7806,0.08501,1.08225,0.42249,0.7286,0.55741,2.83772,0.08502,0.94567,0.47118,0.7162,0.58903,2.84124,0.08604,0.94665,0.47482,0.73026,0.59569,2.88832,0.08827,0.95679,0.46704,0.71671,0.59212,2.84582,0.0869,0.9201,0.49719,0.70199,0.60236,2.89826,0.08822,0.8128,0.54043,0.67381,0.63611,2.82307,0.08985,0.83261,0.52769,0.69128,0.625,2.86115,0.08911,0.85307,0.52726,0.71008,0.6214,2.86865,0.09236
353,1.16795,0.36641,0.7376,0.51708,2.7894,0.08519,1.11175,0.41936,0.68277,0.5583,2.77242,0.08501,1.10476,0.42254,0.67558,0.55754,2.84604,0.08502,1.04842,0.47125,0.63259,0.58922,2.82976,0.08605,1.02557,0.47491,0.62921,0.59588,2.84947,0.08827,1.03494,0.46707,0.65038,0.59227,2.87677,0.08687,0.97284,0.49729,0.63821,0.60253,2.81654,0.08824,0.92026,0.54053,0.62585,0.63626,2.8721,0.08983,0.95334,0.52777,0.62623,0.62514,2.86253,0.0891,0.96799,0.52734,0.61491,0.62156,2.80208,0.09238
354,1.13948,0.36652,0.74281,0.51712,2.75934,0.08515,1.05934,0.41948,0.72816,0.55829,2.76235,0.08502,1.07642,0.42262,0.72965,0.55753,2.83884,0.08503,1.03164,0.47126,0.71677,0.58922,2.87024,0.08606,1.02716,0.47496,0.7065,0.59588,2.82173,0.0883,1.02579,0.46715,0.72042,0.59226,2.89245,0.08686,0.98613,0.49736,0.68663,0.60256,2.86008,0.08825,0.9571,0.54055,0.65095,0.63627,2.82573,0.08985,0.98621,0.52777,0.67897,0.62514,2.86198,0.08908,1.01365,0.52735,0.70476,0.62155,2.89177,0.09237
355,1.12756,0.3666,0.73582,0.51715,2.77645,0.08514,1.02546,0.41959,0.6993,0.55833,2.8094,0.08502,1.03746,0.42274,0.68696,0.55763,2.92731,0.085,0.95288,0.47144,0.68427,0.58928,2.90915,0.08605,0.91855,0.47516,0.67244,0.59595,2.86255,0.08829,0.95802,0.46731,0.67129,0.59234,2.85299,0.08688,0.89784,0.49752,0.68663,0.60261,2.80959,0.08825,0.84956,0.54072,0.63687,0.63633,2.90432,0.08983,0.90908,0.5279,0.64368,0.62521,2.92702,0.08904,0.92767,0.52747,0.64495,0.62164,2.94629,0.09234
356,1.16394,0.36661,0.74454,0.51704,2.7554,0.08515,1.04037,0.41972,0.70588,0.55834,2.79268,0.08501,1.03675,0.42291,0.69745,0.55769,2.88508,0.08499,0.94845,0.47164,0.64036,0.58944,2.81997,0.08607,0.89989,0.47545,0.6294,0.59612,2.85192,0.08828,0.91438,0.4676,0.62137,0.59254,2.85829,0.08689,0.87817,0.49779,0.62697,0.60278,2.81315,0.08826,0.80948,0.54101,0.57507,0.63651,2.87988,0.08981,0.89024,0.52809,0.6046,0.62535,2.84603,0.08904,0.89127,0.52768,0.63079,0.62175,2.82542,0.09234
357,1.14303,0.36658,0.73322,0.51706,2.74107,0.08511,1.03321,0.41991,0.67339,0.55846,2.75472,0.08503,1.05083,0.42306,0.67236,0.5578,2.83529,0.085,0.93423,0.47185,0.65241,0.58954,2.83299,0.08608,0.89582,0.47572,0.63143,0.59627,2.82172,0.0883,0.88613,0.46787,0.65549,0.59263,2.847,0.08689,0.84844,0.49807,0.63908,0.60288,2.85173,0.08826,0.76684,0.54133,0.58428,0.63668,2.7797,0.08983,0.77521,0.52842,0.61528,0.62547,2.78681,0.08905,0.8243,0.52798,0.65595,0.6218,2.68148,0.09244
358,1.14658,0.3666,0.74441,0.51713,2.75458,0.08513,1.11292,0.41995,0.68621,0.55857,2.75602,0.08506,1.10794,0.42309,0.68175,0.55798,2.86595,0.08499,0.95204,0.472,0.62684,0.58976,2.87322,0.08606,0.94775,0.47585,0.6073,0.59653,2.83773,0.08829,0.97874,0.46796,0.60494,0.5929,2.81731,0.08692,0.93613,0.49822,0.5791,0.6032,2.80524,0.08828,0.88005,0.54142,0.51688,0.63704,2.79154,0.08984,0.87401,0.52856,0.55088,0.62578,2.78568,0.08907,0.90527,0.52807,0.56191,0.6221,2.77493,0.09247
359,1.15711,0.36662,0.73637,0.51709,2.76908,0.08515,1.01774,0.4201,0.74363,0.55849,2.76907,0.08508,1.02268,0.42325,0.73034,0.55795,2.87388,0.08499,0.96486,0.47215,0.70401,0.58977,2.86567,0.08606,0.94178,0.47604,0.718,0.5965,2.81354,0.08831,0.93934,0.46816,0.70212,0.59292,2.88927,0.08693,0.94099,0.49837,0.70178,0.60318,2.81372,0.0883,0.91133,0.54153,0.66687,0.63707,2.79695,0.08987,0.93454,0.52865,0.67905,0.62577,2.82513,0.08908,0.88401,0.52818,0.71406,0.62205,2.92662,0.09245
360,1.16948,0.36661,0.73141,0.51712,2.74462,0.08525,1.0689,0.42023,0.64352,0.55868,2.78806,0.08509,1.07416,0.4234,0.65158,0.55816,2.85342,0.085,1.04378,0.47221,0.61119,0.59,2.84678,0.08608,1.02408,0.47615,0.61711,0.59673,2.81823,0.08833,1.02741,0.46829,0.61535,0.59314,2.83253,0.08695,0.96927,0.49851,0.6146,0.6034,2.82119,0.08831,0.94108,0.54159,0.58979,0.63727,2.85749,0.08988,0.95978,0.52871,0.61347,0.62592,2.81613,0.08912,0.94063,0.52827,0.61665,0.62221,2.73661,0.09252
361,1.13844,0.36672,0.73387,0.51715,2.75953,0.0853,1.09785,0.42026,0.65222,0.55888,2.82677,0.08507,1.07825,0.42347,0.66797,0.55832,2.84116,0.08501,1.03291,0.47227,0.59596,0.59026,2.81067,0.08612,1.01971,0.47622,0.58611,0.59701,2.80614,0.08836,1.02904,0.46839,0.5943,0.5934,2.79087,0.08699,0.98388,0.49856,0.56676,0.60368,2.8235,0.08833,0.94168,0.54165,0.53533,0.63753,2.77656,0.08992,0.93855,0.52881,0.57532,0.62613,2.7719,0.08917,0.95055,0.52832,0.56025,0.62247,2.7623,0.09257
362,1.15215,0.36673,0.74027,0.51715,2.74142,0.0854,1.00331,0.42046,0.70864,0.55886,2.73967,0.08509,1.01125,0.42365,0.70753,0.55835,2.81777,0.08505,0.93218,0.47245,0.67633,0.59032,2.82937,0.08611,0.90154,0.47644,0.67062,0.59706,2.76178,0.0884,0.94557,0.46856,0.67568,0.59347,2.82938,0.08701,0.89349,0.49873,0.65456,0.60378,2.73948,0.08839,0.86244,0.54176,0.61107,0.63765,2.7739,0.08995,0.89193,0.52893,0.62417,0.62623,2.68766,0.08925,0.87024,0.52846,0.62427,0.6226,2.69112,0.09266
363,1.14922,0.36674,0.73327,0.51719,2.74887,0.08541,1.09222,0.42051,0.67089,0.559,2.75342,0.0851,1.13148,0.42364,0.69857,0.5584,2.82234,0.08508,1.03914,0.47247,0.63027,0.5905,2.79188,0.08614,1.02888,0.47648,0.59449,0.59731,2.78681,0.08844,1.01166,0.46864,0.60311,0.59371,2.8166,0.08702,0.98475,0.49879,0.60602,0.60396,2.77727,0.08842,0.9542,0.54177,0.5625,0.63783,2.71031,0.09001,1.02327,0.52886,0.58259,0.6264,2.71065,0.08931,1.01081,0.52839,0.57554,0.62282,2.74583,0.09269
364,1.1604,0.36675,0.73245,0.51721,2.76276,0.08542,1.08544,0.42054,0.68223,0.55908,2.74762,0.08513,1.08923,0.4237,0.69896,0.55847,2.85671,0.08508,0.95674,0.47265,0.70234,0.59049,2.85254,0.08614,0.97154,0.4766,0.69001,0.59734,2.86439,0.08843,0.97137,0.46876,0.68228,0.59377,2.82529,0.08704,0.88883,0.499,0.67644,0.60399,2.8073,0.08843,0.84589,0.54195,0.67913,0.63784,2.80277,0.09003,0.93407,0.52894,0.67961,0.62642,2.78323,0.08932,0.89176,0.52857,0.71114,0.62281,2.84667,0.09268
365,1.1412,0.36679,0.73061,0.51723,2.75433,0.0854,1.0013,0.42073,0.69327,0.55914,2.7584,0.08515,0.99981,0.42388,0.67328,0.55859,2.86391,0.08509,0.87653,0.4729,0.6634,0.59057,2.84514,0.08615,0.85702,0.47689,0.64537,0.59746,2.85898,0.08842,0.86191,0.46905,0.64214,0.59388,2.79579,0.08706,0.83194,0.49928,0.62735,0.60411,2.75435,0.08847,0.77726,0.54224,0.60913,0.63792,2.76768,0.09008,0.80396,0.52921,0.62355,0.62648,2.75326,0.08938,0.78191,0.52887,0.64571,0.62286,2.77714,0.09271
366,1.14324,0.36684,0.73664,0.51725,2.77501,0.0854,1.01413,0.42088,0.73914,0.55903,2.79732,0.08513,1.00391,0.42407,0.73894,0.55852,2.87712,0.0851,0.94037,0.4731,0.70261,0.59057,2.8955,0.08616,0.90363,0.47714,0.68777,0.5975,2.74355,0.08849,0.90836,0.46931,0.68213,0.59394,2.75727,0.08711,0.85191,0.49955,0.68136,0.60417,2.8181,0.08848,0.78662,0.54252,0.6931,0.6379,2.77927,0.09009,0.79053,0.52953,0.67572,0.62645,2.87455,0.08942,0.80767,0.52914,0.65904,0.62294,2.78687,0.09273
367,1.13401,0.36693,0.73649,0.5172,2.74727,0.08541,0.98839,0.42109,0.69725,0.55908,2.78835,0.08514,1.01048,0.42423,0.68575,0.55864,2.82216,0.08512,0.95308,0.47327,0.62721,0.59077,2.86662,0.08616,0.93119,0.4773,0.59973,0.59774,2.76716,0.08852,0.92666,0.46948,0.58565,0.59422,2.84837,0.08712,0.8729,0.49975,0.60032,0.6044,2.80952,0.0885,0.86166,0.54266,0.50063,0.63824,2.82638,0.09012,0.87628,0.5297,0.54481,0.62675,2.84601,0.08942,0.91431,0.52925,0.562,0.6232,2.78487,0.09279
368,1.11704,0.3671,0.72477,0.51725,2.76397,0.08542,0.96173,0.4213,0.66475,0.55919,2.79526,0.08515,0.94162,0.42449,0.65663,0.5588,2.85958,0.08512,0.86,0.47356,0.64124,0.5909,2.83422,0.08619,0.86202,0.47757,0.63784,0.59784,2.82783,0.08853,0.86824,0.46975,0.63105,0.59436,2.78672,0.08716,0.80733,0.50006,0.62357,0.60453,2.80916,0.08852,0.75575,0.54293,0.60247,0.63835,2.76741,0.09015,0.78627,0.52997,0.64336,0.62677,2.71916,0.08948,0.79272,0.52951,0.64068,0.62324,2.79022,0.09281
369,1.13737,0.3671,0.74178,0.51725,2.74169,0.08544,1.04241,0.4214,0.70445,0.5592,2.77303,0.08516,1.04096,0.42461,0.68866,0.55886,2.83329,0.08513,0.90135,0.4738,0.6652,0.59096,2.83084,0.0862,0.90137,0.47778,0.6563,0.59791,2.78715,0.08856,0.9112,0.46997,0.66976,0.59442,2.82467,0.08718,0.81769,0.50035,0.65259,0.60458,2.83881,0.08851,0.76853,0.54316,0.6089,0.63844,2.73135,0.09017,0.80202,0.53018,0.60453,0.62689,2.78811,0.08951,0.8284,0.52971,0.6344,0.62331,2.68663,0.09288
370,1.13358,0.36714,0.73139,0.51728,2.75728,0.08543,0.97293,0.42163,0.69909,0.55923,2.77425,0.08516,1.00203,0.4248,0.71665,0.55884,2.85085,0.08512,0.8875,0.47404,0.66357,0.59102,2.83766,0.08622,0.87997,0.47802,0.67329,0.59792,2.84603,0.08856,0.88919,0.47023,0.67824,0.59444,2.86121,0.08719,0.80574,0.50066,0.67893,0.60459,2.86098,0.0885,0.75622,0.54344,0.63373,0.63848,2.82842,0.09018,0.80351,0.53043,0.66952,0.62688,2.80981,0.08951,0.82275,0.52998,0.66192,0.62333,2.85427,0.09288
