batch,layer,task,config,lr,wd,loss,batch_acc,n_tokens
0,12,star_sign,ema_d0.99,0.01,0.0001,3.3862,0.0562,2171
0,12,star_sign,ema_d0.9999,0.01,0.0001,3.42524,0.07554,2171
0,12,star_sign,mlp_h16,0.001,0.0,2.27556,0.37909,2171
0,12,star_sign,mlp_h32,0.001,0.0,2.47999,0.09903,2171
0,12,star_sign,mlp_h64,0.001,0.0,2.32886,0.21281,2171
0,12,star_sign,mlp_h128,0.001,0.0,2.62674,0.01474,2171
0,12,star_sign,attention,0.0001,1e-05,1.70889,0.0,2171
0,12,star_sign,shuffled,0.01,0.0001,3.24474,0.05159,2171
0,16,age_bin,ema_lr1e-3,0.001,0.0001,1.77449,0.33441,2171
0,16,age_bin,ema_lr5e-3,0.005,0.0001,1.57479,0.32289,2171
0,16,age_bin,ema_lr1e-2,0.01,0.0001,1.59229,0.31184,2171
0,16,age_bin,ema_lr5e-2,0.05,0.0001,1.66292,0.32612,2171
0,16,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.66277,0.3146,2171
0,16,age_bin,ema_d0.99,0.01,0.0001,1.54413,0.32704,2171
0,16,age_bin,ema_d0.9999,0.01,0.0001,1.6004,0.36619,2171
0,16,age_bin,mlp_h16,0.001,0.0,1.07522,0.44864,2171
0,16,age_bin,mlp_h32,0.001,0.0,1.24296,0.19023,2171
0,16,age_bin,mlp_h64,0.001,0.0,1.11449,0.32335,2171
0,16,age_bin,mlp_h128,0.001,0.0,1.15044,0.25518,2171
0,16,age_bin,attention,0.0001,1e-05,2.62142,0.26562,2171
0,16,age_bin,shuffled,0.01,0.0001,1.8124,0.31644,2171
0,16,gender,ema_lr1e-3,0.001,0.0001,1.11226,0.4772,2171
0,16,gender,ema_lr5e-3,0.005,0.0001,1.03795,0.50438,2171
0,16,gender,ema_lr1e-2,0.01,0.0001,0.99572,0.4901,2171
0,16,gender,ema_lr5e-2,0.05,0.0001,1.11339,0.50668,2171
0,16,gender,ema_lr1e-2_wd1e-3,0.01,0.001,1.03767,0.49655,2171
0,16,gender,ema_d0.99,0.01,0.0001,1.03854,0.47628,2171
0,16,gender,ema_d0.9999,0.01,0.0001,1.15863,0.50253,2171
0,16,gender,mlp_h16,0.001,0.0,0.72783,0.462,2171
0,16,gender,mlp_h32,0.001,0.0,0.7453,0.41087,2171
0,16,gender,mlp_h64,0.001,0.0,0.71544,0.46568,2171
0,16,gender,mlp_h128,0.001,0.0,0.68974,0.54537,2171
0,16,gender,attention,0.0001,1e-05,2.59047,0.44531,2171
0,16,gender,shuffled,0.01,0.0001,1.02801,0.50299,2171
0,16,star_sign,ema_lr1e-3,0.001,0.0001,3.30982,0.07877,2171
0,16,star_sign,ema_lr5e-3,0.005,0.0001,3.2877,0.10502,2171
0,16,star_sign,ema_lr1e-2,0.01,0.0001,3.23712,0.06817,2171
0,16,star_sign,ema_lr5e-2,0.05,0.0001,3.33635,0.08706,2171
0,16,star_sign,ema_lr1e-2_wd1e-3,0.01,0.001,3.27719,0.08706,2171
0,16,star_sign,ema_d0.99,0.01,0.0001,3.30195,0.0866,2171
0,16,star_sign,ema_d0.9999,0.01,0.0001,3.2939,0.06126,2171
0,16,star_sign,mlp_h16,0.001,0.0,2.61697,0.00092,2171
0,16,star_sign,mlp_h32,0.001,0.0,2.53916,0.03086,2171
0,16,star_sign,mlp_h64,0.001,0.0,2.64831,0.0129,2171
0,16,star_sign,mlp_h128,0.001,0.0,2.46706,0.04192,2171
0,16,star_sign,attention,0.0001,1e-05,1.63658,0.4375,2171
0,16,star_sign,shuffled,0.01,0.0001,3.32969,0.08107,2171
